,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
14864,73,7340,0.002354788,0.300000012,0.002808989
14865,73,7396,0.000787402,0.25,0.00406504
14912,10,23972,0.039370079,0.075757578,0.001485149
14913,10,26143,0.0125,0.06666667,0.006730769
14976,73,14395,0.004622496,0.162162155,0.00286944
14977,73,14422,0.003813883,0.10204082,0.010401188
15056,12,11051,0.000803213,0.166666672,0.002359109
15057,12,20854,0.001893939,0.166666672,0.000524109
15058,12,25134,0.0,0.0,0.002602811
15136,73,11101,0.006097561,0.150943398,0.002902758
15167,73,15321,0.014836796,0.198019803,0.002923977
15168,430,26827,0.0,0.0,0.006369427
15216,432,20931,0.0,0.0,0.008591065
15217,432,21816,0.032786883,0.083333336,0.010045663
15264,73,23866,0.0,0.0,0.001385042
15265,73,24040,0.003828484,0.113636367,0.018709075
15296,73,5752,0.00703125,0.409090906,0.002928258
15456,73,16058,0.000788644,0.5,0.00930851
15457,73,16172,0.003903201,0.263157904,0.011173184
16048,81,17335,0.0,0.0,0.002133713
19056,1811,6309,0.019607844,0.03846154,0.027932961
22576,1762,10496,0.026143791,0.111111112,0.002805049
23168,1543,18944,0.010989011,0.333333343,0.0
23648,1318,17420,0.0,0.0,0.004840271
23664,1325,23909,0.047619049,0.125,0.01
25072,1264,4328,0.0,0.0,0.031459879
25968,1710,8029,0.0,0.0,0.006349206
27472,1464,4634,0.044585988,0.25,0.025078369
27488,1464,2359,0.006849315,0.090909094,0.008042895
27504,1096,17594,0.113924049,0.209302321,0.0
27552,1526,3133,0.041884817,0.380952388,0.012392755
27648,1955,5416,0.083333336,0.333333343,0.008333334
27760,2078,17684,0.002857143,0.111111112,0.0
27824,1900,14352,0.048387095,0.132352948,0.012448133
27984,1526,26725,0.021390375,0.307692319,0.015570934
28064,1095,26358,0.015625,0.363636374,0.007807808
28144,1356,19253,0.010496851,0.375,0.020876827
28352,1101,2122,0.0,0.0,0.03533148
28864,2080,88,0.142857149,0.321428567,0.008695652
28880,1257,24514,0.050000001,0.200000003,0.0
28944,1405,814,0.0,0.0,0.029320987
28960,1686,98,0.044776119,0.130434781,0.024856597
29328,1356,12530,0.037037037,0.125,0.015267176
29504,1095,6696,0.043795619,0.32432431,0.006474397
29520,1526,1004,0.005434783,0.142857149,0.047557842
29728,1507,14558,0.008264462,0.111111112,0.01194853
29776,1208,27354,0.0,0.0,0.0
29856,1095,15863,0.036630038,0.294117659,0.006138735
30112,1483,21516,0.0,0.0,0.0
30256,1772,73,0.001563722,0.142857149,0.009421265
30336,1164,24953,0.046082951,0.263157904,0.017241379
30464,1412,8136,0.0,0.0,0.004926108
30624,1655,23311,0.103448279,0.219512194,0.0
30896,1884,22642,0.001986097,0.100000001,0.012658228
31568,2122,1101,0.0,0.0,0.03533148
31693,2035,88,0.016666668,0.045454547,0.00273224
32656,1095,18677,0.02631579,0.291666657,0.005395683
33536,1737,6146,0.0,0.0,0.005181347
34544,2129,8886,0.0,0.0,0.008733625
34545,2129,10159,0.007633588,0.100000001,0.024182077
34560,1979,12974,0.014492754,0.375,0.0078125
34752,1316,27465,0.0,0.0,0.005847953
35808,1979,22528,0.004901961,0.333333343,0.0
36080,2130,23072,0.0,0.0,0.00729927
36432,2284,10772,0.060606062,0.137931034,0.007462686
36608,2270,22616,0.010989011,0.200000003,0.0
37776,2359,1464,0.006849315,0.090909094,0.008042895
37808,2282,13013,0.013071896,0.086956523,0.0
38864,2442,864,0.012987013,0.125,0.006013746
39872,2283,11081,0.002873563,0.111111112,0.022916667
40624,2409,814,0.046511628,0.111111112,0.026533997
40672,2281,12957,0.017681729,0.310344815,0.011235955
42016,2907,29055,0.008097166,0.033333335,0.0
43232,2907,23197,0.006622517,0.03125,0.0
43728,2742,2494,0.039215688,0.200000003,0.0
43840,2704,28238,0.094339624,0.178571433,0.005319149
44256,2494,2742,0.039215688,0.200000003,0.0
45136,3139,18431,0.06666667,0.142857149,0.032902468
45952,2590,73,0.01002313,0.302325577,0.00622665
46448,2872,14558,0.004385965,0.008849557,0.0
46496,3133,1526,0.041884817,0.380952388,0.012392755
47008,2979,30809,0.017897092,0.114285715,0.0
47024,2635,7760,0.004219409,0.222222224,0.0
47920,3122,28624,0.070588239,0.300000012,0.011152416
48080,3043,29994,0.0,0.0,0.0
48368,3153,9957,0.003989362,0.176470593,0.0
48656,2778,1000,0.011764706,0.034482758,0.003327787
49056,3054,21159,0.0,0.0,0.00536193
49584,2909,6722,0.0,0.0,0.006666667
49598,2909,6772,0.028846154,0.107142858,0.0
50016,2677,18163,0.0,0.0,0.0
53744,3336,23332,0.056818184,0.166666672,0.00310559
54784,3786,6760,0.028571429,0.111111112,0.00619195
55776,3658,8037,0.0,0.0,0.026819924
56720,3837,18941,0.0,0.0,0.014211887
57149,3806,7195,0.001650165,0.333333343,0.0
58640,3756,22914,0.012195121,0.034482758,0.003831418
59952,3712,12235,0.002305919,0.075000003,0.0
60000,3674,21056,0.0,0.0,0.002415459
60112,3572,14670,0.01858736,0.217391297,0.011070111
60448,3816,12867,0.009090909,0.018181818,0.0
62670,4004,6645,0.003311258,0.020833334,0.002717391
62912,3712,24730,0.010852713,0.349999994,0.001572327
63840,3849,15990,0.0,0.0,0.0
64512,3620,73,0.001547988,0.074074075,0.002816901
64576,4001,17383,0.0,0.0,0.004484305
66032,3874,9301,0.00862069,0.028571429,0.001693958
66832,4136,73,0.0,0.0,0.008152174
67472,3837,10892,0.25252524,0.581395328,0.030446194
67473,3837,13663,0.010416667,0.024691358,0.005494506
68176,4634,1464,0.044585988,0.25,0.025078369
68784,4328,1264,0.0,0.0,0.031459879
71309,4574,27855,0.008064516,0.039999999,0.0
72864,4708,10,0.012195121,0.05882353,0.00342131
74672,4468,661,0.0,0.0,0.0078125
75584,5206,27681,0.0,0.0,0.0
76352,5085,1024,0.0,0.0,0.003100775
76608,5072,73,0.002336449,0.150000006,0.007741936
78352,4957,26958,0.012244898,0.085714288,0.006896552
79248,5040,23576,0.003205128,0.25,0.002263724
79616,4987,26353,0.068965517,0.25,0.0
79760,5085,10794,0.02919708,0.06779661,0.0
80176,5400,17381,0.0,0.0,0.014285714
80864,5552,49,0.0,0.0,0.014687883
82544,5416,1955,0.083333336,0.333333343,0.008333334
82784,5408,24759,0.034482758,0.071428575,0.003865979
82960,5475,10926,0.052631579,0.25,0.017937221
83056,5188,27049,0.013986014,0.666666687,0.011673152
83152,5362,174,0.0,0.0,0.007716591
85584,5201,11648,0.014492754,0.142857149,0.001579779
85585,5201,20188,0.0,0.0,0.001706485
85586,5201,26681,0.05882353,0.25,0.040462427
87152,5948,19874,0.0625,0.128205135,0.020467836
88208,5945,30392,0.103448279,0.428571433,0.0
89120,5958,20812,0.0,0.0,0.007963595
89312,5427,26827,0.003236246,0.023255814,0.024691358
89856,5752,73,0.00703125,0.409090906,0.002928258
90704,5920,27596,0.083333336,0.164705887,0.0
91152,6146,1737,0.0,0.0,0.005181347
92240,6119,23838,0.005033557,0.130434781,0.0
92304,6165,17675,0.093137257,0.180094793,0.002747253
92368,5794,22630,0.0,0.0,0.001508296
92448,6083,18793,0.0,0.0,0.0
93360,6165,13598,0.018181818,0.047393367,0.0
95504,6345,10102,0.010526316,0.045454547,0.003797468
96688,6522,30564,0.0,0.0,0.0
96752,6430,18562,0.002617801,0.030303031,0.009633912
97328,6616,417,0.08219178,0.75,0.005479452
97440,6107,9017,0.0,0.0,0.0
97648,6772,2909,0.028846154,0.107142858,0.0
97808,6696,1095,0.043795619,0.32432431,0.006474397
98013,6015,23919,0.024390243,0.06666667,0.004444445
98080,6309,1811,0.019607844,0.03846154,0.027932961
98592,6569,15164,0.05882353,0.219512194,0.0
100816,6314,11055,0.059999999,0.1875,0.0
100944,6645,4004,0.003311258,0.020833334,0.002717391
101936,6722,2909,0.0,0.0,0.006666667
102288,6583,11279,0.001042753,0.055555556,0.006410256
103104,6631,23789,0.0171875,0.289473683,0.0
103424,6645,9694,0.024911031,0.212121218,0.004264392
104272,7027,10456,0.03374432,0.481481493,0.0
105488,7027,7568,0.002008032,0.25,0.004301075
105504,6954,16963,0.032258064,0.100000001,0.001046025
106112,7105,7211,0.036144577,0.214285716,0.0
106416,6998,8626,0.0,0.0,0.005504587
106592,6957,21079,0.035460994,0.161290318,0.0
107024,6714,15180,0.025,0.083333336,0.0
108240,6760,3786,0.028571429,0.111111112,0.00619195
108496,7027,22593,0.00400534,0.315789461,0.009090909
109440,7050,18406,0.00462963,0.020408163,0.033434652
109920,7211,7105,0.036144577,0.214285716,0.0
109984,7177,7425,0.013793103,0.111111112,0.0
110045,7195,3806,0.001650165,0.333333343,0.0
111024,7343,17317,0.025641026,0.05882353,0.0
111552,7425,7177,0.013793103,0.111111112,0.0
112112,7205,15757,0.006756757,0.045454547,0.0
112800,7317,21808,0.004484305,0.166666672,0.013824885
114064,7473,94,0.042944785,0.269230783,0.00128866
114368,7597,18969,0.006849315,0.083333336,0.0
114784,7340,73,0.002354788,0.300000012,0.002808989
114896,7594,15074,0.0,0.0,0.0
116080,7828,13284,0.009345794,0.037037037,0.005376344
116240,7322,18562,0.005602241,0.222222224,0.014164306
116320,7396,73,0.000787402,0.25,0.00406504
117712,7760,2635,0.004219409,0.222222224,0.0
117776,7914,19701,0.0,0.0,0.0
118672,8028,27883,0.142857149,0.5,0.005031446
118673,8029,1710,0.0,0.0,0.006349206
120128,7896,15921,0.0,0.0,0.0
120160,7660,22353,0.003870968,0.333333343,0.0
120480,7631,9850,0.005494506,0.166666672,0.0
120720,7856,24828,0.029411765,0.0625,0.0
120752,7499,10620,0.033333335,0.142857149,0.006185567
120753,7499,21315,0.0,0.0,0.008387097
121680,8054,364,0.012903226,0.083333336,0.002173913
122512,7568,7027,0.002008032,0.25,0.004301075
123904,8336,14341,0.0,0.0,0.014164306
125392,8099,73,0.0,0.0,0.006877579
126749,7957,12341,0.0,0.0,0.005518087
126960,8136,1412,0.0,0.0,0.004926108
127168,8337,16929,0.010416667,0.045454547,0.005813953
127856,8497,18285,0.055555556,0.176470593,0.010948905
127915,8037,3658,0.0,0.0,0.026819924
128016,8753,20197,0.0,0.0,0.012658228
128320,8340,21035,0.0,0.0,0.006825938
128911,7929,15110,0.008695652,0.052631579,0.002669039
129904,8357,315,0.0,0.0,0.0
131312,8450,22395,0.055172414,0.380952388,0.036565978
131520,8626,6998,0.0,0.0,0.005504587
131552,8635,21983,0.007233273,0.307692319,0.0
131888,8702,25742,0.0,0.0,0.0
132160,8929,13638,0.000808734,0.285714298,0.008403362
132331,9017,6107,0.0,0.0,0.0
132784,9051,9297,0.002720348,0.108695649,0.0
133952,8886,2129,0.0,0.0,0.008733625
135789,9051,12396,0.002707093,0.090909094,0.006134969
136848,9051,11114,0.002201431,0.166666672,0.00591716
137184,9301,3874,0.00862069,0.028571429,0.001693958
138848,9199,16371,0.028571429,0.107142858,0.005633803
139808,9257,21135,0.0,0.0,0.018181818
140304,9532,10164,0.026086956,0.25,0.0
140704,9629,9957,0.034482758,0.07692308,0.0
141104,9590,18663,0.011904762,0.125,0.0
142544,9330,9910,0.083333336,0.157894731,0.004106776
143184,9297,9051,0.002720348,0.108695649,0.0
144288,9395,25620,0.019292604,0.428571433,0.003610108
144480,9850,7631,0.005494506,0.166666672,0.0
147904,9910,9330,0.083333336,0.157894731,0.004106776
147984,10036,24467,0.075757578,0.357142866,0.002074689
148640,9572,10764,0.033613447,0.070175439,0.014084507
149360,9694,6645,0.024911031,0.212121218,0.004264392
149600,9876,17975,0.0,0.0,0.0
150464,10080,26591,0.020408163,0.285714298,0.0
153280,10289,73,0.015197569,0.289855063,0.005235602
153536,10571,22265,0.030769231,0.5,0.003614458
154384,10347,94,0.029045643,0.067307696,0.00147929
154493,9834,23764,0.003802281,0.008474576,0.0
154544,10102,6345,0.010526316,0.045454547,0.003797468
155232,9957,3153,0.003989362,0.176470593,0.0
155233,9957,9629,0.034482758,0.07692308,0.0
155248,10080,28727,0.012323944,0.411764711,0.0
155536,10496,1762,0.026143791,0.111111112,0.002805049
156192,10159,2129,0.007633588,0.100000001,0.024182077
157664,10164,9532,0.026086956,0.25,0.0
159296,10496,31126,0.007677543,0.111111112,0.0
159424,10456,7027,0.03374432,0.481481493,0.0
161248,10620,7499,0.033333335,0.142857149,0.006185567
161536,10772,2284,0.060606062,0.137931034,0.007462686
161760,10764,9572,0.033613447,0.070175439,0.014084507
162464,10830,15646,0.028614458,0.169642851,0.011494253
162848,10761,15669,0.012448133,0.034482758,0.054140128
162911,10872,13638,0.005633803,0.45161289,0.032608695
163088,10790,21142,0.004316547,0.333333343,0.0
164656,10830,650,0.00493421,0.075000003,0.004672897
165328,10926,5475,0.052631579,0.25,0.017937221
166144,10541,14539,0.051282052,0.13333334,0.0
166192,10794,5085,0.02919708,0.06779661,0.0
167056,10892,3837,0.25252524,0.581395328,0.030446194
168336,11051,27529,0.0,0.0,0.030516433
168752,11142,13684,0.055555556,0.15384616,0.0
168816,11051,14712,0.006676558,0.07692308,0.00149925
169344,11081,2283,0.002873563,0.111111112,0.022916667
169552,11100,18406,0.0,0.0,0.007575758
169632,11114,9051,0.002201431,0.166666672,0.00591716
170000,11225,17733,0.026200874,0.113207549,0.028169014
170128,11101,73,0.006097561,0.150943398,0.002902758
170592,11081,18954,0.041775458,0.271186441,0.015625
170992,11279,27048,0.13439849,0.539622664,0.005681818
171024,11279,6583,0.001042753,0.055555556,0.006410256
171472,11055,6314,0.059999999,0.1875,0.0
172032,11326,12741,0.069444448,0.135135129,0.002344666
172192,10876,744,0.019607844,0.200000003,0.004338395
172704,11573,21070,0.012738854,0.077922076,0.0
172816,11051,12,0.000803213,0.166666672,0.002359109
172817,11051,61,0.00318218,0.190476194,0.003941441
172829,11051,42,0.010928961,0.25454545,0.004115226
174032,11288,162,0.0,0.0,0.002659574
175632,11469,25781,0.0,0.0,0.0
175902,11573,11954,0.007444169,0.5,0.0
176048,11648,5201,0.014492754,0.142857149,0.001579779
177152,11560,25244,0.050000001,0.166666672,0.0
177184,11704,19916,0.055555556,0.111111112,0.0
177728,11279,18850,0.092756182,0.355932206,0.004830918
178846,11271,13804,0.00754717,0.064516127,0.00445705
179232,11723,194,0.028169014,0.079999998,0.002857143
179392,11662,729,0.200000003,0.5,0.009177973
179872,11705,23144,0.0,0.0,0.0
180912,11954,11573,0.007444169,0.5,0.0
182176,11922,955,0.0,0.0,0.004739337
183744,12341,7957,0.0,0.0,0.005518087
183824,12243,19684,0.0,0.0,0.008888889
184912,12231,308,0.02238806,0.054545455,0.018867925
185184,12235,3712,0.002305919,0.075000003,0.0
186080,12542,12741,0.058139537,0.135135129,0.007334963
186416,12600,22666,0.013574661,0.243243247,0.0
186752,12530,1356,0.037037037,0.125,0.015267176
186960,12426,23995,0.0,0.0,0.0
187920,12449,21342,0.0,0.0,0.002398801
189120,12741,11326,0.069444448,0.135135129,0.002344666
189121,12741,12542,0.058139537,0.135135129,0.007334963
190256,12396,9051,0.002707093,0.090909094,0.006134969
190320,12867,3816,0.009090909,0.018181818,0.0
191856,12957,2281,0.017681729,0.310344815,0.011235955
192496,13284,17508,0.02631579,0.083333336,0.001414427
192640,12596,729,0.083333336,0.25,0.001297017
192752,13013,2282,0.013071896,0.086956523,0.0
192992,12894,19253,0.014603616,0.381818175,0.0
193056,12671,25630,0.004962779,0.15384616,0.0
193888,12925,18952,0.0,0.0,0.0
194016,12974,1979,0.014492754,0.375,0.0078125
194496,13328,14954,0.002710027,0.181818187,0.01038961
195088,13058,23909,0.023696683,0.178571433,0.0
195344,13504,27843,0.019753087,0.103896104,0.0
196016,13284,7828,0.009345794,0.037037037,0.005376344
197824,13342,73,0.000786782,0.200000003,0.00130719
199184,13638,10872,0.005633803,0.45161289,0.032608695
199600,13554,426,0.05882353,0.125,0.002118644
199664,13638,27514,0.001212611,0.333333343,0.036402568
200304,13441,20757,0.0,0.0,0.0
201824,13638,552,0.001612253,0.235294119,0.0
202304,13638,24346,0.003223207,0.363636374,0.0
203392,13638,23495,0.003620273,0.333333343,0.00462963
203408,13638,8929,0.000808734,0.285714298,0.008403362
204096,13598,6165,0.018181818,0.047393367,0.0
205168,13728,246,0.011627907,0.111111112,0.001492537
206448,13804,11271,0.00754717,0.064516127,0.00445705
206449,13804,13795,0.0,0.0,0.114787109
206592,13684,11142,0.055555556,0.15384616,0.0
207424,13638,16,0.0,0.0,0.012275732
207425,13638,87,0.002413516,0.25,0.00631579
208960,13887,25163,0.0,0.0,0.007843138
210800,14036,23830,0.0,0.0,0.005952381
210864,14316,23332,0.030303031,0.07692308,0.003965107
211328,13795,13804,0.0,0.0,0.114787109
211872,13663,3837,0.010416667,0.024691358,0.005494506
213008,14460,20875,0.0,0.0,0.004977601
213936,14502,42,0.05882353,0.113207549,0.0
214512,14539,10541,0.051282052,0.13333334,0.0
215360,13831,21001,0.0,0.0,0.0
215408,14279,14334,0.033613447,0.148148149,0.005263158
215568,14274,73,0.000783699,0.100000001,0.007614213
216832,14242,178,0.001012146,0.142857149,0.0
216960,14395,73,0.004622496,0.162162155,0.00286944
217568,14334,14279,0.033613447,0.148148149,0.005263158
217712,14422,73,0.003813883,0.10204082,0.010401188
218224,14262,23544,0.069767445,0.166666672,0.002688172
218864,14712,11051,0.006676558,0.07692308,0.00149925
219040,14341,8336,0.0,0.0,0.014164306
219104,14670,3572,0.01858736,0.217391297,0.011070111
220640,14352,1900,0.048387095,0.132352948,0.012448133
222016,14558,42,0.043478262,0.127272725,0.016883744
222017,14558,1507,0.008264462,0.111111112,0.01194853
222018,14558,2872,0.004385965,0.008849557,0.0
223584,14801,73,0.000784929,0.125,0.003846154
224272,14954,26171,0.0,0.0,0.0
224368,14921,650,0.023255814,0.100000001,0.004819277
224672,15074,7594,0.0,0.0,0.0
226544,15180,6714,0.025,0.083333336,0.0
227488,15164,6569,0.05882353,0.219512194,0.0
227840,14879,593,0.037037037,0.090909094,0.007987221
227904,15029,19567,0.014925373,0.041666668,0.0
228336,15110,7929,0.008695652,0.052631579,0.002669039
228512,14954,13328,0.002710027,0.181818187,0.01038961
228672,14945,22899,0.05952381,0.169491529,0.010238908
229280,15180,15411,0.046511628,0.125,0.0
230336,15411,15180,0.046511628,0.125,0.0
232000,15551,26898,0.243902445,0.666666687,0.003759399
232320,15321,73,0.014836796,0.198019803,0.002923977
234237,15863,1095,0.036630038,0.294117659,0.006138735
234944,15669,10761,0.012448133,0.034482758,0.054140128
236464,15916,1075,0.0546875,0.200000003,0.034722224
236704,15646,10830,0.028614458,0.169642851,0.011494253
236864,15312,26956,0.03773585,0.333333343,0.0
237760,15834,22395,0.014925373,0.5,0.0
238672,15757,7205,0.006756757,0.045454547,0.0
239008,15921,7896,0.0,0.0,0.0
239280,16098,21034,0.037974682,0.209302321,0.004770992
240704,15576,20173,0.015444015,0.319999993,0.002531646
241520,16052,26089,0.176470593,0.75,0.0
241744,15990,3849,0.0,0.0,0.0
242240,16371,9199,0.028571429,0.107142858,0.005633803
242976,16058,73,0.000788644,0.5,0.00930851
246272,16172,73,0.003903201,0.263157904,0.011173184
247101,16726,25197,0.017730497,0.238095239,0.0
248528,16723,17854,0.034210525,0.196969703,0.0
251232,16929,8337,0.010416667,0.045454547,0.005813953
251360,16600,27048,0.026845638,0.195121944,0.005102041
251680,16524,23838,0.015479876,0.125,0.0
251696,16524,159,0.005494506,0.0125,0.00140647
252464,16801,23253,0.016393442,0.111111112,0.0
252912,16599,26082,0.018691588,0.200000003,0.0
253168,16963,6954,0.032258064,0.100000001,0.001046025
254448,17013,27566,0.048780486,0.285714298,0.0
255392,16806,28045,0.0,0.0,0.015151516
256848,16954,25777,0.052631579,0.181818187,0.018796992
257184,17383,4001,0.0,0.0,0.004484305
257248,17118,27669,0.011111111,0.045454547,0.041666668
258176,17099,18730,0.006024096,0.07692308,0.0
258368,17594,1096,0.113924049,0.209302321,0.0
259072,17308,18274,0.03125,0.25,0.0
259200,17264,73,0.0,0.0,0.007889546
259440,17317,7343,0.025641026,0.05882353,0.0
259504,17098,21090,0.007092198,0.023255814,0.012552301
260480,17840,23160,0.0,0.0,0.0
260784,17127,21501,0.019867551,0.06666667,0.0
260864,17649,675,0.0,0.0,0.002923977
260960,16765,280,0.0,0.0,0.011600928
261056,17675,6165,0.093137257,0.180094793,0.002747253
261792,17381,5400,0.0,0.0,0.014285714
262464,17335,81,0.0,0.0,0.002133713
263136,17733,11225,0.026200874,0.113207549,0.028169014
263488,17854,16723,0.034210525,0.196969703,0.0
265808,17420,1051,0.0,0.0,0.077181205
265809,17420,1318,0.0,0.0,0.004840271
266000,17508,13284,0.02631579,0.083333336,0.001414427
267840,17947,73,0.000786163,0.166666672,0.004149378
267872,17645,23495,0.019607844,0.039999999,0.004975124
268400,17825,26295,0.030769231,0.079999998,0.0
270720,17935,26327,0.0,0.0,0.004830918
270752,17975,9876,0.0,0.0,0.0
271248,17684,2078,0.002857143,0.111111112,0.0
272336,18285,8497,0.055555556,0.176470593,0.010948905
273168,18163,2677,0.0,0.0,0.0
276589,18562,6430,0.002617801,0.030303031,0.009633912
276592,18406,7050,0.00462963,0.020408163,0.033434652
277728,18274,17308,0.03125,0.25,0.0
277824,18431,3139,0.06666667,0.142857149,0.032902468
278752,18730,17099,0.006024096,0.07692308,0.0
278768,18677,1095,0.02631579,0.291666657,0.005395683
279616,18562,19416,0.005347594,0.07692308,0.0
279632,18507,21090,0.044943821,0.091954023,0.0
280096,18397,73,0.000786163,0.166666672,0.055
280352,18406,11100,0.0,0.0,0.007575758
280448,18944,1543,0.010989011,0.333333343,0.0
280784,18969,7597,0.006849315,0.083333336,0.0
281472,18850,11279,0.092756182,0.355932206,0.004830918
282480,18654,28094,0.0,0.0,0.004936917
283392,18941,3837,0.0,0.0,0.014211887
286048,18954,11081,0.041775458,0.271186441,0.015625
286160,18663,9590,0.011904762,0.125,0.0
286240,18793,6083,0.0,0.0,0.0
286560,18952,12925,0.0,0.0,0.0
286688,18562,7322,0.005602241,0.222222224,0.014164306
290288,19253,12894,0.014603616,0.381818175,0.0
291408,19253,1356,0.010496851,0.375,0.020876827
292336,19253,24633,0.001407459,0.105263159,0.0
292496,19539,26223,0.0,0.0,0.022292994
292720,19253,15,0.007795889,0.611111104,0.011164274
293456,19280,20547,0.0,0.0,0.0
295904,19253,73,0.040919721,0.082872927,0.005050505
295905,19253,86,0.004132231,0.111111112,0.007575758
295906,19253,337,0.013268156,0.404255331,0.0
297100,19352,21159,0.0,0.0,0.001360544
297104,19684,12243,0.0,0.0,0.008888889
297136,19416,18562,0.005347594,0.07692308,0.0
299055,19916,11704,0.055555556,0.111111112,0.0
299392,19567,15029,0.014925373,0.041666668,0.0
301040,19701,7914,0.0,0.0,0.0
303952,20173,15576,0.015444015,0.319999993,0.002531646
304128,20084,21766,0.01183432,0.037037037,0.005464481
304608,20173,29100,0.010676157,0.089552239,0.0
305088,19874,5948,0.0625,0.128205135,0.020467836
305424,20321,506,0.009615385,0.05882353,0.018159807
305584,20535,974,0.004643963,0.071428575,0.0
306016,20188,5201,0.0,0.0,0.001706485
306912,20322,108,0.025641026,0.05882353,0.00035137
309344,20757,13441,0.0,0.0,0.0
310032,20366,25062,0.0,0.0,0.0
310976,20812,5958,0.0,0.0,0.007963595
311712,20197,8753,0.0,0.0,0.012658228
312400,20607,26110,0.029490616,0.180327863,0.0
312688,21035,8340,0.0,0.0,0.006825938
313216,20883,23375,0.0,0.0,0.0
313360,20547,19280,0.0,0.0,0.0
313376,20488,26850,0.0,0.0,0.003215434
314336,20854,12,0.001893939,0.166666672,0.000524109
314576,20931,432,0.0,0.0,0.008591065
315952,21342,12449,0.0,0.0,0.002398801
316032,20961,21973,0.009259259,0.021276595,0.0
317200,21142,10790,0.004316547,0.333333343,0.0
317840,21315,7499,0.0,0.0,0.008387097
