,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
13744,322,11552,0.0,0.0,0.015463918
13776,872,2040,0.056603774,0.13636364,0.01396648
13792,544,4099,0.0,0.0,0.011173184
13808,10,10619,0.0,0.0,0.001006036
13824,867,1791,0.005780347,0.5,0.026052104
13840,396,8806,0.0989011,0.375,0.007444169
13904,414,16803,0.0,0.0,0.001068947
13920,352,2881,0.0,0.0,0.010881393
13936,1264,15759,0.0,0.0,0.004224757
13952,387,18985,0.032258064,0.125,0.007266122
13953,389,18164,0.090909094,0.333333343,0.002945508
13968,1135,21853,0.039999999,0.333333343,0.003322259
14000,126,26824,0.0,0.0,0.011673152
14032,877,16201,0.0,0.0,0.016447369
14033,877,17507,0.090909094,0.266666681,0.017761989
14061,770,5661,0.035714287,0.111111112,0.034078807
14064,1095,1020,0.105263159,0.285714298,0.005586592
14080,1169,25266,0.125,0.25,0.132429615
14096,1823,3537,0.13333334,0.285714298,0.075697213
14128,13,21577,0.023809524,0.090909094,0.00340136
14144,1101,10189,0.0,0.0,0.006202924
14176,163,17412,0.0,0.0,0.004591368
14192,1893,10813,0.055555556,0.125,0.007911392
14208,1050,900,0.081081077,0.5,0.013592233
14224,2002,10308,0.043478262,0.083333336,0.000568828
14225,2002,24876,0.0,0.0,0.001137656
14240,505,2370,0.0,0.0,0.014559068
14256,1001,18164,0.142857149,0.285714298,0.016666668
14272,705,22190,0.022727273,0.090909094,0.010344828
14273,705,28273,0.054054055,0.400000006,0.001953125
14288,2040,872,0.056603774,0.13636364,0.01396648
14304,805,15713,0.0,0.0,0.0
14305,806,1770,0.078947365,0.25,0.007286755
14306,806,2943,0.083333336,0.166666672,0.002988898
14307,806,12428,0.054054055,0.166666672,0.002174859
14320,10,19601,0.0,0.0,0.006613757
14336,306,18941,0.333333343,0.666666687,0.019900497
14337,306,22679,0.07692308,0.333333343,0.0
14352,382,4081,0.0,0.0,0.018125553
14368,693,21944,0.027027028,0.052631579,0.014836796
14399,1374,106,0.200000003,0.5,0.002915452
14588,770,25409,0.02631579,0.052631579,0.004683841
14656,942,10039,0.0,0.0,0.015797788
14657,942,23560,0.0,0.0,0.006069803
14718,595,13328,0.083333336,0.400000006,0.010517091
14784,391,5468,0.071428575,0.25,0.008720931
14785,391,9962,0.15384616,0.363636374,0.002053388
14800,1526,8356,0.130434781,0.375,0.00887574
14832,895,18520,0.0,0.0,0.0
14848,96,705,0.0,0.0,0.014308427
14849,97,8210,0.071428575,0.200000003,0.024169184
14850,97,9038,0.081632651,0.400000006,0.011755486
14851,97,16385,0.13333334,0.285714298,0.019561816
14896,808,22441,0.07692308,0.222222224,0.0032
14912,220,12551,0.114754096,0.259259254,0.028976936
14913,220,13036,0.039215688,0.166666672,0.001420455
14914,220,14228,0.159999996,0.292682916,0.014986376
14928,808,4192,0.079999998,0.25,0.007238883
14960,1717,18793,0.0,0.0,0.013779528
14976,1791,867,0.005780347,0.5,0.026052104
15008,705,96,0.0,0.0,0.014308427
15009,705,334,0.117647059,0.260869563,0.019505851
15024,49,18015,0.05882353,0.15384616,0.014302742
15025,49,25425,0.0,0.0,0.009025271
15040,373,19455,0.400000006,0.666666687,0.007677543
15056,609,14136,0.011764706,0.023809524,0.00933126
15057,609,17545,0.08510638,0.571428597,0.005988024
15058,609,18274,0.0,0.0,0.006811989
15059,609,20144,0.05882353,0.142857149,0.003284072
15072,425,19548,0.109375,0.200000003,0.005494506
15088,569,24634,0.03773585,0.25,0.005714286
15104,925,16748,0.0,0.0,0.0
15120,512,4551,0.043478262,0.125,0.0112
15136,139,10476,0.214285716,0.428571433,0.0
15152,49,7042,0.0,0.0,0.004438526
15168,1020,1095,0.105263159,0.285714298,0.005586592
15184,900,1050,0.081081077,0.5,0.013592233
15185,900,7028,0.142857149,0.5,0.047095761
15186,900,27776,0.222222224,0.400000006,0.03697997
15200,1,11558,0.012820513,0.142857149,0.012732615
15201,1,15292,0.0,0.0,0.029756537
15216,106,1374,0.200000003,0.5,0.002915452
15228,106,911,0.090909094,0.1875,0.005471956
15232,505,6221,0.0,0.0,0.002324107
15233,505,8770,0.012987013,0.028571429,0.004580471
15234,505,9086,0.041666668,0.09375,0.001060895
15235,505,11755,0.0,0.0,0.00374376
15456,181,19316,0.166666672,0.333333343,0.001054852
15457,181,26435,0.166666672,0.333333343,0.0
15458,181,27007,0.0,0.0,0.002059732
15472,400,4207,0.111111112,0.285714298,0.0
15728,867,5842,0.005780347,0.5,0.0
15952,387,6253,0.0,0.0,0.003561888
15968,1609,26642,0.0,0.0,0.002766252
21264,705,4331,0.027777778,0.333333343,0.003696858
21265,705,4587,0.0,0.0,0.00805153
21279,705,15996,0.160714284,0.290322572,0.002028398
23264,2660,19509,0.0,0.0,0.056795131
24480,2096,10559,0.032258064,0.07692308,0.008
25280,2359,11047,0.0,0.0,0.017964073
25312,2646,569,0.039473683,0.09375,0.017946877
25344,3464,4766,0.0,0.0,0.0
26512,3803,15974,0.0,0.0,0.004255319
26624,2182,368,0.0,0.0,0.012416428
26672,3771,11047,0.0,0.0,0.0
26704,2764,4209,0.0,0.0,0.018306635
26976,2806,13804,0.090909094,0.333333343,0.00406504
27024,3069,9737,0.0,0.0,0.006944444
27376,3314,21887,0.05882353,0.166666672,0.053278688
27392,2270,15845,0.037037037,0.166666672,0.005434783
27744,2554,17718,0.0,0.0,0.023141654
27872,2370,505,0.0,0.0,0.014559068
28000,4207,400,0.111111112,0.285714298,0.0
28528,4209,2764,0.0,0.0,0.018306635
28656,2664,21094,0.155555561,0.304347813,0.006234414
28800,3139,20504,0.100000001,0.363636374,0.076288663
29056,3167,27190,0.138888896,0.294117659,0.065217391
29072,3141,15376,0.06666667,0.208333328,0.010869565
29456,4216,21802,0.037037037,0.666666687,0.033574719
29584,2373,832,0.0,0.0,0.009146341
29840,4035,17527,0.0,0.0,0.00660066
29920,2881,352,0.0,0.0,0.010881393
29921,2881,15202,0.0,0.0,0.002457002
29936,3377,22962,0.0,0.0,0.036789298
29952,2589,15352,0.0,0.0,0.023411371
30128,2213,14033,0.024390243,0.111111112,0.0
30448,3185,18985,0.034482758,0.166666672,0.020588236
30512,3554,28198,0.15384616,0.333333343,0.0
30624,3987,12346,0.320754707,0.515151501,0.029013539
30625,3987,16545,0.190476194,0.470588237,0.013100437
31424,4192,808,0.079999998,0.25,0.007238883
31584,2490,6182,0.0,0.0,0.005791506
31984,2351,25435,0.0,0.0,0.0
32096,3993,12970,0.176470593,0.428571433,0.01843318
32352,3164,22095,0.045454547,0.125,0.013961606
32400,2943,806,0.083333336,0.166666672,0.002988898
32401,2943,4819,0.0,0.0,0.0
32752,4256,15286,0.140000001,0.291666657,0.054421768
33388,4099,544,0.0,0.0,0.011173184
34128,4081,5,0.015625,0.033333335,0.018518519
34129,4081,382,0.0,0.0,0.018125553
34608,4551,512,0.043478262,0.125,0.0112
35632,3987,20504,0.375,0.545454562,0.0
35633,3987,26235,0.162162155,0.600000024,0.0
35952,5201,8491,0.0,0.0,0.004893964
37408,3537,1823,0.13333334,0.285714298,0.075697213
37824,5128,13804,0.0,0.0,0.002030869
38352,4646,23120,0.0,0.0,0.0
38880,4328,25996,0.050000001,0.333333343,0.001620746
39168,4331,705,0.027777778,0.333333343,0.003696858
39520,5262,8846,0.022222223,0.0625,0.0
39521,5262,26503,0.092307694,0.375,0.01604278
39600,5081,21029,0.0,0.0,0.038793102
39792,5468,391,0.071428575,0.25,0.008720931
39952,5441,6122,0.142857149,0.5,0.012962963
40016,5613,5117,0.03125,0.111111112,0.0
40144,5408,12787,0.0,0.0,0.004761905
40160,4789,7768,0.047619049,0.105263159,0.004255319
40161,4789,11992,0.129032254,0.25,0.0
40400,4902,4870,0.25,0.444444448,0.089361705
40416,4587,705,0.0,0.0,0.00805153
40800,5413,4717,0.097560972,0.285714298,0.054545455
40880,5647,24586,0.0,0.0,0.005405406
40992,5661,770,0.035714287,0.111111112,0.034078807
41040,5325,17263,0.054054055,0.181818187,0.00952381
41312,5041,16439,0.114285715,0.266666681,0.0
41632,4766,3464,0.0,0.0,0.0
41792,4870,4902,0.25,0.444444448,0.089361705
41793,4870,21067,0.176470593,0.333333343,0.095115684
42400,5144,24053,0.0,0.0,0.031358887
42560,6122,5441,0.142857149,0.5,0.012962963
42608,5466,14716,0.0,0.0,0.079896905
42701,4819,2943,0.0,0.0,0.0
42704,6255,27514,0.016393442,0.052631579,0.005758157
42896,5842,867,0.005780347,0.5,0.0
42912,6507,15575,0.043478262,0.100000001,0.029233871
43104,5794,15575,0.142857149,0.300000012,0.012578616
43152,4717,5413,0.097560972,0.285714298,0.054545455
43153,4717,14968,0.02631579,0.125,0.06666667
43200,6165,27744,0.125,0.333333343,0.009584664
43328,5485,23277,0.044117648,0.214285716,0.015384615
43408,5782,365,0.0,0.0,0.007481297
43472,5609,20758,0.104651161,0.219512194,0.0
43664,6394,9717,0.0,0.0,0.017804155
43856,4732,10800,0.0,0.0,0.029556651
44268,4549,13328,0.0,0.0,0.006283662
44832,6103,8784,0.0,0.0,0.00092081
44864,6253,387,0.0,0.0,0.003561888
45152,4328,7885,0.272727281,0.600000024,0.011869436
45153,4328,15162,0.02,0.06666667,0.02910053
46112,6591,12737,0.088235296,0.200000003,0.065714285
46208,6626,5926,0.090909094,0.25,0.009433962
46336,5793,18533,0.01923077,0.25,0.00120048
46416,6342,525,0.055555556,0.200000003,0.005591054
46512,6533,10612,0.083333336,0.1875,0.013986014
46608,6686,9831,0.0,0.0,0.012658228
46624,5926,6626,0.090909094,0.25,0.009433962
46672,6182,2490,0.0,0.0,0.005791506
46673,6182,6823,0.022727273,0.5,0.00877193
46880,6536,6888,0.0625,0.125,0.022807017
47408,5117,5613,0.03125,0.111111112,0.0
47456,5838,20867,0.0,0.0,0.013071896
47520,6163,1,0.03846154,0.333333343,0.035125449
47521,6164,10326,0.0,0.0,0.008928572
48336,6346,25101,0.0,0.0,0.010204081
48848,6896,10753,0.117647059,0.5,0.016460905
49040,7047,22593,0.0,0.0,0.003215434
49936,5958,16955,0.02,0.5,0.003610108
50416,7469,27203,0.0,0.0,0.003685504
50672,6970,15271,0.028571429,0.200000003,0.0
50800,6221,505,0.0,0.0,0.002324107
51328,7328,12999,0.0,0.0,0.001177856
51516,7042,49,0.0,0.0,0.004438526
52352,7461,17146,0.0,0.0,0.0
52976,8113,11821,0.071428575,0.200000003,0.017467249
53616,7111,14129,0.033898305,0.083333336,0.0
53968,6823,6182,0.022727273,0.5,0.00877193
54464,7028,900,0.142857149,0.5,0.047095761
54768,7009,23178,0.07692308,0.200000003,0.025263159
54864,7106,12221,0.071428575,0.142857149,0.016736401
54960,7746,13220,0.121212125,0.266666681,0.049586777
54992,6888,6536,0.0625,0.125,0.022807017
56448,8349,1292,0.057142857,0.142857149,0.009419153
56449,8349,12805,0.054054055,0.125,0.007548669
57088,8618,21125,0.0,0.0,0.0
57184,8156,12346,0.219512194,0.692307711,0.097926266
57520,7407,17569,0.0,0.0,0.0
57808,7031,27312,0.016666668,0.090909094,0.004901961
58160,8085,14631,0.0,0.0,0.020408163
58288,6998,24410,0.142857149,0.400000006,0.001776199
58512,8356,1526,0.130434781,0.375,0.00887574
58768,8349,24351,0.029411765,0.083333336,0.007340946
59424,7881,10030,0.0,0.0,0.004694836
59600,8416,11043,0.0,0.0,0.016835017
59712,8846,5262,0.022222223,0.0625,0.0
59808,7877,24040,0.0,0.0,0.055374593
61056,7885,4328,0.272727281,0.600000024,0.011869436
61120,8702,25428,0.071428575,0.25,0.03164557
61616,8210,97,0.071428575,0.200000003,0.024169184
61696,7896,8751,0.0,0.0,0.0015625
61806,8156,16545,0.25,0.461538464,0.118150681
61872,8806,396,0.0989011,0.375,0.007444169
61952,7768,4789,0.047619049,0.105263159,0.004255319
62368,8438,15575,0.15384616,0.285714298,0.008205128
62464,8491,23657,0.027777778,0.055555556,0.004040404
62560,8488,23798,0.0,0.0,0.013192612
62561,8491,5201,0.0,0.0,0.004893964
62976,8784,6103,0.0,0.0,0.00092081
63984,8751,7896,0.0,0.0,0.0015625
64719,9086,505,0.041666668,0.09375,0.001060895
64944,8770,505,0.012987013,0.028571429,0.004580471
65104,8922,22836,0.0,0.0,0.01010101
65152,8956,220,0.032786883,0.090909094,0.002842928
65264,8497,17700,0.055555556,0.166666672,0.005847953
66960,9465,27092,0.0,0.0,0.0
67040,9859,1088,0.0,0.0,0.009615385
67584,9553,10352,0.0,0.0,0.014778325
67600,9067,15047,0.152173907,0.304347813,0.022146508
67648,9572,19819,0.0625,0.137931034,0.019021738
67744,9831,6686,0.0,0.0,0.012658228
67904,9056,13566,0.333333343,0.5,0.0
69168,9356,18663,0.039215688,0.15384616,0.0
69680,9465,18823,0.077586204,0.152542368,0.05074627
70064,9215,11989,0.0,0.0,0.018348623
70065,9215,17387,0.0,0.0,0.002178649
70624,10157,25504,0.125,0.333333343,0.005976096
70640,9465,877,0.03846154,0.200000003,0.026530612
70704,9038,97,0.081632651,0.400000006,0.011755486
70784,9962,391,0.15384616,0.363636374,0.002053388
70944,9747,18665,0.03125,0.0625,0.01843318
71728,10102,20980,0.0,0.0,0.011011011
72416,10352,9553,0.0,0.0,0.014778325
72576,10488,21198,0.0,0.0,0.009174312
72672,9959,27190,0.225806445,0.411764711,0.021390375
72880,10523,20561,0.0,0.0,0.0
73056,9563,12643,0.0,0.0,0.008955223
73088,10496,12346,0.222222224,0.555555582,0.087866105
73168,10326,6164,0.0,0.0,0.008928572
73344,10189,1101,0.0,0.0,0.006202924
73760,10157,15188,0.0,0.0,0.002252252
73771,10156,25575,0.13333334,0.25,0.006060606
74160,10707,23967,0.285714298,0.5,0.005524862
74352,10813,1893,0.055555556,0.125,0.007911392
74368,9465,13373,0.064814813,0.142857149,0.0056899
74400,10393,22046,0.061538462,0.235294119,0.0
74416,10559,2096,0.032258064,0.07692308,0.008
74464,9737,3069,0.0,0.0,0.006944444
74864,10246,12945,0.0,0.0,0.04288939
74944,10800,4732,0.0,0.0,0.029556651
74976,10039,942,0.0,0.0,0.015797788
74992,10619,10,0.0,0.0,0.001006036
75024,10308,2002,0.043478262,0.083333336,0.000568828
75040,10476,139,0.214285716,0.428571433,0.0
75408,10668,14016,0.047619049,0.142857149,0.0
75552,10030,7881,0.0,0.0,0.004694836
75728,10680,18619,0.0,0.0,0.001051525
75888,10892,13654,0.0,0.0,0.021352313
75920,9717,6394,0.0,0.0,0.017804155
76048,10577,24811,0.13333334,0.5,0.0
76672,10662,1392,0.0,0.0,0.014204546
77392,10385,10702,0.0,0.0,0.014314928
77520,10943,16274,0.0,0.0,0.015243903
77760,10753,6896,0.117647059,0.5,0.016460905
77808,10612,6533,0.083333336,0.1875,0.013986014
78816,10702,10385,0.0,0.0,0.014314928
79008,11560,26129,0.25,0.5,0.001540832
79104,11552,322,0.0,0.0,0.015463918
79152,11345,108,0.0,0.0,0.00524109
79232,10931,13328,0.023255814,0.5,0.043618739
79328,11796,11987,0.0,0.0,0.0
79344,11045,27190,0.0625,0.117647059,0.005780347
79392,11043,8416,0.0,0.0,0.016835017
79440,11390,17022,0.079999998,0.400000006,0.0
80160,11755,505,0.0,0.0,0.00374376
80656,10974,20355,0.06666667,0.25,0.0
82480,11306,18146,0.0,0.0,0.006134969
82784,11047,2359,0.0,0.0,0.017964073
82785,11047,3771,0.0,0.0,0.0
83920,11987,11796,0.0,0.0,0.0
84224,11927,26928,0.0,0.0,0.071287125
84256,12346,3987,0.320754707,0.515151501,0.029013539
84304,12346,20701,0.100000001,0.571428597,0.01192843
84560,12014,1141,0.0,0.0,0.002439024
84640,11992,4789,0.129032254,0.25,0.0
85072,12139,18351,0.0,0.0,0.013866232
85184,12787,5408,0.0,0.0,0.004761905
85216,12221,7106,0.071428575,0.142857149,0.016736401
85232,11444,21638,0.08219178,0.200000003,0.034704369
85233,11444,22234,0.03846154,0.400000006,0.057108141
85440,11439,18257,0.0,0.0,0.006125574
86032,12346,8156,0.219512194,0.692307711,0.097926266
86033,12346,10496,0.222222224,0.555555582,0.087866105
86034,12346,16694,0.292682916,0.75,0.079460271
87008,11939,13328,0.0,0.0,0.001867414
87040,12428,806,0.054054055,0.166666672,0.002174859
87312,11558,1,0.012820513,0.142857149,0.012732615
88384,12970,3993,0.176470593,0.428571433,0.01843318
88944,13186,569,0.078125,0.227272734,0.043725155
89552,12551,220,0.114754096,0.259259254,0.028976936
89600,12959,17883,0.043478262,0.125,0.057603687
89680,11821,8113,0.071428575,0.200000003,0.017467249
89936,13654,10892,0.0,0.0,0.021352313
90480,12824,28156,0.02631579,0.5,0.002926829
90720,12805,8349,0.054054055,0.125,0.007548669
91088,13373,9465,0.064814813,0.142857149,0.0056899
91328,13373,20162,0.069767445,0.183673471,0.014362657
92032,13328,10931,0.023255814,0.5,0.043618739
92033,13328,11939,0.0,0.0,0.001867414
92048,13036,220,0.039215688,0.166666672,0.001420455
93360,12737,6591,0.088235296,0.200000003,0.065714285
94096,14094,24406,0.0,0.0,0.028301887
94384,11989,9215,0.0,0.0,0.018348623
95472,14228,220,0.159999996,0.292682916,0.014986376
95773,12643,9563,0.0,0.0,0.008955223
95936,13566,9056,0.333333343,0.5,0.0
95984,12999,7328,0.0,0.0,0.001177856
96080,14791,28156,0.0,0.0,0.002529084
96224,14445,13725,0.020833334,0.100000001,0.011396011
96272,12945,10246,0.0,0.0,0.04288939
96368,13804,2806,0.090909094,0.333333343,0.00406504
96369,13804,5128,0.0,0.0,0.002030869
96416,13220,7746,0.121212125,0.266666681,0.049586777
96608,13725,14445,0.020833334,0.100000001,0.011396011
96992,14352,26643,0.13636364,0.300000012,0.009140768
97120,13328,595,0.083333336,0.400000006,0.010517091
97121,13328,4549,0.0,0.0,0.006283662
97328,14104,25343,0.075471699,0.190476194,0.015625
97936,14276,2,0.0,0.0,0.010492332
98064,13180,969,0.035714287,0.166666672,0.01953125
99168,14016,10668,0.047619049,0.142857149,0.0
99488,14636,20467,0.0,0.0,0.005586592
99712,13392,14541,0.09375,0.214285716,0.049751244
99713,13392,16314,0.027027028,0.071428575,0.021390375
100320,14136,609,0.011764706,0.023809524,0.00933126
100352,14129,7111,0.033898305,0.083333336,0.0
100704,14033,2213,0.024390243,0.111111112,0.0
100848,15162,4328,0.02,0.06666667,0.02910053
100880,15188,10157,0.0,0.0,0.002252252
101584,15047,9067,0.152173907,0.304347813,0.022146508
102128,14716,5466,0.0,0.0,0.079896905
102304,15352,2589,0.0,0.0,0.023411371
102688,14541,13392,0.09375,0.214285716,0.049751244
103232,15108,28156,0.074074075,0.190476194,0.002552323
103936,14838,814,0.043478262,0.100000001,0.031990521
104032,14332,27130,0.0,0.0,0.013182675
104144,14968,4717,0.02631579,0.125,0.06666667
104240,14631,8085,0.0,0.0,0.020408163
104816,15402,27190,0.14705883,0.294117659,0.003717472
105216,15292,1,0.0,0.0,0.029756537
105264,14539,17412,0.090909094,0.222222224,0.006167401
105728,15271,6970,0.028571429,0.200000003,0.0
105984,15713,805,0.0,0.0,0.0
106000,14828,32,0.090909094,0.222222224,0.006447453
106848,15084,523,0.0,0.0,0.009259259
107440,15286,4256,0.140000001,0.291666657,0.054421768
107808,15974,3803,0.0,0.0,0.004255319
108528,15376,3141,0.06666667,0.208333328,0.010869565
108720,15549,20749,0.050000001,0.111111112,0.02
108896,15543,21788,0.02631579,0.125,0.002967359
109376,15759,1264,0.0,0.0,0.004224757
109456,16328,98,0.111111112,0.800000012,0.025641026
109648,16150,16545,0.107142858,0.214285716,0.144356951
109904,16314,13392,0.027027028,0.071428575,0.021390375
110288,16274,10943,0.0,0.0,0.015243903
110544,15202,2881,0.0,0.0,0.002457002
110752,16748,925,0.0,0.0,0.0
110896,15575,5794,0.142857149,0.300000012,0.012578616
110897,15575,6507,0.043478262,0.100000001,0.029233871
110898,15575,8438,0.15384616,0.285714298,0.008205128
111072,15911,16439,0.0,0.0,0.0
111488,15996,705,0.160714284,0.290322572,0.002028398
111584,15642,28156,0.018518519,0.055555556,0.013658537
111808,15845,2270,0.037037037,0.166666672,0.005434783
112096,16694,12346,0.292682916,0.75,0.079460271
112352,16201,877,0.0,0.0,0.016447369
112512,16562,28032,0.125,0.25,0.0
112704,16803,414,0.0,0.0,0.001068947
113120,16545,3987,0.190476194,0.470588237,0.013100437
114304,16439,15911,0.0,0.0,0.0
114368,16439,5041,0.114285715,0.266666681,0.0
115520,16545,8156,0.25,0.461538464,0.118150681
115521,16545,16150,0.107142858,0.214285716,0.144356951
115600,16954,18762,0.0,0.0,0.038690478
115888,17700,8497,0.055555556,0.166666672,0.005847953
116064,17022,11390,0.079999998,0.400000006,0.0
116112,16584,27190,0.275000006,0.647058845,0.0
116304,17263,5325,0.054054055,0.181818187,0.00952381
116432,17545,609,0.08510638,0.571428597,0.005988024
116592,17457,22255,0.0,0.0,0.0
116608,16955,5958,0.02,0.5,0.003610108
116800,17782,251,0.148148149,0.888888896,0.01577287
117216,16385,97,0.13333334,0.285714298,0.019561816
117552,16963,19482,0.069767445,0.157894731,0.015873017
117840,17569,7407,0.0,0.0,0.0
118400,17387,9215,0.0,0.0,0.002178649
119264,17507,877,0.090909094,0.266666681,0.017761989
119680,17412,163,0.0,0.0,0.004591368
119681,17412,14539,0.090909094,0.222222224,0.006167401
119936,17527,4035,0.0,0.0,0.00660066
120368,17034,325,0.0,0.0,0.0
120720,18164,389,0.090909094,0.333333343,0.002945508
120721,18164,1001,0.142857149,0.285714298,0.016666668
120992,18015,49,0.05882353,0.15384616,0.014302742
121008,17941,808,0.116666667,0.241379306,0.024329383
122592,17883,12959,0.043478262,0.125,0.057603687
122832,17718,2554,0.0,0.0,0.023141654
123504,17742,2001,0.018867925,0.090909094,0.048442908
124128,17955,18742,0.0,0.0,0.053639848
124352,18005,22416,0.0,0.0,0.044814341
124384,17990,27049,0.0,0.0,0.011560693
124432,18064,22630,0.0,0.0,0.003125
124560,18249,24598,0.25,0.636363626,0.0
124848,18533,5793,0.01923077,0.25,0.00120048
125008,18351,12139,0.0,0.0,0.013866232
125009,18351,18799,0.0,0.0,0.026165167
125376,18146,11306,0.0,0.0,0.006134969
126032,18663,9356,0.039215688,0.15384616,0.0
126336,18257,11439,0.0,0.0,0.006125574
127200,18550,23982,0.0,0.0,0.010416667
127856,18274,609,0.0,0.0,0.006811989
128256,18799,18351,0.0,0.0,0.026165167
128304,19548,25881,0.022727273,0.111111112,0.008009153
128576,18823,9465,0.077586204,0.152542368,0.05074627
128816,18619,10680,0.0,0.0,0.001051525
128848,17146,7461,0.0,0.0,0.0
128912,19548,425,0.109375,0.200000003,0.005494506
129152,18785,19264,0.0,0.0,0.045643155
129360,19601,10,0.0,0.0,0.006613757
129760,19455,373,0.400000006,0.666666687,0.007677543
130832,18520,895,0.0,0.0,0.0
130992,18533,19086,0.293333322,0.458333343,0.0
131088,19509,2660,0.0,0.0,0.056795131
131168,18770,24989,0.0,0.0,0.0
131216,18665,9747,0.03125,0.0625,0.01843318
131712,19183,23332,0.043478262,0.111111112,0.056255247
131792,19086,18533,0.293333322,0.458333343,0.0
131984,18762,16954,0.0,0.0,0.038690478
132160,18742,17955,0.0,0.0,0.053639848
133324,19316,181,0.166666672,0.333333343,0.001054852
133728,19264,18785,0.0,0.0,0.045643155
134352,18941,306,0.333333343,0.666666687,0.019900497
134560,19140,24148,0.130434781,0.360000014,0.07180851
134592,18793,1717,0.0,0.0,0.013779528
134928,19482,16963,0.069767445,0.157894731,0.015873017
135104,20355,10974,0.06666667,0.25,0.0
135504,20162,22004,0.0,0.0,0.0
135600,19723,28044,0.0,0.0,0.021582734
136240,20504,3139,0.100000001,0.363636374,0.076288663
136241,20504,3987,0.375,0.545454562,0.0
136336,18985,387,0.032258064,0.125,0.007266122
136337,18985,3185,0.034482758,0.166666672,0.020588236
137360,19819,9572,0.0625,0.137931034,0.019021738
137456,19536,1015,0.039215688,0.090909094,0.006802721
137664,21407,23983,0.042857144,0.088235296,0.0
138016,20737,25349,0.060606062,0.13333334,0.0
138320,20205,27117,0.03846154,0.083333336,0.073929958
138480,20491,588,0.0,0.0,0.00982801
139280,20162,13373,0.069767445,0.183673471,0.014362657
139776,20758,5609,0.104651161,0.219512194,0.0
139984,20467,14636,0.0,0.0,0.005586592
140032,20980,10102,0.0,0.0,0.011011011
140112,20144,609,0.05882353,0.142857149,0.003284072
140304,20749,15549,0.050000001,0.111111112,0.02
140816,20875,24195,0.181818187,0.444444448,0.004889976
141584,21802,4216,0.037037037,0.666666687,0.033574719
141808,20561,10523,0.0,0.0,0.0
143376,20701,12346,0.100000001,0.571428597,0.01192843
143808,21024,21079,0.030769231,0.25,0.005347594
143888,21198,10488,0.0,0.0,0.009174312
144368,21125,8618,0.0,0.0,0.0
144448,21094,2664,0.155555561,0.304347813,0.006234414
145392,21067,4870,0.176470593,0.333333343,0.095115684
146000,22004,20162,0.0,0.0,0.0
146592,21079,21024,0.030769231,0.25,0.005347594
146656,22190,26827,0.06666667,0.200000003,0.111531191
146752,21853,1135,0.039999999,0.333333343,0.003322259
147152,22190,705,0.022727273,0.090909094,0.010344828
147360,21788,15543,0.02631579,0.125,0.002967359
147488,20922,454,0.0,0.0,0.005032351
147584,21831,1090,0.0,0.0,0.032731377
147808,20867,5838,0.0,0.0,0.013071896
148288,21809,23657,0.192307696,0.416666657,0.002132196
148544,22046,10393,0.061538462,0.235294119,0.0
148576,22095,3164,0.045454547,0.125,0.013961606
148704,22255,17457,0.0,0.0,0.0
149248,22234,11444,0.03846154,0.400000006,0.057108141
149472,21029,5081,0.0,0.0,0.038793102
150222,21638,11444,0.08219178,0.200000003,0.034704369
150272,21887,3314,0.05882353,0.166666672,0.053278688
150320,22630,18064,0.0,0.0,0.003125
150608,22340,620,0.166666672,0.666666687,0.008853475
152032,22416,18005,0.0,0.0,0.044814341
