,source,target
299,3242,139
300,3242,276
301,3242,2424
302,3242,2737
303,3324,1234
304,3324,3152
305,3324,496
306,3324,846
307,3324,1881
308,3324,1085
309,3324,920
310,3324,224
311,3324,3097
312,3324,1574
313,3324,2384
314,3324,2645
315,221,1951
316,221,165
317,221,2583
318,221,2950
319,221,796
320,221,653
321,221,1085
322,221,920
323,221,1907
324,221,2185
325,221,1043
326,221,569
327,221,257
328,221,3044
329,572,1948
330,572,3152
331,572,3047
332,572,1054
333,572,2965
334,572,2323
335,572,595
336,572,846
337,572,3003
338,572,920
339,572,1907
340,572,1612
341,572,2327
342,572,1607
343,572,139
344,572,928
345,572,569
346,572,2362
347,572,1530
348,572,802
349,572,2424
350,572,2645
351,572,2737
352,572,2409
353,572,440
354,1078,2665
355,1078,911
356,1078,2281
357,1078,2928
358,1078,473
359,1078,861
360,1078,920
361,1078,224
362,1078,393
363,1078,2512
364,1078,588
365,1078,2524
366,1078,1968
367,1078,2549
368,1078,257
369,1078,635
370,1078,3061
371,1078,83
372,1078,1362
373,1078,1796
374,1078,2501
375,1078,276
376,1078,2424
377,1078,2737
378,1078,1213
379,1078,390
380,587,2248
381,587,911
382,587,899
383,587,1060
384,587,846
385,587,984
386,587,861
387,587,920
388,587,224
389,587,3097
390,587,329
391,587,1195
392,587,3032
393,587,1843
394,587,569
395,587,139
396,587,2168
397,587,2362
398,587,3044
399,587,2153
400,587,1147
401,587,2238
402,587,2679
403,3702,2069
404,3702,1618
405,3702,2090
406,3702,653
407,3702,1569
408,3702,3164
409,3702,920
410,3702,224
411,3702,3097
412,3702,1583
413,3702,1195
414,3702,1895
415,3702,139
416,3702,3054
417,3702,569
418,3702,2168
419,3702,859
420,3702,2656
421,3702,2362
422,3702,2902
423,3702,3051
424,3702,1570
425,3702,608
426,3702,3044
427,3702,436
428,3702,2153
429,3702,2178
430,899,2554
431,899,294
432,899,2
433,899,861
434,899,44
435,899,2063
436,899,920
437,899,224
438,899,3097
439,899,329
440,899,569
441,1455,3040
442,1455,2465
443,1455,2140
444,1455,861
445,1455,1955
446,1455,1777
447,1455,2814
448,1455,119
449,1455,1644
450,1455,234
451,1455,1656
452,1455,1764
453,1455,929
454,1455,139
455,1455,3054
456,1455,569
457,1455,2902
458,1455,704
459,1455,2409
460,1455,276
461,1455,2645
462,1455,1245
463,1455,2424
464,1455,2737
465,1455,802
466,1455,436
467,1455,69
468,1455,3057
469,1483,1234
470,1483,3152
471,1483,2300
472,1483,1817
473,1483,1047
474,1483,356
475,1483,920
476,1483,224
477,1483,3097
478,1483,329
479,1483,2549
480,1483,2524
481,1483,257
482,1483,635
483,1483,83
484,1483,2501
485,1483,2130
486,349,1234
487,349,3152
488,349,1510
489,349,846
490,349,673
491,349,2003
492,349,920
493,349,224
494,349,2581
495,349,569
496,349,257
497,349,2362
498,1983,1550
499,1983,1618
500,1983,1246
501,1983,861
502,1983,420
503,1983,3164
504,1983,920
505,1983,224
506,1983,3097
507,1983,706
508,1983,1968
509,1983,1387
510,1983,3061
511,1983,569
512,1983,2424
513,1983,2737
514,3867,2665
515,3867,2060
516,3867,2927
517,3867,2148
518,3867,861
519,3867,152
520,3867,2282
521,3867,2814
522,3867,119
523,3867,451
524,3867,924
525,3867,1656
526,3867,569
527,3867,276
528,3867,2645
529,3867,2424
530,3867,2661
531,4003,1234
532,4003,3152
533,4003,1828
534,4003,2928
535,4003,188
536,4003,2063
537,4003,920
538,4003,224
539,4003,3097
540,4003,706
541,4003,1895
542,4003,928
543,4003,859
544,4003,584
545,4003,1228
546,4003,1570
547,4003,2737
548,4003,1530
549,4003,257
550,4003,3054
551,4003,569
552,4003,2656
553,4003,2424
554,4003,946
555,4003,751
556,4003,1607
557,4003,2168
558,4003,1796
559,4003,276
560,4003,2178
561,4003,588
562,4003,2936
563,4003,635
564,4003,2384
565,4003,608
566,4003,436
567,4003,1213
568,4003,1147
569,717,2858
570,717,378
571,717,499
572,717,861
573,717,1320
574,717,1085
575,717,920
576,717,224
577,717,3097
578,717,329
579,717,2990
580,717,2709
581,717,2912
582,717,1231
583,717,859
584,717,1570
585,717,2645
586,717,1113
587,717,1525
588,1017,839
589,1017,433
590,1017,1381
591,1017,1467
592,1017,989
593,1017,861
594,1017,960
595,1017,1502
596,1017,653
597,1017,505
598,1017,920
599,1017,1144
600,1017,1761
601,1017,760
602,1017,2645
603,1017,2424
604,1017,2737
605,947,1550
606,947,2060
607,947,2927
608,947,1047
609,947,3072
610,947,3023
611,947,920
612,947,224
613,947,3097
614,947,706
615,947,1656
616,947,2709
617,947,929
618,947,2936
619,947,569
620,947,2384
621,947,704
622,947,276
623,947,2645
624,947,1113
625,947,69
626,2508,2248
627,2508,1417
628,2508,2984
629,2508,2323
630,2508,2658
631,2508,3164
632,2508,920
633,2508,224
634,2508,810
635,2508,1218
636,2508,1764
637,2508,929
638,2508,569
639,2508,2168
640,2508,1245
641,2508,2153
642,2508,69
643,2508,1876
644,4619,1951
645,4619,3152
646,4619,1798
647,4619,237
648,4619,861
649,4619,213
650,4619,653
651,4619,920
652,4619,224
653,4619,3097
654,4619,615
655,4619,1656
656,4619,1108
657,4619,635
658,4619,3054
659,4619,569
660,4619,803
661,4619,276
662,4619,802
663,4619,436
664,4619,2409
665,4619,502
666,4619,3057
667,4619,1147
668,4619,763
669,4619,751
670,4619,440
671,2481,515
672,2481,1222
673,2481,2256
674,2481,656
675,2481,653
676,2481,359
677,2481,861
678,2481,920
679,2481,1144
680,2481,1761
681,2481,760
682,2481,2645
683,1508,2605
684,1508,433
685,1508,51
686,1508,1543
687,1508,1354
688,1508,861
689,1508,800
690,1508,653
691,1508,296
692,1508,920
693,1508,1907
694,1508,1612
695,1508,2327
696,1508,1656
697,1508,588
698,1508,1108
699,1508,257
700,1508,635
701,1508,1213
702,1508,139
703,1508,3054
704,1508,569
705,1508,855
706,1508,803
707,1508,704
708,1508,1796
709,1508,436
710,1508,1431
711,1508,502
712,1508,3057
713,1508,751
714,3548,2665
715,3548,378
716,3548,2927
717,3548,861
718,3548,2476
719,3548,2323
720,3548,920
721,3548,224
722,3548,810
723,3548,464
724,3548,1643
725,3548,2912
726,3548,855
727,3548,2362
728,3548,704
729,3548,1431
730,3548,2728
731,3548,1525
732,3548,2661
733,4241,308
734,4241,3152
735,4241,1799
736,4241,2928
737,4241,473
738,4241,846
739,4241,920
740,4241,224
741,4241,810
742,4241,464
743,4241,1656
744,4241,2951
745,4241,276
746,4241,1895
747,4333,1521
748,4333,3152
749,4333,2387
750,4333,1047
751,4333,2162
752,4333,2928
753,4333,920
754,4333,224
755,4333,810
756,4333,754
757,4333,1147
758,4333,2645
759,4333,3044
760,4333,3057
761,4333,1387
762,1629,1234
763,1629,3152
764,1629,1798
765,1629,2323
766,1629,1094
767,1629,653
768,1629,920
769,1629,224
770,1629,3097
771,1629,2510
772,1629,2549
773,1629,2524
774,1629,1108
775,1629,83
776,1629,3054
777,1629,803
778,1629,2501
779,1629,2645
780,1629,2424
781,1629,436
782,1629,2737
783,1629,276
784,1629,502
785,2901,839
786,2901,378
787,2901,2263
788,2901,653
789,2901,2331
790,2901,1281
791,2901,2814
792,2901,119
793,2901,1644
794,2901,2208
795,2901,1656
796,2901,326
797,2901,2549
798,2901,2524
799,2901,257
800,2901,83
801,2901,2384
802,2901,276
803,2901,2645
804,2901,2424
805,2901,2501
806,2901,2737
807,2901,2676
808,2901,2130
809,1068,3048
810,1068,1191
811,1068,1081
812,1068,846
813,1068,3103
814,1068,2323
815,1068,920
816,1068,224
817,1068,810
818,1068,1289
819,1068,635
820,1068,276
821,1068,2645
822,1068,946
823,2714,2605
824,2714,1535
825,2714,1081
826,2714,846
827,2714,1881
828,2714,653
829,2714,920
830,2714,224
831,2714,3097
832,2714,1574
833,2714,2424
834,2714,2737
835,2621,2248
836,2621,2770
837,2621,1081
838,2621,653
839,2621,1225
840,2621,846
841,2621,920
842,2621,224
843,2621,3097
844,2621,2510
845,2621,1805
846,2621,178
847,2621,440
848,3,194
849,3,433
850,3,2392
851,3,330
852,3,2928
853,3,473
854,3,48
855,3,920
856,3,224
857,3,3097
858,3,1132
859,3,1013
860,3,2764
861,3,3051
862,3,821
863,3,3044
864,3,2645
865,3,2737
866,3,2424
867,3616,1234
868,3616,3152
869,3616,352
870,3616,2928
871,3616,1659
872,3616,48
873,3616,920
874,3616,224
875,3616,3097
876,3616,1722
877,3616,1656
878,3616,2645
879,3616,2424
880,3616,2737
881,1129,2846
882,1129,476
883,1129,2140
884,1129,2873
885,1129,861
886,1129,213
887,1129,1777
888,1129,2814
889,1129,119
890,1129,451
891,1129,957
892,1129,1656
893,1129,2549
894,1129,1968
895,1129,2524
896,1129,1764
897,1129,1387
898,1129,3061
899,1129,83
900,1129,569
901,1129,139
902,1129,318
903,1129,2645
904,1129,1245
905,1129,2424
906,1129,2737
907,1129,802
908,1129,276
909,1129,2501
910,1129,2184
911,3570,438
912,3570,1417
913,3570,642
914,3570,950
915,3570,989
916,3570,861
917,3570,142
918,3570,846
919,3570,1783
920,3570,920
921,3570,1907
922,3570,2302
923,3570,896
924,3570,2645
925,3570,2178
926,3172,2846
927,3172,2918
928,3172,2066
929,3172,1926
930,3172,2323
931,3172,2756
932,3172,861
933,3172,920
934,3172,1907
935,3172,1612
936,3172,2327
937,3172,1656
938,3172,1108
939,3172,1606
940,3172,1013
941,3172,635
942,3172,3054
943,3172,569
944,3172,2764
945,3172,1856
946,3172,803
947,3172,2384
948,3172,2645
949,3172,2424
950,3172,436
951,3172,2737
952,3172,502
953,3172,1147
954,3172,440
955,2401,1449
956,2401,1079
957,2401,1707
958,2401,861
959,2401,468
960,2401,757
961,2401,920
962,2401,224
963,2401,3097
964,2401,1583
965,2401,2384
966,2426,1121
967,2426,2446
968,2426,937
969,2426,2928
970,2426,1659
971,2426,48
972,2426,920
973,2426,1907
974,2426,1612
975,2426,2327
976,2426,440
977,2426,69
978,2426,929
979,2426,1147
980,1464,1234
981,1464,3152
982,1464,1622
983,1464,2416
984,1464,792
985,1464,2928
986,1464,1590
987,1464,1085
988,1464,920
989,1464,1907
990,1464,1612
991,1464,2327
992,1464,2061
993,1464,2645
994,1464,2424
995,1464,2661
996,2657,2858
997,2657,911
998,2657,1513
999,2657,2171
1000,2657,861
1001,2657,2063
1002,2657,920
1003,2657,224
1004,2657,810
1005,2657,1369
1006,2657,635
1007,2657,1228
1008,2657,584
1009,2657,440
1010,2657,276
1011,2657,2645
1012,2657,1113
1013,2657,2409
1014,2657,2661
1015,4428,2598
1016,4428,166
1017,4428,1081
1018,4428,861
1019,4428,152
1020,4428,846
1021,4428,920
1022,4428,224
1023,4428,3097
1024,4428,615
1025,4428,2661
1026,4428,2936
1027,4428,2384
1028,4428,2409
1029,4428,1548
1030,4428,1147
1031,4428,440
1032,140,1234
1033,140,3152
1034,140,2334
1035,140,861
1036,140,1594
1037,140,846
1038,140,920
1039,140,224
1040,140,810
1041,140,2204
1042,140,1656
1043,140,326
1044,140,1607
1045,140,588
1046,140,257
1047,140,929
1048,140,1213
1049,140,928
1050,140,569
1051,140,2456
1052,140,859
1053,140,1570
1054,140,1796
1055,140,2645
1056,140,1530
1057,140,2676
1058,140,69
1059,3167,1948
1060,3167,3152
1061,3167,1081
1062,3167,73
1063,3167,861
1064,3167,152
1065,3167,846
1066,3167,920
1067,3167,224
1068,3167,3097
1069,3167,706
1070,3167,1656
1071,3167,1108
1072,3167,2479
1073,3167,2962
1074,3167,3054
1075,3167,803
1076,3167,1762
1077,3167,1608
1078,3167,436
1079,3167,2424
1080,3167,2737
1081,3167,502
1082,3167,2734
1083,525,2248
1084,525,1222
1085,525,1381
1086,525,1467
1087,525,2449
1088,525,507
1089,525,1241
1090,525,1018
1091,525,2928
1092,525,1605
1093,525,1840
1094,525,2323
1095,525,387
1096,525,920
1097,525,1144
1098,525,1761
1099,525,760
1100,525,1108
1101,525,3054
1102,525,569
1103,525,803
1104,525,2362
1105,525,2645
1106,525,802
1107,525,53
1108,525,436
1109,525,502
1110,525,751
1111,513,194
1112,513,476
1113,513,2281
1114,513,861
1115,513,152
1116,513,1649
1117,513,920
1118,513,224
1119,513,3097
1120,513,1132
1121,513,2645
1122,513,2424
1123,513,2737
1124,2117,89
1125,2117,2465
1126,2117,2984
1127,2117,349
1128,2117,3023
1129,2117,2814
1130,2117,119
1131,2117,1644
1132,2117,1764
1133,2117,2912
1134,2117,1013
1135,2117,569
1136,2117,2764
1137,2117,1245
1138,2117,768
1139,2117,1525
1140,1393,2605
1141,1393,433
1142,1393,829
1143,1393,861
1144,1393,1709
1145,1393,846
1146,1393,920
1147,1393,224
1148,1393,3097
1149,1393,329
1150,1393,139
1151,1393,569
1152,1393,276
1153,1393,802
1154,1393,2645
1155,1393,2914
1156,1393,768
1157,790,1948
1158,790,3152
1159,790,1798
1160,790,2928
1161,790,1659
1162,790,846
1163,790,920
1164,790,224
1165,790,3097
1166,790,615
1167,790,1108
1168,790,1599
1169,790,2153
1170,790,2737
1171,790,2661
1172,790,257
1173,790,2960
1174,790,3054
1175,790,2424
1176,790,1431
1177,790,1387
1178,790,83
1179,790,855
1180,790,803
1181,790,704
1182,790,1796
1183,790,2228
1184,790,502
1185,790,2549
1186,790,2524
1187,790,588
1188,790,2936
1189,790,2724
1190,790,2501
1191,790,436
1192,790,1213
1193,790,3019
1194,1419,2598
1195,1419,2446
1196,1419,1081
1197,1419,2928
1198,1419,473
1199,1419,653
1200,1419,920
1201,1419,224
1202,1419,3097
1203,1419,615
1204,1419,1147
1205,1419,440
1206,1419,569
1207,1419,608
1208,1419,276
1209,3321,2665
1210,3321,294
1211,3321,3155
1212,3321,1220
1213,3321,1047
1214,3321,3084
1215,3321,920
1216,3321,224
1217,3321,3097
1218,3321,329
1219,3321,2534
1220,3321,569
1221,3321,2384
1222,1645,2352
1223,1645,216
1224,1645,160
1225,1645,1202
1226,1645,653
1227,1645,2243
1228,1645,1047
1229,1645,920
1230,1645,224
1231,1645,3097
1232,1645,1722
1233,1645,1656
1234,1645,1195
1235,1645,276
1236,1645,139
1237,1645,2362
1238,1619,515
1239,1619,294
1240,1619,2927
1241,1619,2058
1242,1619,653
1243,1619,2243
1244,1619,1649
1245,1619,920
1246,1619,224
1247,1619,3097
1248,1619,1132
1249,1619,1607
1250,1619,2549
1251,1619,2524
1252,1619,2737
1253,1619,2912
1254,1619,928
1255,1619,569
1256,1619,83
1257,1619,822
1258,1619,276
1259,1619,2501
1260,1619,2424
1261,1619,821
1262,1619,1530
1263,1619,2728
1264,1619,1525
1265,3576,3040
1266,3576,221
1267,3576,2281
1268,3576,1855
1269,3576,861
1270,3576,213
1271,3576,48
1272,3576,920
1273,3576,224
1274,3576,3097
1275,3576,1132
1276,3576,2549
1277,3576,2524
1278,3576,1387
1279,3576,83
1280,3576,569
1281,3576,2724
1282,3576,859
1283,3576,2362
1284,3576,1570
1285,3576,2501
1286,1448,2846
1287,1448,2446
1288,1448,49
1289,1448,198
1290,1448,1251
1291,1448,861
1292,1448,960
1293,1448,153
1294,1448,2282
1295,1448,920
1296,1448,1144
1297,1448,1761
1298,1448,760
1299,1448,2549
1300,1448,2524
1301,1448,1195
1302,1448,1108
1303,1448,83
1304,1448,3054
1305,1448,569
1306,1448,139
1307,1448,803
1308,1448,2362
1309,1448,276
1310,1448,2645
1311,1448,802
1312,1448,2424
1313,1448,2737
1314,1448,2501
1315,1448,502
1316,1448,436
1317,1448,1147
1318,1830,1199
1319,1830,1191
1320,1830,2927
1321,1830,861
1322,1830,2611
1323,1830,3164
1324,1830,920
1325,1830,224
1326,1830,3097
1327,1830,1132
1328,1830,1387
1329,1830,569
1330,1830,276
1331,1830,2645
1332,1830,2424
1333,1830,2737
1334,1830,751
1335,1295,2858
1336,1295,294
1337,1295,1798
1338,1295,861
1339,1295,468
1340,1295,2928
1341,1295,920
1342,1295,1144
1343,1295,1761
1344,1295,2386
1345,1295,2645
1346,1295,751
1347,4163,1550
1348,4163,1079
1349,4163,3059
1350,4163,2928
1351,4163,497
1352,4163,2282
1353,4163,920
1354,4163,224
1355,4163,810
1356,4163,1965
1357,4163,2549
1358,4163,2524
1359,4163,1968
1360,4163,3061
1361,4163,83
1362,4163,2501
1363,4163,2645
1364,4163,2424
1365,4163,2737
1366,4425,670
1367,4425,2446
1368,4425,2104
1369,4425,861
1370,4425,213
1371,4425,861
1372,4425,920
1373,4425,224
1374,4425,810
1375,4425,972
1376,4425,2709
1377,4425,2153
1378,4425,2168
1379,4425,2424
1380,4425,2737
1381,4425,440
1382,3942,1726
1383,3942,2465
1384,3942,2281
1385,3942,653
1386,3942,2243
1387,3942,48
1388,3942,920
1389,3942,224
1390,3942,3097
1391,3942,1132
1392,3942,1108
1393,3942,502
1394,3942,3054
1395,3942,803
1396,3942,276
1397,3942,436
1398,3942,1295
1399,3942,1505
1400,3487,2554
1401,3487,165
1402,3487,1828
1403,3487,653
1404,3487,600
1405,3487,1649
1406,3487,920
1407,3487,224
1408,3487,3097
1409,3487,706
1410,3487,2015
1411,3487,139
1412,3487,1839
1413,3487,768
1414,3487,2362
1415,4063,1550
1416,4063,1079
1417,4063,1081
1418,4063,846
1419,4063,1881
1420,4063,653
1421,4063,920
1422,4063,224
1423,4063,3097
1424,4063,1491
1425,4063,635
1426,4063,569
1427,4063,2384
1428,181,2598
1429,181,476
1430,181,3047
1431,181,3109
1432,181,2928
1433,181,392
1434,181,653
1435,181,678
1436,181,920
1437,181,1907
1438,181,1612
1439,181,2327
1440,181,1607
1441,181,588
1442,181,1764
1443,181,257
1444,181,929
1445,181,928
1446,181,569
1447,181,139
1448,181,1912
1449,181,1796
1450,181,802
1451,181,1245
1452,181,1530
1453,181,1213
1454,181,69
1455,181,1525
1456,181,1505
1457,333,1951
1458,333,3152
1459,333,2440
1460,333,2323
1461,333,2921
1462,333,846
1463,333,920
1464,333,224
1465,333,3097
1466,333,400
1467,333,2936
1468,333,2384
1469,333,822
1470,333,2645
1471,333,2341
1472,333,2728
1473,933,1521
1474,933,1222
1475,933,496
1476,933,349
1477,933,2412
1478,933,846
1479,933,920
1480,933,224
1481,933,810
1482,933,2101
1483,933,635
1484,933,928
1485,933,2456
1486,933,318
1487,933,276
1488,933,821
1489,933,2079
1490,933,2184
1491,1434,1554
1492,1434,476
1493,1434,1358
1494,1434,2279
1495,1434,861
1496,1434,1564
1497,1434,48
1498,1434,920
1499,1434,224
1500,1434,810
1501,1434,754
1502,1434,2015
1503,1434,2645
1504,1434,1656
1505,1434,257
1506,1434,929
1507,1434,569
1508,1434,1912
1509,1434,69
1510,1434,1525
1511,1434,139
1512,1434,83
1513,1434,1796
1514,1434,1839
1515,1434,276
1516,1434,440
1517,1434,2549
1518,1434,2524
1519,1434,588
1520,1434,2384
1521,1434,2501
1522,1434,1213
1523,1434,1147
1524,1518,1951
1525,1518,2770
1526,1518,2927
1527,1518,2928
1528,1518,473
1529,1518,1085
1530,1518,920
1531,1518,224
1532,1518,3097
1533,1518,1889
1534,1518,1108
1535,1518,2479
1536,1518,1013
1537,1518,2645
1538,1518,2737
1539,1518,3054
1540,1518,569
1541,1518,2764
1542,1518,2424
1543,1518,2409
1544,1518,751
1545,1518,2612
1546,1518,83
1547,1518,803
1548,1518,276
1549,1518,502
1550,1518,2549
1551,1518,2524
1552,1518,2936
1553,1518,2384
1554,1518,608
1555,1518,1762
1556,1518,2501
1557,1518,436
1558,1518,821
1559,1397,1948
1560,1397,3152
1561,1397,2263
1562,1397,861
1563,1397,1955
1564,1397,1747
1565,1397,2814
1566,1397,119
1567,1397,1644
1568,1397,2549
1569,1397,2524
1570,1397,83
1571,1397,2501
1572,1397,2645
1573,1397,276
1574,1397,1514
1575,1397,1295
1576,1397,3057
1577,3744,3040
1578,3744,2864
1579,3744,2440
1580,3744,861
1581,3744,2484
1582,3744,846
1583,3744,920
1584,3744,224
1585,3744,3097
1586,3744,706
1587,3744,588
1588,3744,1108
1589,3744,257
1590,3744,2479
1591,3744,502
1592,3744,3054
1593,3744,569
1594,3744,803
1595,3744,1762
1596,3744,1796
1597,3744,436
1598,3744,2424
1599,3744,2645
1600,3744,2737
1601,3744,1213
1602,1136,194
1603,1136,1222
1604,1136,1081
1605,1136,861
1606,1136,152
1607,1136,861
1608,1136,920
1609,1136,224
1610,1136,3097
1611,1136,615
1612,1136,1391
1613,1136,139
1614,1136,569
1615,1136,3044
1616,1136,2424
1617,1136,2737
1618,1136,1147
1619,1136,440
1620,849,1554
1621,849,2770
1622,849,1053
1623,849,2294
1624,849,861
1625,849,2611
1626,849,1085
1627,849,920
1628,849,224
1629,849,3097
1630,849,1876
1631,849,1607
1632,849,1587
1633,849,928
1634,849,569
1635,849,1147
1636,849,1530
1637,849,2424
1638,849,2737
1639,849,69
1640,849,2661
1641,4423,3068
1642,4423,1713
1643,4423,2392
1644,4423,1055
1645,4423,653
1646,4423,2243
1647,4423,653
1648,4423,920
1649,4423,224
1650,4423,3097
1651,4423,1132
1652,4423,2737
1653,4423,2709
1654,4423,2424
1655,3329,1550
1656,3329,1191
1657,3329,2850
1658,3329,3084
1659,3329,2051
1660,3329,3164
1661,3329,920
1662,3329,224
1663,3329,810
1664,3329,2204
1665,3329,1548
1666,3329,276
1667,3329,2645
1668,821,2248
1669,821,1535
1670,821,499
1671,821,692
1672,821,653
1673,821,145
1674,821,3084
1675,821,920
1676,821,224
1677,821,3097
1678,821,2510
1679,821,1108
1680,821,635
1681,821,3054
1682,821,569
1683,821,803
1684,821,276
1685,821,2645
1686,821,436
1687,821,502
1688,3088,3040
1689,3088,378
1690,3088,2440
1691,3088,861
1692,3088,2484
1693,3088,1649
1694,3088,920
1695,3088,224
1696,3088,3097
1697,3088,400
1698,3088,257
1699,3088,929
1700,3088,635
1701,3088,139
1702,3088,569
1703,3088,2362
1704,3088,1548
1705,3088,69
1706,1022,1948
1707,1022,3152
1708,1022,9
1709,1022,861
1710,1022,231
1711,1022,3164
1712,1022,920
1713,1022,224
1714,1022,3097
1715,1022,706
1716,1022,1895
1717,1022,635
1718,1022,3054
1719,1022,569
1720,1022,2656
1721,1022,3051
1722,1022,2645
1723,1022,3044
1724,1022,436
1725,1022,1548
1726,1022,2178
1727,225,1234
1728,225,3152
1729,225,352
1730,225,861
1731,225,213
1732,225,861
1733,225,920
1734,225,224
1735,225,3097
1736,225,2510
1737,225,2549
1738,225,2524
1739,225,635
1740,225,83
1741,225,2501
1742,225,2645
1743,3741,308
1744,3741,413
1745,3741,861
1746,3741,1615
1747,3741,3164
1748,3741,920
1749,3741,224
1750,3741,3097
1751,3741,1889
1752,3741,2549
1753,3741,2524
1754,3741,635
1755,3741,83
1756,3741,2574
1757,3741,162
1758,3741,2501
1759,3741,2645
1760,3741,2424
1761,3741,2737
1762,1080,2858
1763,1080,216
1764,1080,1081
1765,1080,265
1766,1080,861
1767,1080,213
1768,1080,2282
1769,1080,920
1770,1080,224
1771,1080,2867
1772,1080,276
1773,1080,821
1774,1080,257
1775,1080,2130
1776,3200,515
1777,3200,294
1778,3200,2984
1779,3200,2928
1780,3200,2878
1781,3200,757
1782,3200,920
1783,3200,224
1784,3200,3097
1785,3200,1889
1786,3200,1505
1787,3200,928
1788,3200,276
1789,3200,2645
1790,3200,1548
1791,3200,751
1792,1797,89
1793,1797,294
1794,1797,1095
1795,1797,1853
1796,1797,861
1797,1797,1974
1798,1797,1047
