,degree,cc
2234,203,0.04067697410135102
477,34,0.22994652406417113
8421,9,0.1111111111111111
5264,27,0.18233618233618235
3163,213,0.10545663920630702
4375,36,0.25873015873015875
480,29,0.2438423645320197
1926,48,0.09929078014184398
7756,7,0.42857142857142855
9158,6,0.0
6175,42,0.24041811846689895
4818,35,0.14453781512605043
9398,86,0.14008207934336525
8630,134,0.08012568735271014
933,48,0.21099290780141844
3321,86,0.22188782489740083
3741,124,0.15866771570941515
5834,130,0.06380441264162194
2973,67,0.14382632293080055
1453,68,0.15057067603160668
493,26,0.06461538461538462
5976,74,0.2228804146612366
8753,951,0.010121202058774696
2957,27,0.245014245014245
2930,65,0.10384615384615385
6190,38,0.2332859174964438
5208,122,0.05283836878471752
7127,279,0.08638250689770764
5589,162,0.12161644045702016
8123,43,0.1760797342192691
5763,39,0.2145748987854251
6191,25,0.25
12,1,0.0
395,61,0.048087431693989074
13,15,0.047619047619047616
5743,29,0.23891625615763548
4457,14,0.16483516483516483
7092,40,0.18076923076923077
397,5,0.0
4201,42,0.0859465737514518
3603,88,0.1974921630094044
7087,55,0.07676767676767676
8099,13,0.19230769230769232
1433,7,0.047619047619047616
8750,54,0.06289308176100629
4099,49,0.026360544217687076
4993,12,0.07575757575757576
1286,12,0.18181818181818182
1291,52,0.0693815987933635
3092,35,0.16806722689075632
4034,36,0.10793650793650794
9037,28,0.06084656084656084
1792,26,0.18769230769230769
1320,66,0.09230769230769231
3872,44,0.10465116279069768
5907,46,0.13719806763285025
748,64,0.14037698412698413
1988,13,0.34615384615384615
7055,49,0.21768707482993196
7286,581,0.021894474449522226
2381,88,0.13087774294670845
5057,13,0.15384615384615385
3178,68,0.15100965759438104
4377,141,0.06322188449848025
6154,38,0.1678520625889047
755,54,0.08874912648497554
6047,34,0.07130124777183601
5565,300,0.05953177257525084
64,25,0.15666666666666668
9423,175,0.05050903119868637
5033,28,0.21428571428571427
6652,1020,0.03149762358329004
5408,1,0.0
5893,1257,0.0343541137781291
5181,11,0.12727272727272726
16,48,0.2296099290780142
721,514,0.06108115078010634
2481,41,0.013414634146341463
3126,335,0.08976673518634373
5849,39,0.08367071524966262
7849,66,0.0703962703962704
2636,295,0.07499135247319266
898,217,0.11900494965011094
7011,337,0.06395718524798644
8386,64,0.15426587301587302
4315,111,0.2167076167076167
4068,29,0.15763546798029557
8769,337,0.028437190900098913
7047,251,0.0891792828685259
2019,34,0.19429590017825313
5904,124,0.13506425386834514
7733,71,0.060764587525150904
4957,369,0.09604394956993048
5667,227,0.11851389809364157
3336,98,0.17862402693035978
4348,269,0.08031404316706431
3520,119,0.027916251246261216
2092,150,0.05700223713646532
128,247,0.029031302458773577
3378,85,0.04285714285714286
3751,135,0.07031509121061359
2533,134,0.11682190551004376
6905,60,0.1553672316384181
4823,49,0.05187074829931973
5974,228,0.1343612334801762
4320,157,0.15033480320104525
4899,81,0.10802469135802469
9481,58,0.1839080459770115
4253,51,0.14274509803921567
3115,412,0.06243356246899582
18,2,0.0
5918,1,0.0
19,11,0.01818181818181818
209,105,0.08864468864468865
6357,8,0.07142857142857142
7820,41,0.1024390243902439
2169,48,0.17375886524822695
7561,88,0.013061650992685475
9390,42,0.1254355400696864
8725,47,0.09620721554116558
8611,31,0.09032258064516129
8273,15,0.047619047619047616
2420,15,0.19047619047619047
20,3,0.0
4473,57,0.13095238095238096
6152,11,0.21818181818181817
2878,26,0.2
21,136,0.10185185185185185
293,28,0.23809523809523808
3326,142,0.16991309559484566
738,82,0.13098464317976513
5467,98,0.1596886177151273
5781,101,0.0891089108910891
4918,184,0.12235685435970539
3900,235,0.060629205310056375
744,27,0.19373219373219372
1027,67,0.13794663048394393
1713,3,0.0
3617,304,0.10584940072954664
154,176,0.19337662337662337
7585,25,0.1
1538,37,0.12012012012012012
7301,149,0.1078360239434065
2353,96,0.13837719298245615
2356,125,0.10154838709677419
2202,29,0.23891625615763548
7617,169,0.1839250493096647
2464,46,0.20966183574879227
1771,432,0.0682950932370886
9335,26,0.13846153846153847
4501,133,0.17965367965367965
2048,112,0.12451737451737452
8538,25,0.16333333333333333
4788,125,0.2007741935483871
2209,329,0.050281711023797165
2121,130,0.13750745378652354
3494,71,0.2712273641851107
5494,22,0.1645021645021645
3215,43,0.3743078626799557
3793,18,0.28104575163398693
2366,137,0.16434091884929153
3080,320,0.09192789968652038
3223,133,0.05365686944634313
4220,107,0.23928760359724915
2516,48,0.32358156028368795
1061,42,0.1207897793263647
9058,310,0.10880050109614782
9163,27,0.23931623931623933
3367,49,0.1445578231292517
2839,490,0.04942197737990902
4811,195,0.1071107586571504
7844,201,0.09014925373134329
7039,38,0.13655761024182078
8301,546,0.06294317303491616
608,24,0.17028985507246377
7235,13,0.14102564102564102
1072,84,0.15777395295467583
2666,121,0.13650137741046833
7493,5,0.5
4336,50,0.11510204081632654
5527,24,0.30434782608695654
3822,89,0.11797752808988764
5382,63,0.1971326164874552
8924,149,0.17549428623254126
355,71,0.13802816901408452
2813,423,0.10131872318017321
5686,51,0.1984313725490196
6250,166,0.15312157721796277
8723,110,0.12360300250208507
7150,27,0.07407407407407407
657,341,0.07959289287562532
5253,55,0.11043771043771043
1703,62,0.2876784769962983
7840,384,0.06969375543951262
7077,138,0.20035967417750977
2929,178,0.07528724687361138
8782,408,0.042708483884954476
3734,230,0.1256502752990317
4720,17,0.08823529411764706
821,97,0.13122852233676977
3711,57,0.12844611528822056
4721,17,0.23529411764705882
523,30,0.15862068965517243
5854,113,0.13527180783817952
430,396,0.024626006904487917
7853,37,0.06756756756756757
7998,31,0.23655913978494625
2946,82,0.0948509485094851
7707,29,0.2660098522167488
2851,52,0.2081447963800905
7317,15,0.41904761904761906
8632,152,0.17514813523875916
3292,45,0.1696969696969697
5723,50,0.21387755102040817
9137,67,0.12618724559023067
5613,48,0.21099290780141844
9142,42,0.14634146341463414
5573,247,0.1142161219183042
7727,35,0.22016806722689075
9223,44,0.12579281183932348
854,81,0.14351851851851852
3894,53,0.20827285921625543
2733,286,0.1127959759538707
8197,54,0.22711390635918938
9241,99,0.03793032364460936
3589,62,0.11422527763088314
1876,38,0.48079658605974396
4452,176,0.07714285714285714
6863,46,0.1072463768115942
7229,95,0.18409854423292274
2753,70,0.10351966873706005
2033,44,0.2758985200845666
7649,24,0.43478260869565216
6366,209,0.1062753036437247
2107,24,0.15217391304347827
5712,48,0.10549645390070922
5884,41,0.17317073170731706
6931,199,0.14862189736561596
8493,51,0.10196078431372549
5568,115,0.020137299771167048
5898,80,0.0629746835443038
7130,177,0.055534155110426295
6835,69,0.2625745950554135
8558,13,0.2692307692307692
6690,157,0.029234035603462355
6167,11,0.34545454545454546
4548,2,0.0
6418,120,0.11862745098039215
4004,307,0.05563006961742352
5421,325,0.0051661918328585
7524,335,0.0163374743051211
23,14,0.17582417582417584
3061,114,0.1448532836516069
7359,16,0.13333333333333333
2277,13,0.3333333333333333
2899,55,0.0962962962962963
877,37,0.12762762762762764
48,10,0.15555555555555556
8299,62,0.1041776837652036
4591,17,0.3235294117647059
8262,1125,0.021834717279557138
2349,51,0.13411764705882354
8143,47,0.14708603145235893
8872,27,0.045584045584045586
24,16,0.275
8425,132,0.026717557251908396
7666,27,0.13105413105413105
3032,540,0.022586408300694014
3173,825,0.0405648720211827
4008,500,0.050468937875751504
4312,53,0.1799709724238026
1874,77,0.04408749145591251
25,15,0.14285714285714285
8537,9,0.2777777777777778
7604,10,0.24444444444444444
2461,11,0.10909090909090909
7638,42,0.23809523809523808
6991,273,0.03364037922861452
9115,16,0.058333333333333334
3530,19,0.1286549707602339
7794,37,0.0990990990990991
7264,92,0.03248924988055423
7750,115,0.06056445461479786
8486,7,0.14285714285714285
728,38,0.2019914651493599
2603,9,0.027777777777777776
2892,31,0.08817204301075268
7350,88,0.0438871473354232
27,136,0.053703703703703705
2476,40,0.14871794871794872
582,30,0.19310344827586207
3477,12,0.3939393939393939
8363,132,0.12375665047420772
8531,105,0.20036630036630038
3964,28,0.24603174603174602
5767,97,0.11490549828178694
1596,28,0.3888888888888889
1322,16,0.24166666666666667
8700,646,0.04024767801857585
1897,45,0.2
2906,8,0.42857142857142855
5331,77,0.07245386192754613
4538,115,0.1505720823798627
3203,31,0.12903225806451613
5776,38,0.24039829302987198
4673,13,0.20512820512820512
4985,61,0.15191256830601094
8979,25,0.15
5338,13,0.2948717948717949
2064,196,0.056357927786499215
4751,295,0.06918021445866482
1613,45,0.14242424242424243
318,5,0.4
8827,19,0.09941520467836257
3069,20,0.04736842105263158
2499,46,0.1603864734299517
1931,40,0.2602564102564103
9360,95,0.07234042553191489
1887,35,0.11092436974789915
6571,57,0.08771929824561403
1490,293,0.10299686754874
617,264,0.0929254522410416
5943,78,0.2410922410922411
1626,26,0.17846153846153845
8889,17,0.27205882352941174
9096,70,0.16935817805383022
5719,39,0.11470985155195682
3085,29,0.11330049261083744
4519,72,0.2202660406885759
2437,43,0.19047619047619047
189,39,0.26450742240215924
3234,488,0.01996162520618036
2235,24,0.13043478260869565
2550,18,0.2549019607843137
3945,70,0.2194616977225673
7967,12,0.22727272727272727
4528,48,0.22872340425531915
2805,135,0.10204532891100056
7158,67,0.07688828584350972
3376,62,0.1850872554204125
2294,42,0.16144018583042974
3529,134,0.1363483335203681
8285,86,0.19616963064295487
9133,38,0.3456614509246088
3789,56,0.2064935064935065
5020,20,0.13157894736842105
1871,23,0.1225296442687747
8411,67,0.19448213478064225
3962,36,0.19365079365079366
8935,216,0.06141257536606374
3838,30,0.167816091954023
6909,21,0.12380952380952381
164,62,0.17503966155473294
6619,91,0.13113553113553114
7208,207,0.07344871253693541
8610,80,0.10886075949367088
2417,14,0.34065934065934067
2557,17,0.0661764705882353
7504,13,0.15384615384615385
513,62,0.27181385510312006
3703,32,0.14919354838709678
8451,7,0.19047619047619047
9105,261,0.06236368994989685
4267,12,0.13636363636363635
2275,82,0.14272809394760613
1969,26,0.24307692307692308
3979,10,0.37777777777777777
4238,2,0.0
7372,7,0.09523809523809523
4560,45,0.19797979797979798
7398,146,0.18837978271138403
4133,101,0.15782178217821782
2996,48,0.3191489361702128
2274,21,0.3142857142857143
4576,14,0.31868131868131866
5572,14,0.25274725274725274
3131,39,0.18353576248313092
1819,35,0.20168067226890757
9266,101,0.09524752475247525
9321,36,0.16666666666666666
6334,129,0.10138081395348837
5652,33,0.2556818181818182
7697,149,0.1608924360602213
8807,16,0.24166666666666667
9078,65,0.2091346153846154
707,29,0.12315270935960591
1285,287,0.07599717355814917
4446,39,0.19163292847503374
8661,17,0.22058823529411764
226,12,0.15151515151515152
7250,43,0.12956810631229235
6505,53,0.10885341074020319
1642,278,0.08498039113835286
8927,36,0.32857142857142857
2872,207,0.0525303691196473
7764,33,0.16856060606060605
7631,76,0.2217543859649123
6252,51,0.1403921568627451
560,47,0.13876040703052728
6817,22,0.2597402597402597
188,250,0.1263293172690763
4458,46,0.16618357487922705
7416,11,0.10909090909090909
2264,38,0.16073968705547653
2880,30,0.1632183908045977
2881,119,0.08018800740635237
1306,45,0.1101010101010101
1010,55,0.18114478114478114
2289,157,0.07635146170178017
2474,136,0.11699346405228758
3458,83,0.12518366147516896
3514,86,0.16388508891928866
5988,27,0.23646723646723647
3460,25,0.19333333333333333
9496,17,0.17647058823529413
2333,10,0.2
28,6,0.2
2696,7,0.09523809523809523
1363,15,0.3142857142857143
5508,13,0.2564102564102564
5775,13,0.16666666666666666
160,27,0.21937321937321938
2302,66,0.12261072261072262
266,64,0.04712301587301587
1173,341,0.0309815421769881
4298,413,0.06924234232116411
8972,5,0.1
419,22,0.03463203463203463
3948,53,0.09724238026124818
8776,25,0.27
4995,4,0.8333333333333334
6475,32,0.14516129032258066
6011,12,0.3181818181818182
3168,21,0.13333333333333333
5346,43,0.23920265780730898
3787,18,0.32679738562091504
9285,23,0.19367588932806323
6904,197,0.047705376566870406
3771,117,0.15399351606248157
1478,16,0.26666666666666666
31,13,0.07692307692307693
4929,74,0.14698259903739355
4837,33,0.23484848484848486
3804,140,0.068448098663926
5417,72,0.07629107981220658
5522,28,0.10846560846560846
4890,16,0.058333333333333334
1115,63,0.08346134152585766
5047,9,0.25
4821,24,0.213768115942029
5019,129,0.05813953488372093
5633,71,0.16981891348088532
1615,28,0.018518518518518517
1554,26,0.10153846153846154
1499,20,0.1631578947368421
1664,255,0.03140342751273738
918,39,0.0931174089068826
7525,170,0.03209189001044205
631,17,0.13970588235294118
5838,42,0.10685249709639953
3587,46,0.07149758454106281
6840,28,0.21957671957671956
1761,30,0.20689655172413793
1763,57,0.09210526315789473
5925,16,0.18333333333333332
9354,450,0.021123484286067806
5815,30,0.135632183908046
1376,24,0.10507246376811594
4006,16,0.15833333333333333
9484,33,0.15151515151515152
6212,65,0.06442307692307692
2747,24,0.14492753623188406
4533,250,0.053140562248995986
33,5,0.6
789,341,0.0750733137829912
34,9,0.2222222222222222
5927,18,0.13071895424836602
4885,108,0.1585323641398408
4547,194,0.051386143902569306
5954,83,0.044372612400822804
7900,516,0.054767818168134266
7634,18,0.3202614379084967
35,18,0.29411764705882354
5561,18,0.032679738562091505
2759,64,0.1909722222222222
6989,573,0.07301773270359657
6220,60,0.24915254237288137
8694,81,0.0558641975308642
36,18,0.20261437908496732
4385,151,0.031788079470198675
1277,31,0.12903225806451613
5260,41,0.14878048780487804
8740,47,0.10453283996299723
8836,25,0.24333333333333335
5640,26,0.18461538461538463
390,27,0.18518518518518517
3198,64,0.26438492063492064
8250,128,0.0907972440944882
9288,53,0.12119013062409288
4740,22,0.19047619047619047
37,1,0.0
38,4,1.0
39,31,0.1935483870967742
4080,70,0.09937888198757763
2034,34,0.16755793226381463
3117,59,0.10987726475745178
364,252,0.05678871814329982
3692,35,0.3142857142857143
9212,17,0.25
5307,19,0.24561403508771928
8030,8,0.10714285714285714
9391,99,0.10430839002267574
304,73,0.03881278538812785
1745,22,0.17316017316017315
3341,4,0.0
7458,59,0.16481589713617767
8862,154,0.11679823444529328
2286,43,0.2203765227021041
803,23,0.07114624505928854
7510,9,0.027777777777777776
5865,25,0.2866666666666667
4215,75,0.08972972972972973
40,19,0.15789473684210525
8787,64,0.08779761904761904
9143,17,0.09558823529411764
3023,192,0.032231675392670155
5178,214,0.025975165635557896
2716,331,0.030138240410143735
1584,220,0.04167704441677044
5474,234,0.07054033234290745
2258,18,0.16339869281045752
5203,62,0.06927551560021153
5293,41,0.0951219512195122
5342,387,0.01664189795289928
7775,23,0.3557312252964427
41,1,0.0
42,45,0.12323232323232323
3811,11,0.10909090909090909
8528,13,0.4230769230769231
7297,137,0.10498067840274795
3551,15,0.12380952380952381
257,61,0.15683060109289618
3052,59,0.10578609000584453
4571,7,0.14285714285714285
6854,23,0.2924901185770751
2492,61,0.13169398907103824
7276,10,0.08888888888888889
7454,7,0.19047619047619047
1045,24,0.16666666666666666
9440,40,0.2282051282051282
7537,130,0.17340488968395945
777,7,0.0
8498,177,0.10734463276836158
1436,308,0.11051651931130758
269,283,0.09843871388116182
7309,52,0.14705882352941177
9197,81,0.11080246913580247
8271,43,0.12403100775193798
3096,50,0.060408163265306125
3311,27,0.11965811965811966
1883,37,0.03003003003003003
8589,143,0.03181325716536984
2032,28,0.047619047619047616
1986,58,0.14398064125831822
1080,10,0.022222222222222223
7665,56,0.10844155844155844
8298,24,0.1956521739130435
9331,54,0.13836477987421383
8614,645,0.029438104867831865
5687,144,0.16715229215229216
7980,342,0.05525544065442198
43,29,0.18719211822660098
700,23,0.1225296442687747
4406,118,0.15123859191655803
5187,24,0.08695652173913043
7988,20,0.3
7802,468,0.07072786837240799
3088,168,0.057028799543769604
309,48,0.1276595744680851
2285,118,0.15993046501521077
8987,65,0.0875
6845,111,0.05831285831285831
4451,102,0.033197437390797904
6935,124,0.06963021243115657
2804,24,0.036231884057971016
4754,203,0.07452567916890211
8789,36,0.06984126984126984
7782,23,0.07114624505928854
5797,14,0.08791208791208792
5204,36,0.08571428571428572
4136,30,0.08275862068965517
1096,131,0.06236054022313564
6728,209,0.12223960250276039
3143,29,0.1896551724137931
44,3,0.6666666666666666
178,15,0.23809523809523808
45,2,0.0
5768,55,0.13198653198653199
46,32,0.04838709677419355
1832,72,0.10915492957746478
4555,336,0.06636460554371001
8171,47,0.1147086031452359
2458,17,0.3014705882352941
2791,359,0.027932960893854747
4742,36,0.11428571428571428
7571,41,0.16463414634146342
8949,173,0.1439037505041
8950,25,0.11333333333333333
450,12,0.0
2063,67,0.11759384893713253
7878,6,0.2
8038,20,0.06842105263157895
6925,200,0.07055276381909548
6359,26,0.13538461538461538
5930,10,0.1111111111111111
3072,27,0.3162393162393162
2067,57,0.14661654135338345
3172,68,0.09525899912203688
2206,114,0.13569321533923304
9403,30,0.10804597701149425
3317,78,0.10656010656010656
1850,26,0.15692307692307692
459,58,0.1512401693889897
1933,13,0.2564102564102564
3271,58,0.2982456140350877
3457,151,0.07108167770419425
5597,91,0.1291819291819292
1706,49,0.08928571428571429
7922,6,0.3333333333333333
6643,136,0.04008714596949891
7374,14,0.2087912087912088
6696,5,0.2
5961,79,0.023693605972086983
368,18,0.19607843137254902
2436,156,0.13176178660049628
47,24,0.27898550724637683
6615,25,0.11333333333333333
267,33,0.11174242424242424
1070,9,0.16666666666666666
6041,474,0.022372681778039447
4996,16,0.14166666666666666
2630,75,0.05837837837837838
7975,28,0.26455026455026454
8230,42,0.11033681765389082
9057,974,0.039314045976477835
5078,23,0.1541501976284585
8012,119,0.12063808574277168
990,10,0.2222222222222222
449,24,0.21739130434782608
3301,30,0.12183908045977011
8155,10,0.26666666666666666
49,2,0.0
5340,8,0.14285714285714285
50,6,0.2
2083,40,0.1282051282051282
6073,64,0.12450396825396826
8460,35,0.21680672268907564
3205,30,0.11264367816091954
4780,6,0.0
51,18,0.477124183006536
6878,103,0.1724728726442033
5388,491,0.0814747080094767
7924,171,0.17770897832817337
9050,54,0.23200559049615654
2284,196,0.15044479330193616
2919,164,0.1705820739188987
2744,13,0.4230769230769231
621,40,0.18846153846153846
1624,63,0.033282130056323606
9086,150,0.19865771812080538
4280,155,0.10490155006284038
52,10,0.0
8127,98,0.07069219440353461
7920,48,0.12854609929078015
9320,72,0.09350547730829421
8225,3,0.0
6849,14,0.5934065934065934
8468,349,0.045762935151335504
6025,21,0.24285714285714285
53,1,0.0
1289,17,0.18382352941176472
54,2,0.0
3502,4,0.0
55,20,0.24210526315789474
1766,77,0.17532467532467533
4128,27,0.25071225071225073
2564,118,0.05794582065768506
6091,16,0.19166666666666668
6426,63,0.08806963645673323
9203,15,0.21904761904761905
1736,33,0.14393939393939395
2894,49,0.179421768707483
3352,312,0.025785307939648776
4912,586,0.026860359966162015
56,23,0.34782608695652173
5117,144,0.025835275835275836
7743,25,0.20666666666666667
7769,16,0.26666666666666666
8992,466,0.054972541418616454
7867,148,0.018937304651590367
57,16,0.2833333333333333
1660,44,0.12684989429175475
847,148,0.2021511307225593
65,57,0.17418546365914786
9340,59,0.004091174751607247
2362,16,0.058333333333333334
764,42,0.32752613240418116
58,6,0.2
9258,10,0.1111111111111111
9352,3,0.3333333333333333
59,1,0.0
60,51,0.21568627450980393
1835,32,0.13911290322580644
9187,135,0.08092868988391376
6090,16,0.24166666666666667
2143,225,0.08063492063492063
3373,20,0.23684210526315788
8639,60,0.10734463276836158
8276,22,0.22943722943722944
1201,110,0.13444537114261884
6277,16,0.25833333333333336
7326,162,0.08526953454489686
7891,65,0.14182692307692307
7714,177,0.10529019003595275
8818,20,0.16842105263157894
422,91,0.020512820512820513
8044,62,0.18297197250132205
7818,19,0.21052631578947367
1455,104,0.20743091859596713
7901,63,0.18381976446492576
3994,117,0.15473032714412024
5110,55,0.04713804713804714
6893,19,0.2631578947368421
61,9,0.16666666666666666
4553,18,0.2222222222222222
1268,23,0.04743083003952569
2604,41,0.23536585365853657
192,154,0.08029878618113913
6714,36,0.11746031746031746
241,69,0.34995737425404944
4485,19,0.0935672514619883
7591,14,0.15384615384615385
62,1,0.0
1725,10,0.17777777777777778
63,11,0.07272727272727272
8863,51,0.12549019607843137
8354,23,0.11462450592885376
6128,24,0.18478260869565216
8756,7,0.047619047619047616
2868,66,0.1048951048951049
1114,81,0.0404320987654321
3451,38,0.19203413940256045
161,114,0.05123428039124359
7953,38,0.26600284495021337
830,114,0.05868653935724266
4632,13,0.19230769230769232
4228,12,0.09090909090909091
7327,49,0.1445578231292517
6113,33,0.1875
7600,75,0.1989189189189189
6360,34,0.16399286987522282
5639,30,0.09195402298850575
3278,28,0.2619047619047619
1849,66,0.2358974358974359
357,117,0.08664898320070734
5758,34,0.26737967914438504
6896,32,0.3588709677419355
8696,10,0.17777777777777778
8832,70,0.08405797101449275
2489,35,0.1949579831932773
1095,372,0.07042865837753239
6992,23,0.21739130434782608
6070,39,0.13630229419703105
4920,61,0.17103825136612022
7473,26,0.13846153846153847
9101,49,0.17006802721088435
3413,64,0.19146825396825398
4193,30,0.2160919540229885
1404,6,0.2
6604,6,0.3333333333333333
1923,14,0.38461538461538464
7852,25,0.21333333333333335
7622,28,0.082010582010582
385,28,0.19047619047619047
9124,20,0.29473684210526313
8231,67,0.14382632293080055
5940,22,0.37662337662337664
2078,58,0.19479733817301875
8478,17,0.3602941176470588
983,48,0.13918439716312056
5945,7,0.23809523809523808
6178,14,0.46153846153846156
5842,105,0.13095238095238096
4103,68,0.17295873573309922
2655,42,0.16608594657375145
1593,27,0.19658119658119658
7731,36,0.21428571428571427
8830,13,0.41025641025641024
5087,71,0.14406438631790744
5323,14,0.08791208791208792
8693,73,0.0593607305936073
4197,30,0.31494252873563217
4602,99,0.1463615749330035
6541,7,0.0
4077,17,0.34558823529411764
2080,40,0.25769230769230766
9490,45,0.09898989898989899
4104,31,0.17849462365591398
5067,34,0.22459893048128343
4167,13,0.2948717948717949
8124,52,0.12895927601809956
3462,29,0.3275862068965517
1559,7,0.19047619047619047
3928,12,0.07575757575757576
2454,122,0.1323668879555616
124,50,0.0636734693877551
8001,3,0.0
68,1,0.0
69,8,0.10714285714285714
3327,15,0.1619047619047619
4275,21,0.18095238095238095
410,25,0.20666666666666667
8602,28,0.013227513227513227
3279,45,0.31616161616161614
7672,17,0.125
637,8,0.17857142857142858
70,4,0.6666666666666666
7357,78,0.06593406593406594
8763,33,0.1571969696969697
6307,40,0.1282051282051282
6496,197,0.06681860561483477
6083,82,0.06775067750677506
2854,79,0.10094125283998702
6057,14,0.2967032967032967
6998,9,0.16666666666666666
8452,69,0.13213981244671782
6470,67,0.09814563545906829
7736,28,0.20634920634920634
3557,29,0.13054187192118227
1733,1,0.0
2852,48,0.0549645390070922
