,degree,cc
35762,47,0.09343200740055504
4708,17,0.11764705882352941
15495,118,0.018687527162103434
10487,84,0.05593803786574871
12102,92,0.07644529383659819
27313,22,0.16017316017316016
27450,572,0.007164464257283872
19222,2958,0.006373297864386154
7843,11,0.03636363636363636
19256,27,0.08262108262108261
14478,19,0.06432748538011696
26143,15,0.06666666666666667
12894,55,0.10437710437710437
11514,32,0.05040322580645161
16321,297,0.014992264992264992
35633,75,0.04288288288288288
22564,70,0.11842650103519668
22666,635,0.021724334931319703
22674,7,0.0
5567,138,0.08886067914947636
29876,87,0.052125100240577385
33500,5,0.2
14720,9,0.027777777777777776
32322,73,0.033866057838660577
37577,31,0.12903225806451613
36578,292,0.026879442639928447
3797,94,0.05170441546556852
4530,21,0.10476190476190476
27340,29,0.022167487684729065
26639,96,0.04824561403508772
915,19,0.19298245614035087
1407,71,0.04909456740442656
10456,108,0.0910349601938387
17332,15,0.10476190476190476
13638,2468,0.006491522784712828
18850,295,0.035074368730543065
1923,204,0.02834927074277987
11271,236,0.05070320952037505
31938,7,0.09523809523809523
27314,46,0.10048309178743961
16641,19,0.06432748538011696
30002,1055,0.014477009271832873
7027,1485,0.008378483850181964
10535,14,0.24175824175824176
29465,6,0.0
35008,1571,0.0046860492931193164
23972,66,0.18601398601398603
16995,11,0.32727272727272727
21934,28,0.026455026455026454
6229,258,0.038910505836575876
29964,31,0.12903225806451613
4469,9,0.3333333333333333
11,2,1.0
12,6,0.13333333333333333
20854,523,0.015105895108532413
4398,10,0.13333333333333333
9598,25,0.08666666666666667
25134,16,0.23333333333333334
13228,7,0.14285714285714285
11051,1240,0.006279778176989768
13,3,0.6666666666666666
5629,1316,0.004432142568215701
14,18,0.1895424836601307
20880,77,0.09227614490772386
34989,96,0.09298245614035087
15143,110,0.04603836530442035
36404,49,0.02465986394557823
33988,328,0.04257104497650481
30809,385,0.027976190476190477
18638,456,0.010150375939849625
18910,30,0.3057471264367816
31126,489,0.022344027624124175
7825,307,0.04494262417236167
28922,40,0.17564102564102563
34629,12,0.10606060606060606
13396,67,0.056535504296698326
23838,576,0.012723429951690821
8635,544,0.033271043223919404
4174,265,0.04591194968553459
15,18,0.37254901960784315
10219,37,0.17267267267267267
17787,181,0.06525475751995088
3368,24,0.05434782608695652
12921,74,0.044427989633469084
5310,102,0.09551543389633081
9049,122,0.045657769949871294
30833,1,0.0
23204,282,0.03944877716362535
1501,94,0.13909860443834363
33671,1347,0.004225999993381363
18163,1924,0.001463301775314256
29892,200,0.039748743718592966
17,3,0.0
36099,35,0.05378151260504202
32821,117,0.05938697318007663
18,3,0.6666666666666666
27696,5,0.4
23458,137,0.07202662086732503
20,4,0.5
33863,101,0.07782178217821782
27745,91,0.12747252747252746
29082,282,0.03440094899169632
3922,684,0.016631989930903392
21,33,0.12121212121212122
12261,26,0.07076923076923076
23332,63,0.059395801331285206
34114,403,0.005333135809784823
21547,79,0.045764362220058426
9553,304,0.0330467257252041
22321,618,0.01409366755309384
15191,928,0.009190287542312986
14242,982,0.01499156062955835
23783,78,0.05561105561105561
37057,40,0.08846153846153847
2282,132,0.0527411519777932
2992,17,0.125
36632,7,0.0
19470,31,0.04946236559139785
5300,412,0.04391373160418586
20919,10,0.3111111111111111
33029,780,0.01350844277673546
10352,76,0.12526315789473685
12986,51,0.13254901960784313
29615,14,0.13186813186813187
21847,48,0.09840425531914894
20961,47,0.02682701202590194
12396,55,0.057912457912457915
3747,68,0.08121158911325724
8172,125,0.03574193548387097
6790,179,0.06277069863787584
27877,12,0.13636363636363635
5081,31,0.10967741935483871
8360,90,0.035705368289637954
1315,34,0.06060606060606061
33684,55,0.05185185185185185
22,7,0.23809523809523808
32575,121,0.06115702479338843
13685,32,0.1975806451612903
291,7,0.0
3072,23,0.06719367588932806
35241,53,0.09941944847605225
23,12,0.030303030303030304
21298,12,0.13636363636363635
22584,97,0.0506872852233677
21498,2,0.0
9173,10,0.13333333333333333
19358,145,0.03199233716475096
9388,5,0.3
14635,65,0.09134615384615384
6221,25,0.03333333333333333
35359,47,0.03885291396854764
30235,423,0.01309759896025904
24,18,0.1503267973856209
28761,69,0.13640238704177324
327,5,0.0
22059,49,0.061224489795918366
7976,312,0.02158050952263171
26877,108,0.05832467982000692
12523,23,0.1225296442687747
3712,1264,0.009278190364512863
32060,233,0.02438212224359923
35558,127,0.03099612548431446
10840,184,0.0797695414587788
23267,92,0.06712852365026278
9722,40,0.06282051282051282
14805,9,0.08333333333333333
2431,413,0.02716330896353934
27954,6,0.0
6071,5,0.1
5061,262,0.021204410517387615
31987,27,0.05698005698005698
1739,16,0.016666666666666666
26,7,0.38095238095238093
32718,248,0.050574637586522135
17091,53,0.01088534107402032
15554,172,0.02937576499388005
3153,738,0.01935260872283078
29055,378,0.023732334077161663
34606,209,0.0152741994847258
27,70,0.05300207039337474
14755,38,0.09246088193456614
28477,19,0.23391812865497075
24094,3,0.3333333333333333
12798,8,0.21428571428571427
9947,34,0.14260249554367202
35523,554,0.011613711883327566
19629,14,0.0989010989010989
1659,37,0.06006006006006006
37475,12,0.13636363636363635
28014,109,0.04926945293917771
11225,182,0.028595713678586605
32771,10,0.28888888888888886
30417,72,0.08998435054773082
32452,41,0.02926829268292683
34900,24,0.31521739130434784
2035,78,0.03196803196803197
18588,32,0.17338709677419356
885,12,0.22727272727272727
25948,2,0.0
30502,17,0.19852941176470587
14177,73,0.04185692541856925
18595,27,0.05128205128205128
3491,290,0.028278248419043073
14947,15,0.14285714285714285
17644,70,0.07080745341614907
7415,28,0.10317460317460317
25129,21,0.319047619047619
31525,148,0.08025372311086597
14185,38,0.13655761024182078
22836,59,0.11338398597311514
25748,65,0.0673076923076923
35065,2,1.0
33424,15,0.14285714285714285
17949,3,0.3333333333333333
23906,20,0.042105263157894736
7847,52,0.05505279034690799
831,15,0.0761904761904762
3582,14,0.14285714285714285
14341,58,0.0822746521476104
7495,6,0.2
25819,56,0.08376623376623377
25756,25,0.10666666666666667
9339,32,0.1431451612903226
32507,61,0.02841530054644809
17221,21,0.14285714285714285
12838,12,0.21212121212121213
7075,164,0.02027532545264103
714,17,0.08088235294117647
1767,117,0.08001768346595933
33833,82,0.06413730803974707
479,13,0.07692307692307693
13090,5,0.1
35668,32,0.08669354838709678
24810,18,0.032679738562091505
10001,1568,0.006944082674550356
26298,18,0.032679738562091505
11889,60,0.13502824858757062
34059,7,0.42857142857142855
27874,67,0.11533242876526459
23051,57,0.06077694235588972
26124,43,0.10741971207087486
20024,124,0.03527406241804353
29347,11,0.36363636363636365
27031,77,0.09090909090909091
31500,9,0.19444444444444445
16621,18,0.1895424836601307
1268,2,0.0
11720,19,0.21052631578947367
28,1,0.0
13003,3,0.0
29,2,1.0
30,6,0.6
6631,613,0.02014628581176897
23664,785,0.010600545950864421
31,7,0.09523809523809523
10808,10,0.044444444444444446
23880,15,0.0380952380952381
12505,245,0.020374707259953162
15908,15,0.047619047619047616
17736,37,0.03003003003003003
2059,34,0.008912655971479501
32,2,0.0
4293,32,0.06451612903225806
22351,13,0.2564102564102564
33,2,1.0
10510,93,0.06030855539971949
5398,8,0.14285714285714285
34,4,0.0
27474,37,0.1021021021021021
3635,9,0.25
27804,5,0.0
18741,5,0.1
24655,51,0.03137254901960784
25120,13,0.0641025641025641
6452,95,0.03896976483762598
18377,9,0.1111111111111111
15977,13,0.14102564102564102
20084,54,0.09713487071977638
22253,5,0.1
15940,155,0.06392961876832845
22464,16,0.23333333333333334
22615,11,0.2545454545454545
36628,1507,0.010835666403177381
8626,21,0.0761904761904762
24419,56,0.11558441558441558
18244,6,0.13333333333333333
3903,8,0.42857142857142855
27022,45,0.12323232323232323
15919,9,0.05555555555555555
1174,11,0.10909090909090909
30814,61,0.07978142076502732
37428,51,0.05803921568627451
29886,294,0.04580808432588052
22881,905,0.015364494206228915
34440,5,0.1
21973,62,0.06504494976203067
8292,25,0.03666666666666667
13493,9,0.16666666666666666
29889,49,0.0977891156462585
2417,8,0.14285714285714285
4528,35,0.17142857142857143
5412,7,0.38095238095238093
1483,243,0.051423324150596875
26585,96,0.09166666666666666
18701,176,0.054675324675324675
25477,933,0.014004848451393584
36747,52,0.0746606334841629
15806,58,0.12159709618874773
27268,35,0.06050420168067227
4193,97,0.0859106529209622
418,11,0.23636363636363636
13581,55,0.05858585858585859
25967,26,0.13846153846153847
36648,81,0.05401234567901234
1070,26,0.14153846153846153
4011,17,0.22058823529411764
17152,12,0.06060606060606061
12929,22,0.10822510822510822
33303,136,0.05
1109,9,0.1388888888888889
15407,11,0.3090909090909091
33856,59,0.07364114552893045
36914,27,0.06837606837606838
35,27,0.1737891737891738
15270,53,0.0783744557329463
17013,72,0.08568075117370892
25652,9,0.08333333333333333
11279,942,0.015577230709526614
18274,58,0.12643678160919541
308,82,0.043661547726588375
19540,63,0.14746543778801843
25218,7,0.0
15074,203,0.011803150758425597
6506,2,1.0
7562,257,0.015928988326848248
34766,45,0.13434343434343435
33813,98,0.04523458868083316
30543,11,0.12727272727272726
16599,99,0.08616780045351474
36,23,0.13043478260869565
16282,24,0.08333333333333333
37049,31,0.05591397849462366
27363,258,0.04599885379905288
16119,510,0.030401787434030585
26293,41,0.09634146341463415
24953,76,0.07298245614035087
24343,59,0.15721800116890708
28814,26,0.17846153846153845
23690,14,0.18681318681318682
32459,21,0.1761904761904762
35616,94,0.04598490048043926
7740,81,0.07561728395061729
34840,62,0.09783183500793231
27367,34,0.11942959001782531
6073,9,0.027777777777777776
11635,5,0.1
896,5,0.2
32126,11,0.10909090909090909
4382,48,0.13297872340425532
11079,35,0.11764705882352941
8784,30,0.11494252873563218
22104,10,0.13333333333333333
24654,8,0.07142857142857142
27966,15,0.0380952380952381
38,127,0.07086614173228346
717,10,0.3111111111111111
23060,61,0.07431693989071038
253,45,0.09292929292929293
22452,259,0.0709945826224896
1766,16,0.18333333333333332
36746,16,0.175
14701,11,0.09090909090909091
25314,54,0.08315863032844165
10281,53,0.13642960812772134
8409,13,0.10256410256410256
18028,92,0.024366937410415672
1524,5,0.0
9804,3,0.0
34992,126,0.06628571428571428
11439,73,0.07115677321156773
34536,529,0.024674915506673542
26644,14,0.2087912087912088
9677,146,0.06820973075106282
31518,286,0.04855845908477487
1396,32,0.08669354838709678
32139,7,0.0
26196,27,0.1168091168091168
11175,27,0.1282051282051282
13632,138,0.04368983391515921
13189,22,0.3333333333333333
32309,34,0.0677361853832442
5823,7,0.14285714285714285
20191,9,0.2222222222222222
24921,4,0.0
29052,225,0.04738095238095238
6301,284,0.056387796745135124
21943,61,0.09836065573770492
10595,1016,0.012573212831154727
18403,17,0.20588235294117646
18204,6,0.13333333333333333
29218,68,0.06409130816505706
20773,23,0.11462450592885376
19744,72,0.06416275430359937
11041,32,0.2600806451612903
27867,34,0.19607843137254902
25774,34,0.13012477718360071
21358,220,0.02088003320880033
3252,81,0.05925925925925926
29387,21,0.04285714285714286
24541,18,0.0915032679738562
8646,51,0.14980392156862746
35388,315,0.04038014356485694
18725,33,0.16287878787878787
37463,2,0.0
12506,46,0.15555555555555556
22950,47,0.11563367252543941
28930,13,0.01282051282051282
14483,31,0.15483870967741936
5323,441,0.014564007421150278
10320,29,0.09113300492610837
16958,62,0.11052353252247488
30010,6,0.26666666666666666
35371,16,0.21666666666666667
29421,388,0.019699512506992728
16798,11,0.4
21957,80,0.12120253164556961
32180,34,0.06060606060606061
17230,9,0.1388888888888889
8416,41,0.05975609756097561
24347,162,0.05728088336783989
12265,43,0.22591362126245848
24033,6,0.0
29961,57,0.12844611528822056
13629,33,0.13257575757575757
28322,99,0.01422387136672851
16127,26,0.10153846153846154
22491,108,0.056420906888196606
22024,8,0.14285714285714285
393,79,0.13631937682570594
31756,11,0.07272727272727272
11010,128,0.07209645669291338
30046,57,0.07393483709273183
6645,255,0.041099274355411455
15295,44,0.03382663847780127
5487,12,0.16666666666666666
22642,989,0.006688963210702341
20236,297,0.03239603239603239
8921,14,0.17582417582417584
1264,8,0.14285714285714285
17133,27,0.22507122507122507
25249,577,0.013624109378008857
19459,7,0.2857142857142857
814,27,0.042735042735042736
22415,18,0.2875816993464052
8831,45,0.09696969696969697
14131,110,0.0750625521267723
34426,85,0.07703081232492998
17139,51,0.03215686274509804
22292,18,0.19607843137254902
5506,266,0.03225989502057029
30384,59,0.06721215663354763
23711,8,0.21428571428571427
31346,6,0.3333333333333333
12393,30,0.12643678160919541
11991,101,0.10495049504950495
24965,49,0.15306122448979592
1003,56,0.05519480519480519
34563,6,0.06666666666666667
28487,34,0.023172905525846704
22899,119,0.09784930921521151
20836,24,0.08333333333333333
40,5,0.3
14266,4,0.0
31917,526,0.02413905486148832
6134,317,0.05366769157049874
41,7,0.2857142857142857
15936,30,0.06436781609195402
12648,47,0.03515263644773358
22395,132,0.04337265787647467
30403,66,0.06946386946386947
20610,73,0.08751902587519025
15278,64,0.10515873015873016
2300,238,0.02765663227316243
42,55,0.06127946127946128
3546,126,0.05815873015873016
34953,2,1.0
28343,17,0.15441176470588236
5143,26,0.10153846153846154
31731,3,0.3333333333333333
6843,65,0.02403846153846154
26410,5,0.1
5338,8,0.0
22267,19,0.08187134502923976
27962,22,0.025974025974025976
14558,113,0.1011378002528445
31695,134,0.058691504881607
33471,167,0.05627299617632205
37193,197,0.009323526364860665
37578,49,0.09863945578231292
540,13,0.23076923076923078
13263,16,0.08333333333333333
2297,6,0.4
73,1267,0.00614081352998899
34447,30,0.0367816091954023
36608,60,0.15932203389830507
7006,365,0.033524010236339004
16350,46,0.13140096618357489
14502,53,0.11538461538461539
6250,25,0.26
18233,56,0.05064935064935065
11119,23,0.09881422924901186
9349,6,0.0
10830,571,0.021114081174916276
37294,21,0.10952380952380952
6185,4,0.0
27718,2,0.0
7516,23,0.04743083003952569
4210,178,0.02748682790579572
3678,30,0.052873563218390804
1356,40,0.12179487179487179
14814,58,0.06836055656382335
27370,151,0.03152317880794702
8608,3,0.0
15684,6,0.4
7178,9,0.027777777777777776
13656,209,0.05368973132131027
20436,8,0.17857142857142858
44,2,0.0
8721,8,0.07142857142857142
45,3,0.0
12703,1,0.0
30789,3,0.0
31090,5,0.2
24499,155,0.0770004189359028
9946,4,0.0
34654,20,0.15263157894736842
25424,164,0.07997905132425558
12731,87,0.08580593424218123
31659,299,0.063455365760589
18509,13,0.21794871794871795
24257,5,0.5
15623,30,0.059770114942528735
9955,111,0.048484848484848485
27751,36,0.16825396825396827
18810,33,0.20643939393939395
18318,12,0.18181818181818182
25434,136,0.09684095860566448
3483,84,0.05651176133103844
9731,17,0.14705882352941177
33410,320,0.022962382445141066
592,26,0.27384615384615385
4292,32,0.17137096774193547
6641,58,0.132486388384755
13177,104,0.15589992531740104
11124,95,0.13460246360582306
25739,42,0.11962833914053426
6854,75,0.19099099099099098
18100,25,0.056666666666666664
35472,16,0.21666666666666667
36163,14,0.04395604395604396
16496,193,0.07507556131260794
25307,8,0.25
25454,21,0.21904761904761905
29360,14,0.25274725274725274
20478,17,0.18382352941176472
6005,141,0.10587639311043566
25887,120,0.05700280112044818
28591,39,0.13900134952766532
3789,45,0.19292929292929292
11617,11,0.03636363636363636
33324,1,0.0
36621,25,0.18333333333333332
4451,9,0.25
4819,55,0.16161616161616163
13439,15,0.22857142857142856
36971,29,0.2733990147783251
25128,21,0.13333333333333333
26979,69,0.18414322250639387
17066,66,0.022843822843822845
23264,47,0.26179463459759483
16797,19,0.25146198830409355
13354,55,0.18585858585858586
16959,86,0.14555403556771546
3374,34,0.1746880570409982
12876,15,0.22857142857142856
2804,21,0.20476190476190476
29536,44,0.1553911205073996
33602,1,0.0
11927,186,0.06131938390002906
26839,5,0.5
10154,158,0.09602515520438604
24744,21,0.3476190476190476
14400,364,0.023506796234068962
35806,15,0.11428571428571428
8177,39,0.09851551956815115
22669,16,0.23333333333333334
31217,165,0.06770140428677014
21787,13,0.3717948717948718
35089,31,0.26666666666666666
34564,18,0.41830065359477125
36659,21,0.29523809523809524
14108,24,0.14130434782608695
15066,5,0.4
30948,52,0.12141779788838612
8753,187,0.06578115117014548
10025,31,0.1956989247311828
2816,72,0.14906103286384975
29243,9,0.1388888888888889
25061,34,0.0944741532976827
12003,49,0.16326530612244897
26538,5,0.5
2252,43,0.11074197120708748
24939,49,0.05102040816326531
21101,8,0.2857142857142857
17917,12,0.15151515151515152
35872,28,0.07407407407407407
10157,5,0.2
10347,104,0.10772964899178492
1103,28,0.24338624338624337
20303,26,0.16307692307692306
1696,18,0.41830065359477125
17419,8,0.21428571428571427
10574,61,0.11202185792349727
12542,54,0.11600279524807827
35890,26,0.23692307692307693
34774,171,0.08964568283453732
4712,54,0.103424178895877
32710,115,0.10556826849733028
28130,5,0.1
33012,57,0.16416040100250626
30979,14,0.25274725274725274
34620,5,0.1
15313,220,0.02274802822748028
10956,4,0.16666666666666666
22459,112,0.09105534105534105
27196,38,0.0953058321479374
33366,239,0.02387398474033965
981,23,0.31620553359683795
15555,40,0.2153846153846154
37161,45,0.09494949494949495
19041,17,0.17647058823529413
9919,75,0.04
35258,79,0.12366114897760468
18482,2,1.0
19089,65,0.07451923076923077
848,239,0.0886748004641187
21404,10,0.3333333333333333
5892,14,0.21978021978021978
27655,92,0.06808408982322026
4262,22,0.22943722943722944
368,23,0.20553359683794467
35468,21,0.20476190476190476
23209,61,0.1633879781420765
23767,116,0.1191904047976012
11573,400,0.02918546365914787
24935,7,0.19047619047619047
9008,351,0.03301587301587302
6827,29,0.2955665024630542
32415,253,0.0702051571616789
12630,38,0.16927453769559034
1193,3,0.3333333333333333
28234,12,0.21212121212121213
4036,8,0.10714285714285714
48,2,0.0
35665,90,0.04344569288389513
49,5,0.1
5552,5,0.1
26597,2,0.0
10269,5,0.1
7121,2,0.0
50,2,1.0
24181,60,0.07740112994350283
51,5,0.1
34304,6,0.13333333333333333
25741,5,0.1
27985,6,0.4
33950,10,0.2222222222222222
52,31,0.14623655913978495
20594,8,0.03571428571428571
25427,46,0.10338164251207729
5496,20,0.1368421052631579
1212,39,0.07422402159244265
24661,20,0.3157894736842105
30877,36,0.1761904761904762
25285,46,0.09855072463768116
23684,20,0.11052631578947368
29215,16,0.058333333333333334
5845,17,0.23529411764705882
591,19,0.19298245614035087
1132,19,0.29239766081871343
6094,90,0.056429463171036205
5636,17,0.022058823529411766
4013,70,0.08778467908902692
7435,25,0.2733333333333333
2742,86,0.12421340629274966
34429,61,0.07978142076502732
8570,70,0.13623188405797101
823,35,0.10084033613445378
24668,7,0.19047619047619047
30670,167,0.056633720510785655
30074,4,0.0
21607,24,0.2463768115942029
3210,10,0.1111111111111111
18037,38,0.22617354196301565
13112,42,0.20557491289198607
53,2,1.0
28957,748,0.006478677633886706
21375,389,0.01894893064426364
22212,1,0.0
6138,4,0.16666666666666666
54,1,0.0
36103,3,0.0
55,3,0.3333333333333333
29827,117,0.040229885057471264
5568,4,0.0
57,1,0.0
3255,37,0.0960960960960961
58,7,0.19047619047619047
14312,3,0.6666666666666666
28964,30,0.13793103448275862
18727,8,0.32142857142857145
5218,15,0.02857142857142857
34638,33,0.10037878787878787
23908,10,0.08888888888888889
59,1,0.0
13761,104,0.016056758775205376
60,1,0.0
37077,2,0.0
61,21,0.24761904761904763
974,607,0.0200357762300118
18406,168,0.023310521813515825
8357,258,0.014538654118782614
25146,9,0.3888888888888889
1095,249,0.04644383987563156
10403,249,0.062378546443839875
33128,356,0.011584111410033232
772,46,0.022222222222222223
32030,91,0.08937728937728938
32876,104,0.03286034353995519
33799,352,0.017806267806267807
62,1,0.0
30717,29,0.027093596059113302
63,1,0.0
36607,20,0.12105263157894737
29946,1,0.0
64,1,0.0
13486,63,0.14336917562724014
65,3,0.3333333333333333
30733,52,0.05128205128205128
66,4,0.3333333333333333
13448,41,0.06829268292682927
30773,128,0.04908956692913386
21831,37,0.12462462462462462
67,27,0.18233618233618235
11497,29,0.04433497536945813
7104,155,0.07984918307498953
29440,2,0.0
14023,69,0.07885763000852515
26706,5,0.0
26679,25,0.11333333333333333
3329,27,0.16524216524216523
19114,218,0.03179300722952691
29023,303,0.020872948221974514
27037,118,0.12646675358539766
10528,130,0.08360166964818128
29997,26,0.16923076923076924
27470,39,0.15789473684210525
17723,57,0.13847117794486216
32753,345,0.029002359285473542
35076,32,0.19959677419354838
12575,19,0.11695906432748537
68,4,0.5
30030,54,0.2278127183787561
4459,38,0.15362731152204837
30297,65,0.03028846153846154
70,1,0.0
34161,6,0.13333333333333333
71,3,0.3333333333333333
20812,28,0.07671957671957672
11244,49,0.06037414965986394
24207,265,0.04039451114922813
72,6,0.13333333333333333
18731,18,0.05228758169934641
32161,20,0.21052631578947367
11055,37,0.17117117117117117
1353,15,0.08571428571428572
1618,35,0.15966386554621848
6078,3,0.0
2819,2,0.0
14766,25,0.11
24350,121,0.05716253443526171
74,6,0.06666666666666667
31838,30,0.08505747126436781
5880,8,0.0
15745,10,0.08888888888888889
23139,3,0.0
29645,207,0.02832887763238122
75,18,0.1111111111111111
10247,6,0.2
7211,144,0.03467365967365967
21029,20,0.2
2243,16,0.075
1089,193,0.04064119170984456
17854,327,0.03808558938856682
31923,13,0.16666666666666666
18790,91,0.10695970695970695
26118,7,0.2857142857142857
16701,13,0.1282051282051282
36828,6,0.4
4757,174,0.08258587469271145
9766,75,0.0681081081081081
5754,13,0.15384615384615385
14466,44,0.13953488372093023
6079,9,0.05555555555555555
18430,25,0.12333333333333334
4847,162,0.0401809677171996
32409,34,0.24064171122994651
18945,665,0.012188604040221035
22715,117,0.040229885057471264
77,1,0.0
3115,16,0.075
79,1,0.0
33601,24,0.09057971014492754
82,2,0.0
15338,6,0.2
33385,12,0.16666666666666666
83,7,0.09523809523809523
26110,323,0.009499451954694921
25858,13,0.0
8828,7,0.0
5858,2,0.0
2489,31,0.06236559139784946
84,2,0.0
12699,13,0.14102564102564102
85,5,0.1
11081,340,0.028214471629359708
1295,236,0.07071763433104941
35708,73,0.02207001522070015
18373,2,0.0
28603,33,0.06060606060606061
87,24,0.14855072463768115
28367,42,0.06968641114982578
5361,90,0.08963795255930088
22434,31,0.13978494623655913
27855,100,0.11737373737373738
15820,20,0.14736842105263157
32227,18,0.0196078431372549
15870,5,0.1
16583,5,0.1
23348,9,0.05555555555555555
31170,304,0.03005037345839847
15817,65,0.04278846153846154
34602,6,0.06666666666666667
24459,12,0.13636363636363635
13729,73,0.0730593607305936
25704,59,0.08065458796025717
6558,39,0.06882591093117409
26434,5,0.3
89,5,0.4
27323,41,0.14878048780487804
29563,36,0.05714285714285714
33824,6,0.0
90,5,0.0
21351,2,0.0
24444,8,0.07142857142857142
15808,3,0.0
13411,4,0.16666666666666666
13893,14,0.08791208791208792
91,2,0.0
5953,71,0.09014084507042254
23110,14,0.0
92,55,0.061952861952861954
16241,16,0.3416666666666667
26156,93,0.07994389901823282
3177,15,0.0380952380952381
12092,42,0.11498257839721254
5615,64,0.10863095238095238
16854,69,0.10528559249786872
36126,26,0.13538461538461538
16754,33,0.10416666666666667
1955,3,0.3333333333333333
5197,17,0.04411764705882353
6981,114,0.0712622263623661
7827,10,0.06666666666666667
25210,208,0.0302396878483835
19841,56,0.11428571428571428
20173,501,0.025229540918163672
13574,41,0.12926829268292683
26339,9,0.3611111111111111
31515,13,0.11538461538461539
9921,39,0.15789473684210525
7839,31,0.10967741935483871
13872,82,0.07377295995182175
7123,48,0.07535460992907801
12115,4,0.3333333333333333
25579,57,0.05952380952380952
37573,37,0.18468468468468469
34032,36,0.1253968253968254
31248,72,0.09976525821596244
4598,9,0.3611111111111111
29439,178,0.05110137751539389
1337,4,0.0
13418,45,0.11414141414141414
12484,14,0.23076923076923078
28303,42,0.11498257839721254
9818,8,0.25
35579,12,0.22727272727272727
10601,24,0.10144927536231885
21912,3,0.0
25256,127,0.08686414198225222
13576,1,0.0
21993,5,0.0
37438,36,0.17936507936507937
18699,23,0.14624505928853754
34217,6,0.13333333333333333
36248,6,0.13333333333333333
26532,3,1.0
24568,107,0.07282666196438017
12085,60,0.1615819209039548
22449,76,0.031578947368421054
141,17,0.09558823529411764
93,1,0.0
31102,154,0.008827773533655887
30931,13,0.08974358974358974
23271,93,0.06194483403459561
11591,76,0.07473684210526316
4333,267,0.02773788403593253
1139,4,0.3333333333333333
34042,80,0.039873417721518985
19400,3,0.3333333333333333
36310,8,0.10714285714285714
8508,9,0.027777777777777776
27101,26,0.15076923076923077
6149,154,0.03853662677192089
3190,11,0.12727272727272726
13506,5,0.0
19728,26,0.13538461538461538
95,1,0.0
6081,1,0.0
9355,32,0.07661290322580645
97,9,0.5555555555555556
37087,57,0.13721804511278196
28885,54,0.23130677847658979
18835,8,0.0
98,23,0.11067193675889328
30594,32,0.1935483870967742
1686,47,0.16188714153561518
27373,9,0.08333333333333333
26054,6,0.4
21090,99,0.06782106782106782
8668,65,0.07884615384615384
31814,11,0.01818181818181818
22606,226,0.032251720747295966
23845,8,0.03571428571428571
28544,6,0.2
3218,16,0.21666666666666667
16938,33,0.017045454545454544
709,68,0.10140474100087796
17446,110,0.045204336947456215
17197,62,0.046536224219989424
33546,51,0.0596078431372549
99,19,0.07017543859649122
36916,12,0.15151515151515152
11442,34,0.0962566844919786
7995,30,0.08275862068965517
37085,15,0.0380952380952381
32812,20,0.05789473684210526
10060,71,0.06921529175050302
29115,113,0.014696586599241467
23261,52,0.10708898944193061
31324,13,0.14102564102564102
2755,115,0.056598016781083144
34603,215,0.03390567267985221
8507,48,0.05585106382978723
16033,30,0.04597701149425287
32639,9,0.1111111111111111
23100,35,0.12605042016806722
14459,1,0.0
23519,2,0.0
338,10,0.15555555555555556
6082,3,0.0
2270,87,0.06415396952686447
28436,13,0.1282051282051282
14815,46,0.04927536231884058
101,47,0.01572617946345976
29255,25,0.14333333333333334
32525,20,0.08947368421052632
35212,50,0.014693877551020407
6114,2,0.0
