,degree,cc
1487,13,0.34615384615384615
459,281,0.060447381799694964
9,10,0.13333333333333333
1943,18,0.06535947712418301
3369,253,0.00743459439111613
1300,174,0.032356654042920735
3104,205,0.01673840267814443
3156,9,0.08333333333333333
216,8,0.17857142857142858
1310,10,0.1111111111111111
10,60,0.14915254237288136
3508,23,0.4901185770750988
480,32,0.13911290322580644
1162,46,0.21256038647342995
4172,41,0.16097560975609757
4317,14,0.3626373626373626
2317,21,0.4666666666666667
3524,13,0.23076923076923078
1901,60,0.1977401129943503
3041,12,0.045454545454545456
1374,27,0.2905982905982906
1507,27,0.08262108262108261
22,12,0.09090909090909091
2912,68,0.20939420544337137
88,36,0.24285714285714285
547,43,0.053156146179401995
4339,39,0.15114709851551958
2542,112,0.05357142857142857
443,31,0.1956989247311828
91,47,0.20444033302497688
4329,32,0.21975806451612903
2983,5,0.6
1456,348,0.04181986816390076
2626,47,0.05365402405180388
1709,54,0.2124388539482879
3545,105,0.09853479853479853
3316,91,0.032722832722832725
3549,30,0.15172413793103448
798,15,0.44761904761904764
181,14,0.0989010989010989
1598,62,0.14225277630883132
3102,33,0.08522727272727272
3625,29,0.21674876847290642
3989,24,0.1956521739130435
3561,28,0.2619047619047619
3222,5,0.1
4121,102,0.18578916715200933
3365,28,0.14285714285714285
3928,3,0.0
2614,389,0.020393289693371848
3861,27,0.037037037037037035
1545,26,0.16307692307692306
3420,28,0.2724867724867725
3871,31,0.1010752688172043
3645,33,0.3314393939393939
1149,20,0.45263157894736844
3422,17,0.11764705882352941
3551,11,0.07272727272727272
1475,8,0.14285714285714285
964,6,0.13333333333333333
106,9,0.08333333333333333
848,5,0.0
1340,17,0.11764705882352941
1381,96,0.03706140350877193
3205,277,0.006984774760634123
1237,29,0.08374384236453201
11,35,0.12436974789915967
2176,6,0.06666666666666667
319,317,0.05274927125344408
2273,347,0.04031250520564375
1562,97,0.026847079037800686
396,36,0.0380952380952381
2963,103,0.04283266704740148
1335,53,0.04644412191582003
3183,168,0.04227259766181922
838,19,0.22807017543859648
3484,96,0.07039473684210526
2457,161,0.01591614906832298
3237,159,0.030650425921503063
1180,148,0.05221548078690936
203,148,0.018293804008089724
342,386,0.00811520086131485
3119,106,0.06846361185983828
3482,38,0.10668563300142248
3781,63,0.029697900665642603
12,6,0.13333333333333333
370,44,0.0200845665961945
1749,269,0.019114464850468846
1758,53,0.047895500725689405
2824,260,0.01283041283041283
13,9,0.19444444444444445
2979,37,0.1006006006006006
2808,10,0.5333333333333333
2483,2,0.0
1366,22,0.35064935064935066
1897,8,0.25
2008,8,0.14285714285714285
2045,17,0.25735294117647056
3243,101,0.06316831683168317
1006,37,0.23423423423423423
1451,38,0.16642958748221906
3080,98,0.05491268672417421
2794,38,0.16358463726884778
1175,43,0.1672203765227021
1916,456,0.028523231154810102
1244,68,0.2550482879719052
528,118,0.02071563088512241
2971,13,0.10256410256410256
789,91,0.03540903540903541
3909,6,0.2
1798,221,0.025339366515837104
3227,39,0.037786774628879895
1803,23,0.05138339920948617
3711,16,0.0
548,23,0.03162055335968379
2231,7,0.14285714285714285
2407,34,0.11586452762923351
966,7,0.14285714285714285
15,2,0.0
16,4,0.16666666666666666
2190,3,0.3333333333333333
3228,10,0.13333333333333333
17,5,0.2
3972,147,0.033827229521945765
834,16,0.058333333333333334
18,7,0.047619047619047616
2458,55,0.03367003367003367
3446,11,0.16363636363636364
2639,8,0.0
429,140,0.11161356628982529
1808,3,0.0
492,26,0.027692307692307693
20,36,0.5317460317460317
97,211,0.06842699164974046
582,54,0.1146051712089448
2649,66,0.16503496503496504
1777,20,0.12631578947368421
1463,66,0.1627039627039627
384,38,0.3015647226173542
796,50,0.3746938775510204
252,72,0.09898278560250391
4073,14,0.43956043956043955
830,49,0.30952380952380953
3579,134,0.1892043541690046
2217,57,0.19235588972431078
4143,40,0.46025641025641023
3598,57,0.3176691729323308
1829,329,0.056434872859366894
2489,65,0.32019230769230766
2160,66,0.2895104895104895
3362,83,0.13517484572436086
534,90,0.2177278401997503
4136,26,0.4430769230769231
3822,73,0.3314307458143075
743,29,0.603448275862069
3602,21,0.014285714285714285
2705,4,0.16666666666666666
1137,50,0.02040816326530612
1423,23,0.07905138339920949
2254,12,0.24242424242424243
2634,107,0.08887321460059955
2712,4,0.0
505,21,0.08571428571428572
3005,8,0.17857142857142858
2371,146,0.009258384506376949
1150,39,0.09851551956815115
4171,54,0.05101327742837177
2117,15,0.10476190476190476
4115,23,0.043478260869565216
198,11,0.07272727272727272
1293,8,0.03571428571428571
3587,20,0.12105263157894737
2177,9,0.16666666666666666
3347,193,0.010578583765112263
4107,25,0.2
3889,10,0.17777777777777778
1214,144,0.03146853146853147
478,88,0.04179728317659352
667,25,0.12666666666666668
471,106,0.16693620844564241
2182,3,0.0
507,19,0.005847953216374269
3458,51,0.050980392156862744
54,25,0.18
23,7,0.09523809523809523
2615,10,0.08888888888888889
3282,46,0.033816425120772944
3953,1,0.0
2394,7,0.14285714285714285
24,8,0.07142857142857142
3802,32,0.17540322580645162
3801,50,0.2057142857142857
3766,20,0.10526315789473684
686,52,0.0641025641025641
2788,15,0.06666666666666667
25,8,0.4642857142857143
2235,41,0.14634146341463414
62,26,0.06153846153846154
228,88,0.07497387669801463
3414,9,0.25
28,8,0.21428571428571427
4301,27,0.10256410256410256
4087,16,0.03333333333333333
2956,27,0.3247863247863248
29,3,0.0
3172,39,0.07692307692307693
976,20,0.1368421052631579
917,16,0.075
30,2,0.0
1772,14,0.054945054945054944
2005,1,0.0
31,18,0.12418300653594772
4165,8,0.07142857142857142
2943,26,0.17846153846153845
1646,4,0.0
3930,54,0.023759608665269043
1391,38,0.08534850640113797
3765,38,0.01849217638691323
1492,115,0.14736842105263157
557,39,0.1282051282051282
1926,34,0.016042780748663103
740,22,0.3116883116883117
32,13,0.1794871794871795
240,166,0.02869660460021906
2297,60,0.10508474576271186
33,20,0.3473684210526316
1098,35,0.18487394957983194
2119,91,0.17094017094017094
98,21,0.22380952380952382
2350,21,0.19047619047619047
2353,8,0.25
1089,47,0.19518963922294172
1056,17,0.19852941176470587
2020,29,0.15270935960591134
2818,33,0.24431818181818182
2319,21,0.19523809523809524
3219,63,0.009216589861751152
1419,21,0.19047619047619047
2306,17,0.16176470588235295
2307,20,0.24210526315789474
21,13,0.15384615384615385
1389,3,0.0
1886,10,0.1111111111111111
1223,4,0.3333333333333333
1684,22,0.20346320346320346
3457,10,0.2
1091,21,0.14285714285714285
618,17,0.058823529411764705
3443,9,0.05555555555555555
2140,6,0.5333333333333333
3256,25,0.09333333333333334
3917,25,0.14
2839,23,0.03557312252964427
1669,20,0.1631578947368421
3532,12,0.16666666666666666
3111,28,0.2037037037037037
173,9,0.2222222222222222
4188,27,0.1737891737891738
1911,6,0.06666666666666667
1509,7,0.14285714285714285
1351,14,0.18681318681318682
1523,3,0.0
1449,10,0.15555555555555556
2722,11,0.5636363636363636
4273,13,0.1794871794871795
2883,38,0.09388335704125178
2509,3,0.0
1924,17,0.22058823529411764
454,43,0.132890365448505
3659,42,0.2067363530778165
780,11,0.3090909090909091
382,23,0.1225296442687747
458,14,0.4065934065934066
1028,22,0.18181818181818182
2704,3,0.6666666666666666
2711,50,0.10448979591836735
659,43,0.11960132890365449
3078,22,0.12554112554112554
995,12,0.15151515151515152
2743,20,0.16842105263157894
3088,8,0.10714285714285714
994,14,0.054945054945054944
155,31,0.221505376344086
3854,13,0.08974358974358974
1724,11,0.14545454545454545
1948,2,0.0
3495,47,0.04625346901017576
3860,9,0.027777777777777776
2486,23,0.19367588932806323
4028,8,0.07142857142857142
3629,2,0.0
172,30,0.13793103448275862
1795,15,0.17142857142857143
1240,37,0.12762762762762764
2496,4,0.16666666666666666
4384,13,0.20512820512820512
34,19,0.029239766081871343
314,50,0.11020408163265306
2574,19,0.19883040935672514
3203,13,0.23076923076923078
1156,1,0.0
3879,7,0.09523809523809523
1518,11,0.12727272727272726
2127,3,0.0
1680,24,0.04710144927536232
732,25,0.056666666666666664
1599,61,0.018579234972677595
1746,2,0.0
236,7,0.09523809523809523
1026,21,0.2571428571428571
3319,7,0.14285714285714285
3038,6,0.0
3717,14,0.5714285714285714
2058,70,0.23892339544513458
3761,40,0.3474358974358974
4277,114,0.1991926719453501
2207,67,0.21528720036182722
1392,4,0.0
2790,70,0.28488612836438926
1179,98,0.17252261729434043
1953,46,0.19516908212560385
892,34,0.45989304812834225
293,54,0.22851153039832284
148,34,0.44206773618538325
3606,12,0.12121212121212122
580,59,0.14085330216247807
1233,17,0.29411764705882354
504,15,0.06666666666666667
510,8,0.17857142857142858
2424,8,0.03571428571428571
718,21,0.0380952380952381
2698,128,0.12278543307086615
2622,5,0.1
3014,23,0.37549407114624506
727,22,0.09090909090909091
1033,17,0.11764705882352941
4354,18,0.19607843137254902
578,70,0.038923395445134575
3736,16,0.09166666666666666
358,19,0.08187134502923976
836,9,0.1111111111111111
1204,15,0.20952380952380953
1696,9,0.2222222222222222
2775,7,0.23809523809523808
3419,12,0.25757575757575757
3011,5,0.8
3153,41,0.08780487804878048
3696,5,0.3
708,1,0.0
63,21,0.49047619047619045
37,7,0.3333333333333333
1100,6,0.06666666666666667
331,8,0.03571428571428571
2073,24,0.036231884057971016
2115,9,0.19444444444444445
4029,4,0.6666666666666666
1768,22,0.1341991341991342
38,15,0.08571428571428572
4281,31,0.05161290322580645
2293,1,0.0
2546,6,0.2
4376,1,0.0
904,29,0.08620689655172414
3380,15,0.12380952380952381
2007,12,0.06060606060606061
39,1,0.0
40,10,0.2
2902,26,0.08307692307692308
2132,11,0.34545454545454546
3580,18,0.1830065359477124
968,22,0.15584415584415584
3465,16,0.041666666666666664
2501,3,0.0
1891,19,0.12280701754385964
1585,103,0.11574338473253379
4239,41,0.04390243902439024
2525,40,0.14743589743589744
728,16,0.19166666666666668
770,52,0.18024132730015083
3253,15,0.26666666666666666
2605,8,0.5
1326,200,0.03949748743718593
2699,53,0.09941944847605225
1382,16,0.025
817,30,0.2482758620689655
2265,28,0.12698412698412698
375,62,0.026969857218402962
2988,21,0.12380952380952381
1483,11,0.12727272727272726
3083,20,0.07368421052631578
42,7,0.3333333333333333
2054,38,0.07965860597439545
2580,196,0.09424385138670853
210,53,0.21335268505079827
43,7,0.09523809523809523
215,1,0.0
1959,21,0.10476190476190476
768,10,0.0
4089,38,0.09815078236130868
44,4,0.16666666666666666
348,29,0.22167487684729065
336,28,0.19576719576719576
45,19,0.19883040935672514
2237,14,0.07692307692307693
4096,16,0.35833333333333334
1298,44,0.30761099365750527
993,8,0.35714285714285715
814,43,0.12956810631229235
257,56,0.12337662337662338
716,27,0.17663817663817663
239,21,0.1523809523809524
2533,33,0.07196969696969698
2669,6,0.06666666666666667
4309,4,0.0
2612,7,0.047619047619047616
1278,21,0.08095238095238096
832,12,0.24242424242424243
3952,23,0.19367588932806323
1352,30,0.19310344827586207
46,6,0.3333333333333333
4007,2,0.0
1529,10,0.08888888888888889
1398,8,0.17857142857142858
47,6,0.4
2418,63,0.05478750640040963
933,83,0.07904789891272407
48,13,0.07692307692307693
2731,40,0.06923076923076923
1474,14,0.0989010989010989
2338,22,0.04329004329004329
506,4,0.0
202,18,0.026143790849673203
3433,2,0.0
323,91,0.03028083028083028
448,25,0.013333333333333334
826,9,0.08333333333333333
1154,7,0.09523809523809523
50,12,0.12121212121212122
972,32,0.02217741935483871
779,3,0.0
4298,14,0.02197802197802198
51,9,0.1111111111111111
3855,105,0.021062271062271064
304,58,0.14519056261343014
1884,94,0.08556394417753374
14,14,0.2087912087912088
52,15,0.3047619047619048
636,116,0.012143928035982009
651,8,0.10714285714285714
1092,15,0.02857142857142857
1857,53,0.06966618287373004
3195,68,0.22036874451273047
53,8,0.03571428571428571
41,18,0.23529411764705882
3891,16,0.075
3878,37,0.3213213213213213
2041,15,0.20952380952380953
3607,38,0.12802275960170698
1495,186,0.055274629468177856
3610,2,0.0
4346,21,0.30952380952380953
697,43,0.09745293466223699
55,18,0.006535947712418301
4059,3,0.3333333333333333
3094,9,0.027777777777777776
3758,10,0.044444444444444446
1239,4,0.0
903,18,0.13071895424836602
1780,13,0.05128205128205128
656,4,0.0
3902,9,0.05555555555555555
2970,13,0.15384615384615385
2804,2,0.0
56,10,0.13333333333333333
438,20,0.11578947368421053
174,14,0.04395604395604396
1344,38,0.05547652916073969
3308,18,0.1568627450980392
1082,13,0.2948717948717949
2569,13,0.1282051282051282
4190,13,0.10256410256410256
2295,16,0.375
3724,25,0.08
3092,5,0.3
1651,19,0.25146198830409355
1621,8,0.21428571428571427
2013,27,0.26495726495726496
541,9,0.25
427,10,0.13333333333333333
3666,21,0.07142857142857142
1227,24,0.21739130434782608
4103,16,0.325
2447,18,0.13725490196078433
1372,13,0.14102564102564102
2191,68,0.2019315188762072
934,42,0.1091753774680604
1375,8,0.17857142857142858
3181,9,0.1111111111111111
2847,11,0.18181818181818182
2848,7,0.42857142857142855
2583,19,0.04093567251461988
704,5,0.1
3260,18,0.17647058823529413
3334,24,0.17753623188405798
1115,9,0.3055555555555556
852,4,0.16666666666666666
3126,2,0.0
2990,18,0.11764705882352941
364,8,0.03571428571428571
446,23,0.20948616600790515
186,21,0.15714285714285714
2856,8,0.21428571428571427
3143,21,0.20952380952380953
468,73,0.0898021308980213
1990,14,0.054945054945054944
3679,47,0.1692876965772433
1139,33,0.26515151515151514
270,16,0.25
2090,14,0.38461538461538464
3859,47,0.20166512488436633
1956,21,0.20952380952380953
1550,141,0.08166160081053699
4221,28,0.164021164021164
1505,27,0.150997150997151
1962,8,0.03571428571428571
3351,9,0.25
746,19,0.09941520467836257
751,8,0.03571428571428571
4320,23,0.11857707509881422
4044,54,0.11809923130677848
625,12,0.12121212121212122
220,5,0.1
3304,9,0.2222222222222222
222,17,0.17647058823529413
2323,7,0.14285714285714285
4076,12,0.22727272727272727
2385,17,0.22058823529411764
2880,23,0.18181818181818182
1306,5,0.1
2784,6,0.06666666666666667
233,73,0.2526636225266362
35,16,0.14166666666666666
1650,7,0.047619047619047616
1579,6,0.6
4199,37,0.16066066066066065
3161,12,0.09090909090909091
247,16,0.26666666666666666
2662,10,0.4
793,30,0.15402298850574714
846,17,0.19852941176470587
650,4,0.16666666666666666
102,34,0.1497326203208556
3263,20,0.04736842105263158
1241,9,0.2777777777777778
2838,7,0.09523809523809523
2616,8,0.2857142857142857
391,38,0.07539118065433854
4367,11,0.16363636363636364
3518,12,0.07575757575757576
2940,32,0.11088709677419355
677,37,0.17567567567567569
3738,13,0.11538461538461539
2290,21,0.11904761904761904
886,110,0.13244370308590492
2099,26,0.13538461538461538
1660,40,0.10512820512820513
787,28,0.20105820105820105
2951,12,0.13636363636363635
1623,25,0.16333333333333333
1606,7,0.19047619047619047
2351,14,0.07692307692307693
3501,45,0.1
2185,1,0.0
234,3,0.0
2876,4,0.3333333333333333
2519,20,0.06315789473684211
60,9,0.2777777777777778
1699,22,0.15584415584415584
3800,13,0.11538461538461539
3352,22,0.23809523809523808
1206,34,0.10873440285204991
61,16,0.4583333333333333
2736,2,0.0
243,19,0.07017543859649122
4356,3,0.3333333333333333
3401,29,0.06403940886699508
2803,45,0.11313131313131314
2503,9,0.0
1232,14,0.06593406593406594
3945,6,0.0
3603,18,0.0392156862745098
269,5,0.0
2301,7,0.23809523809523808
973,26,0.12615384615384614
94,13,0.07692307692307693
2969,37,0.15315315315315314
3178,6,0.2
2935,73,0.2404870624048706
204,5,0.2
108,100,0.19757575757575757
64,9,0.1388888888888889
103,21,0.09047619047619047
2414,29,0.1625615763546798
715,103,0.07214924804873406
4306,17,0.27205882352941174
2756,52,0.09502262443438914
65,4,0.16666666666666666
1888,18,0.08496732026143791
79,7,0.0
66,27,0.07692307692307693
2922,12,0.12121212121212122
3160,19,0.21637426900584794
1603,22,0.06493506493506493
1799,75,0.10054054054054054
1494,33,0.0
3921,33,0.020833333333333332
96,3,0.0
2255,61,0.09234972677595628
2011,27,0.05698005698005698
2694,17,0.09558823529411764
139,3,0.3333333333333333
703,32,0.034274193548387094
3651,88,0.15543364681295715
3973,111,0.07190827190827191
68,3,0.0
3811,8,0.17857142857142858
2771,30,0.31264367816091954
566,15,0.18095238095238095
4331,20,0.6105263157894737
2572,32,0.1592741935483871
69,14,0.16483516483516483
1794,27,0.2706552706552707
318,41,0.10609756097560975
1802,15,0.6095238095238096
70,38,0.2631578947368421
3875,8,0.2857142857142857
2635,4,0.16666666666666666
2599,51,0.17647058823529413
141,22,0.2510822510822511
1043,17,0.4338235294117647
3040,122,0.019780517545048098
2223,47,0.14431082331174838
1706,13,0.038461538461538464
3057,28,0.17724867724867724
3521,32,0.19153225806451613
3554,13,0.23076923076923078
536,13,0.01282051282051282
71,2,1.0
954,16,0.1
2186,6,0.0
1271,5,0.0
660,12,0.07575757575757576
1442,9,0.19444444444444445
2378,2,0.0
4020,8,0.03571428571428571
74,71,0.07645875251509054
543,25,0.11333333333333333
2239,13,0.1794871794871795
135,29,0.10098522167487685
4018,6,0.5333333333333333
4099,19,0.09941520467836257
1430,25,0.22333333333333333
638,67,0.09905020352781546
271,26,0.28307692307692306
3596,7,0.047619047619047616
1359,57,0.08521303258145363
776,24,0.15942028985507245
281,13,0.6666666666666666
229,24,0.13405797101449277
3964,8,0.42857142857142855
1396,5,0.1
3676,59,0.17358270017533606
2851,11,0.01818181818181818
970,10,0.13333333333333333
4126,23,0.23715415019762845
1988,90,0.11435705368289638
2484,22,0.1471861471861472
3653,65,0.175
3905,3,0.6666666666666666
2587,18,0.058823529411764705
1526,66,0.12867132867132866
797,21,0.24285714285714285
2339,8,0.10714285714285714
1480,19,0.07602339181286549
1854,16,0.18333333333333332
1592,41,0.11219512195121951
1752,12,0.10606060606060606
2609,3,0.0
3281,29,0.15270935960591134
1865,18,0.12418300653594772
532,13,0.15384615384615385
3082,9,0.1111111111111111
1672,34,0.1586452762923351
672,38,0.16216216216216217
4151,82,0.19000301114122253
3608,3,0.0
813,90,0.10237203495630462
3763,23,0.1225296442687747
1769,16,0.19166666666666668
4234,7,0.23809523809523808
2169,6,0.13333333333333333
1905,11,0.14545454545454545
3437,12,0.2878787878787879
75,4,0.0
4147,2,0.0
76,3,0.6666666666666666
981,56,0.06558441558441558
3299,45,0.22121212121212122
4178,1,0.0
78,2,0.0
1435,13,0.01282051282051282
3046,5,0.0
2448,1,0.0
3386,17,0.022058823529411766
80,2,0.0
82,3,0.3333333333333333
2865,5,0.2
573,17,0.19852941176470587
1481,27,0.037037037037037035
3033,81,0.09166666666666666
3125,25,0.07
4355,7,0.19047619047619047
3986,25,0.13666666666666666
362,2,1.0
3568,9,0.2222222222222222
3024,11,0.2545454545454545
404,17,0.058823529411764705
1629,7,0.3333333333333333
2931,19,0.14619883040935672
2641,16,0.15
86,4,0.0
169,19,0.1286549707602339
87,1,0.0
1912,19,0.3333333333333333
3211,58,0.0998185117967332
2183,35,0.2453781512605042
3745,12,0.4393939393939394
866,16,0.06666666666666667
2905,46,0.050241545893719805
1644,43,0.14728682170542637
3531,41,0.28536585365853656
662,38,0.13513513513513514
1202,27,0.15384615384615385
1176,67,0.0574400723654455
1986,8,0.03571428571428571
3497,32,0.21370967741935484
89,8,0.32142857142857145
2909,49,0.141156462585034
90,24,0.25
3893,3,0.0
2268,34,0.24955436720142601
1797,35,0.11428571428571428
501,18,0.17647058823529413
3818,18,0.0915032679738562
788,21,0.35714285714285715
1385,30,0.15172413793103448
1147,2,1.0
3975,6,0.13333333333333333
2538,11,0.09090909090909091
1849,10,0.5111111111111111
3221,16,0.49166666666666664
3284,19,0.28654970760233917
2502,19,0.32748538011695905
737,8,0.39285714285714285
92,1,0.0
93,5,0.3
3634,6,0.06666666666666667
300,11,0.09090909090909091
1263,4,0.16666666666666666
2106,3,0.0
1325,39,0.1241565452091768
1388,20,0.16842105263157894
3331,18,0.21568627450980393
3016,13,0.1794871794871795
4158,32,0.016129032258064516
128,13,0.19230769230769232
95,5,0.0
3885,34,0.0659536541889483
3182,31,0.08817204301075268
741,9,0.1388888888888889
3469,6,0.13333333333333333
140,7,0.047619047619047616
1177,36,0.031746031746031744
2437,52,0.11613876319758673
2719,10,0.15555555555555556
3515,18,0.29411764705882354
1086,30,0.14482758620689656
285,18,0.22875816993464052
827,12,0.21212121212121213
3517,52,0.1085972850678733
833,19,0.6023391812865497
3526,32,0.18548387096774194
3817,21,0.4
1108,8,0.32142857142857145
4114,24,0.36231884057971014
2198,25,0.29333333333333333
163,19,0.5555555555555556
3261,27,0.22507122507122507
1828,22,0.3333333333333333
800,13,0.15384615384615385
3511,6,0.6
3837,29,0.2019704433497537
2996,18,0.5163398692810458
3556,20,0.18947368421052632
3559,26,0.16307692307692306
2740,21,0.19047619047619047
1417,14,0.2967032967032967
1967,19,0.49707602339181284
3009,3,0.0
1408,15,0.20952380952380953
3571,24,0.26811594202898553
3868,6,0.26666666666666666
4157,28,0.5502645502645502
1947,22,0.047619047619047616
2529,9,0.1111111111111111
2752,25,0.11333333333333333
3505,46,0.3748792270531401
2645,28,0.41798941798941797
2270,25,0.59
2552,40,0.24358974358974358
1687,12,0.42424242424242425
1544,33,0.13446969696969696
1436,33,0.2765151515151515
3306,33,0.29734848484848486
4351,42,0.13937282229965156
4075,20,0.18947368421052632
366,33,0.18181818181818182
1409,11,0.2909090909090909
1620,19,0.3216374269005848
1546,10,0.15555555555555556
3609,40,0.1
1991,20,0.12631578947368421
2755,78,0.11555111555111555
437,48,0.3475177304964539
3916,39,0.0796221322537112
1938,23,0.11067193675889328
2828,18,0.39869281045751637
120,24,0.16304347826086957
2814,12,0.21212121212121213
123,26,0.2953846153846154
940,36,0.28253968253968254
1478,67,0.2062415196743555
3089,13,0.4230769230769231
2555,22,0.19480519480519481
2444,14,0.6483516483516484
3356,62,0.31464833421470123
3883,27,0.245014245014245
136,16,0.2833333333333333
4250,17,0.4411764705882353
430,10,0.6
147,26,0.1476923076923077
