,degree,cc
5,5,0.0
3582,45,0.23030303030303031
514,20,0.06315789473684211
4660,13,0.15384615384615385
183,83,0.29914781075521596
6271,535,0.04258461969267388
5827,16,0.09166666666666666
3523,39,0.26450742240215924
257,27,0.150997150997151
6310,36,0.1365079365079365
5794,34,0.0766488413547237
3476,312,0.051323274795943605
5710,4,0.0
471,36,0.10158730158730159
3312,16,0.225
5069,13,0.3717948717948718
1133,141,0.1171225937183384
6090,29,0.30295566502463056
4811,4,0.16666666666666666
3776,18,0.4117647058823529
663,35,0.146218487394958
6,5,0.7
1482,35,0.11764705882352941
1284,619,0.03876175687898322
4451,327,0.0801673514568207
7,12,0.3484848484848485
2228,60,0.1847457627118644
3350,135,0.2494195688225539
6403,416,0.05652224281742354
768,51,0.2211764705882353
1025,591,0.01600848891565574
4615,20,0.18947368421052632
64,67,0.27182270465852554
1485,11,0.4
1240,139,0.08038786362214576
2374,347,0.057886758508104146
8,20,0.06315789473684211
4018,77,0.1319207108680793
612,681,0.02899283061242118
5908,48,0.09042553191489362
2825,23,0.14624505928853754
1253,54,0.0803633822501747
5207,18,0.3790849673202614
5756,34,0.21212121212121213
5530,39,0.15384615384615385
1195,11,0.07272727272727272
2012,43,0.1539313399778516
3551,53,0.16110304789550073
2238,27,0.10826210826210826
1155,207,0.03958538530087707
4918,318,0.05993690851735016
1100,386,0.02466859565305161
179,27,0.15384615384615385
4214,92,0.09292881032011467
4813,45,0.24343434343434345
2257,174,0.06258720350807255
9,33,0.2803030303030303
3253,76,0.2873684210526316
2568,129,0.1937984496124031
766,90,0.1842696629213483
4953,75,0.3254054054054054
1573,107,0.27649444542408746
1056,16,0.2833333333333333
3995,104,0.1671023151605676
3329,13,0.07692307692307693
1276,14,0.3626373626373626
877,18,0.32679738562091504
1969,105,0.21062271062271062
3952,70,0.25010351966873706
5582,180,0.1771570453134699
4663,54,0.2669461914744934
5384,53,0.15820029027576196
5130,72,0.2069640062597809
287,44,0.1331923890063425
5385,63,0.3384536610343062
6084,336,0.041879886282871356
3313,7,0.047619047619047616
1127,73,0.3146879756468798
6056,15,0.2
6466,184,0.16239011641720125
4329,48,0.11081560283687943
1320,19,0.5146198830409356
2108,30,0.08505747126436781
6281,142,0.17900309659374689
10,33,0.3731060606060606
3510,23,0.09881422924901186
142,275,0.08944923689449237
1890,429,0.04113020935450842
398,52,0.18401206636500755
5516,455,0.040731955269400204
4453,512,0.0421508072407045
5554,567,0.02757679436124666
5094,117,0.04376657824933687
938,302,0.05810653230952014
2799,561,0.035122230710466
2459,347,0.055671236527793974
361,18,0.5228758169934641
3959,35,0.09411764705882353
2712,145,0.05220306513409962
188,103,0.12278697886921759
3046,20,0.42105263157894735
1808,54,0.07127882599580712
3459,658,0.019911821718875056
98,133,0.13055365686944634
1616,165,0.058240946045824096
4719,305,0.055457290767903365
577,65,0.2076923076923077
586,114,0.1159757801583605
1875,26,0.15384615384615385
4443,21,0.10476190476190476
998,95,0.13460246360582306
1917,15,0.2857142857142857
399,57,0.08270676691729323
2448,159,0.1470424329273147
5578,55,0.14814814814814814
6165,269,0.08491926982189425
4724,24,0.14492753623188406
6108,61,0.18797814207650274
3472,221,0.07071164129987659
3388,97,0.060352233676975946
3984,36,0.08571428571428572
1726,81,0.06265432098765432
5388,301,0.03676633444075304
3575,80,0.07911392405063292
1285,92,0.13282369804108934
1015,191,0.06299255993386609
5792,9,0.3055555555555556
2661,26,0.2276923076923077
3096,34,0.1408199643493761
210,83,0.1413458712900382
3780,99,0.1686250257678829
1939,160,0.04284591194968553
5188,80,0.18639240506329113
1440,302,0.08644474268992981
6121,102,0.07047175305765871
421,189,0.07396149949341439
4840,25,0.1
2897,21,0.1523809523809524
3904,133,0.09717475506949191
2061,16,0.36666666666666664
219,117,0.0694076038903625
4960,188,0.0876664011832973
6126,70,0.17805383022774326
5266,88,0.23798328108672936
1548,175,0.06357963875205254
5679,197,0.062312234538485445
1147,58,0.10647307924984876
3714,25,0.18
5310,1153,0.031081357810542547
5708,90,0.13083645443196004
4004,127,0.143732033495813
1150,61,0.17486338797814208
4565,273,0.05984701572936867
4211,239,0.06131992545972364
5096,9,0.4166666666666667
4296,120,0.1330532212885154
3861,63,0.144905273937532
165,14,0.21978021978021978
4110,76,0.17508771929824563
1261,344,0.020255610549867787
2496,59,0.19579193454120397
3390,103,0.1513420902341519
5320,31,0.3053763440860215
539,392,0.049284931363849885
940,105,0.06666666666666667
4998,28,0.0582010582010582
1121,43,0.1982281284606866
3172,13,0.38461538461538464
516,62,0.1406663141195135
4117,58,0.13793103448275862
730,48,0.25
2614,233,0.0875758472694983
931,76,0.23543859649122806
1314,97,0.17010309278350516
5121,39,0.23076923076923078
2259,65,0.23509615384615384
4586,252,0.02848921773224562
3746,30,0.19080459770114944
3931,211,0.05854208982171068
6474,83,0.1968851013811343
6164,71,0.10503018108651911
5095,341,0.01852682421942384
1183,179,0.14958257485405813
1990,96,0.1513157894736842
4692,54,0.10412299091544375
4354,120,0.09341736694677871
761,97,0.15141752577319587
6291,25,0.21333333333333335
959,166,0.16582694414019716
5535,34,0.15508021390374332
5014,82,0.25534477566997893
4227,15,0.3142857142857143
4895,33,0.14393939393939395
5440,124,0.1024127983215316
3351,69,0.14578005115089515
6405,34,0.28698752228163993
2319,76,0.19228070175438597
3164,19,0.12280701754385964
874,79,0.22297955209347614
4334,55,0.12121212121212122
571,52,0.0444947209653092
2323,54,0.20195667365478687
4236,134,0.1509370441027943
5254,80,0.1651898734177215
5660,18,0.23529411764705882
2853,59,0.2331969608416131
4048,101,0.14356435643564355
2847,64,0.279265873015873
2956,236,0.05355210962856113
4529,45,0.1606060606060606
554,126,0.14044444444444446
580,34,0.1354723707664884
6326,24,0.21739130434782608
2965,26,0.23384615384615384
4827,112,0.1628056628056628
6354,111,0.1221949221949222
1449,41,0.18414634146341463
1227,53,0.11393323657474601
5034,442,0.038261458429525656
4292,64,0.14831349206349206
2972,335,0.06211457681651622
3634,91,0.0761904761904762
194,33,0.16856060606060605
4622,36,0.15873015873015872
132,112,0.07512870012870013
2292,73,0.07838660578386605
1974,60,0.04915254237288136
3298,176,0.0924025974025974
5652,204,0.023761228629382788
1170,85,0.14481792717086836
5914,122,0.0667931174637583
6219,26,0.03076923076923077
2043,805,0.021587713605883626
5804,297,0.029347529347529346
6433,103,0.08566533409480297
5037,125,0.11819354838709678
1633,25,0.08
4127,44,0.10782241014799154
3963,24,0.09057971014492754
2438,81,0.03796296296296296
1993,24,0.2463768115942029
1687,186,0.0899157221737867
1679,67,0.08095884215287201
3637,75,0.15387387387387388
312,24,0.15217391304347827
12,16,0.1
1208,29,0.11822660098522167
2594,40,0.23717948717948717
3771,31,0.23010752688172043
440,4,0.0
2940,34,0.08912655971479501
2372,41,0.31097560975609756
3367,7,0.23809523809523808
2075,21,0.17142857142857143
1946,43,0.21373200442967885
1856,13,0.28205128205128205
6169,16,0.20833333333333334
2727,4,0.6666666666666666
5894,50,0.10204081632653061
426,35,0.1865546218487395
3546,37,0.10810810810810811
13,32,0.04435483870967742
86,75,0.10198198198198198
5572,130,0.06690518783542039
5445,242,0.0782552038681801
5418,83,0.09550396708786366
4839,13,0.10256410256410256
5536,114,0.06815711845986648
4989,26,0.2276923076923077
4624,21,0.1523809523809524
3061,26,0.055384615384615386
4583,104,0.08065720687079911
2022,50,0.10285714285714286
4075,133,0.15903394850763272
1450,67,0.13432835820895522
1953,65,0.16826923076923078
910,82,0.18940078289671786
4974,14,0.18681318681318682
4913,26,0.1753846153846154
869,9,0.08333333333333333
6279,160,0.09119496855345911
3148,43,0.17054263565891473
4978,74,0.25509070714550164
6440,63,0.09165386584741424
3449,40,0.1794871794871795
234,24,0.04710144927536232
6517,74,0.06886338393187708
15,6,0.2
4253,130,0.05629099582587955
5426,49,0.06802721088435375
3968,70,0.1536231884057971
5419,27,0.3475783475783476
16,76,0.19964912280701755
3592,308,0.0550361690426837
592,77,0.20334928229665072
5519,227,0.030837004405286344
1825,275,0.07275381552753815
4405,90,0.02871410736579276
5005,34,0.12477718360071301
4248,390,0.038534045217849845
2049,301,0.09816168327796235
1934,240,0.06576011157601115
2639,95,0.021724524076147816
3992,298,0.06686552324136216
2055,341,0.04495428670001725
2720,76,0.09964912280701754
3701,440,0.032729343549389105
5190,62,0.2459016393442623
2788,61,0.18469945355191256
3769,51,0.03764705882352941
2532,58,0.08469449485783424
1652,48,0.05851063829787234
1358,150,0.09601789709172259
1553,11,0.2545454545454545
5055,225,0.1019047619047619
3004,305,0.04081104400345125
5873,61,0.17158469945355193
4342,23,0.17391304347826086
4434,34,0.21390374331550802
3239,206,0.02884205541084537
5103,40,0.12692307692307692
6269,220,0.08746367787463678
285,223,0.049569749121318625
5105,101,0.1491089108910891
4846,200,0.07492462311557789
17,18,0.17647058823529413
2552,78,0.14352314352314352
112,26,0.17846153846153845
5988,25,0.09666666666666666
5260,41,0.18414634146341463
389,6,0.13333333333333333
6526,22,0.30735930735930733
3258,1,0.0
3578,33,0.10037878787878787
1931,79,0.08146705615060046
2065,22,0.1774891774891775
5867,35,0.13781512605042018
4659,20,0.15263157894736842
18,9,0.08333333333333333
2692,25,0.056666666666666664
1108,39,0.09986504723346828
5680,11,0.09090909090909091
2653,54,0.2124388539482879
5807,53,0.17271407837445574
690,32,0.1310483870967742
19,11,0.21818181818181817
4120,22,0.11255411255411256
2115,29,0.05172413793103448
4600,19,0.42105263157894735
214,84,0.11158921399885255
1707,38,0.12233285917496443
1781,18,0.0718954248366013
153,1,0.0
225,19,0.21637426900584794
21,24,0.42028985507246375
3868,25,0.16666666666666666
3276,53,0.12772133526850507
726,77,0.05980861244019139
1983,246,0.09255019080803054
131,76,0.23614035087719298
22,5,0.5
1719,434,0.05527825374357446
1386,199,0.060758337140246685
2436,54,0.15723270440251572
1070,14,0.15384615384615385
6469,28,0.12698412698412698
4200,9,0.08333333333333333
6337,33,0.22537878787878787
204,119,0.07648483122062384
1705,49,0.08843537414965986
2230,33,0.17992424242424243
100,46,0.07149758454106281
4799,77,0.03417634996582365
2470,229,0.09534206695778748
5291,29,0.12807881773399016
23,43,0.27464008859357697
695,26,0.16615384615384615
241,124,0.2019407290847102
2681,21,0.38095238095238093
3259,159,0.0230077223151023
74,60,0.2248587570621469
3034,183,0.159430733201225
2606,162,0.2088030059044552
2885,60,0.13954802259887006
2157,99,0.21830550401978974
2301,43,0.2757475083056478
4454,224,0.13989429852658553
5767,48,0.2473404255319149
5397,96,0.2243421052631579
1430,78,0.15950715950715952
2460,87,0.260358192996525
3935,686,0.023204443404056096
4417,27,0.045584045584045586
6140,84,0.10585197934595525
2468,143,0.01831970846055353
3677,63,0.07526881720430108
4413,32,0.1693548387096774
2365,98,0.2461603197980223
5828,182,0.0635055552182624
1780,50,0.3461224489795918
24,9,0.3888888888888889
2584,203,0.0743305857679364
5217,112,0.1204954954954955
1156,185,0.10070505287896592
3588,59,0.25073056691992984
3170,28,0.047619047619047616
1837,67,0.14427860696517414
5161,3,0.0
5936,41,0.2
25,34,0.24242424242424243
192,66,0.08484848484848485
420,344,0.04585056614007729
92,292,0.04674481005507697
4163,96,0.03245614035087719
4179,83,0.02997355274757567
4854,54,0.14255765199161424
5684,82,0.027702499247214695
1504,31,0.33548387096774196
431,247,0.02866923406076166
818,118,0.15529479936259596
4009,88,0.16065830721003135
26,7,0.3333333333333333
1670,237,0.07762997926053064
6315,29,0.3399014778325123
3296,10,0.08888888888888889
2770,67,0.06693803708729082
1802,88,0.16274817136886102
1527,41,0.07073170731707316
27,15,0.12380952380952381
6325,48,0.03102836879432624
2773,61,0.013114754098360656
4261,55,0.21346801346801347
892,29,0.1477832512315271
118,72,0.13536776212832552
3316,80,0.11645569620253164
6476,18,0.013071895424836602
3017,27,0.13675213675213677
28,9,0.1111111111111111
5487,45,0.16262626262626262
3642,31,0.1053763440860215
6329,70,0.10559006211180125
1032,92,0.10941232680363115
4835,43,0.10963455149501661
1877,21,0.14285714285714285
3188,101,0.1601980198019802
5601,29,0.15763546798029557
205,1,0.0
2244,39,0.29284750337381915
30,13,0.19230769230769232
2608,66,0.19673659673659674
1667,51,0.19607843137254902
2352,50,0.11591836734693878
4783,28,0.09523809523809523
3867,10,0.35555555555555557
3305,38,0.2716927453769559
3695,16,0.30833333333333335
1356,38,0.23186344238975817
1972,181,0.06261510128913444
3391,39,0.03913630229419703
590,100,0.16323232323232323
2682,79,0.19474196689386564
5677,72,0.09350547730829421
1000,43,0.22148394241417496
3927,208,0.06851542177629134
3679,62,0.0597567424643046
5230,134,0.10313096173268993
1824,566,0.03379092529472466
3385,42,0.1289198606271777
2096,109,0.1546041454298335
5062,28,0.24603174603174602
6423,50,0.08571428571428572
2984,60,0.2288135593220339
4457,53,0.137155297532656
2102,42,0.09407665505226481
4034,73,0.0289193302891933
4584,75,0.16576576576576577
2414,22,0.16883116883116883
3761,80,0.17056962025316455
3536,39,0.23481781376518218
2404,114,0.13305387362210838
169,51,0.15764705882352942
668,8,0.07142857142857142
871,225,0.07317460317460317
988,58,0.05565638233514821
4333,24,0.09057971014492754
1058,48,0.0398936170212766
6197,44,0.08456659619450317
744,19,0.52046783625731
1446,93,0.1002805049088359
528,12,0.3787878787878788
964,133,0.07507404875825928
4697,75,0.018378378378378378
6538,161,0.12748447204968943
2234,136,0.0766884531590414
4737,42,0.07317073170731707
760,56,0.1512987012987013
1610,165,0.07413155949741315
4896,45,0.14444444444444443
2495,45,0.2292929292929293
3013,134,0.13982717989002358
2917,196,0.09026687598116169
5414,72,0.1881846635367762
32,6,0.3333333333333333
1665,117,0.1712348953728264
1724,20,0.19473684210526315
3365,130,0.1771019677996422
2475,20,0.0
33,29,0.23399014778325122
4064,114,0.02934326967862133
1242,43,0.2646733111849391
591,38,0.10526315789473684
3427,29,0.26354679802955666
411,51,0.14823529411764705
3680,78,0.15784215784215785
1334,13,0.2692307692307692
2149,25,0.22666666666666666
3792,95,0.20291153415453528
1660,15,0.4380952380952381
4363,63,0.09575012800819252
3986,16,0.15
763,80,0.09335443037974683
5042,38,0.21621621621621623
369,186,0.12217378668991573
34,15,0.02857142857142857
3888,25,0.03333333333333333
5252,47,0.11285846438482887
5407,21,0.06190476190476191
5314,35,0.20336134453781513
1915,13,0.15384615384615385
5206,178,0.017837872151336254
4506,113,0.11472819216182048
4458,31,0.27956989247311825
5009,41,0.20609756097560974
865,184,0.10934901401758138
3877,6,0.13333333333333333
2181,51,0.2815686274509804
779,9,0.1388888888888889
1748,94,0.09105467856325783
35,15,0.4095238095238095
1538,28,0.10846560846560846
3292,27,0.045584045584045586
3941,32,0.25806451612903225
4346,67,0.050203527815468114
36,10,0.3111111111111111
4685,35,0.08739495798319327
441,26,0.23076923076923078
5430,19,0.30994152046783624
5893,139,0.07746846001459702
37,3,0.0
2098,15,0.10476190476190476
1233,183,0.03819131687984147
38,462,0.062399639406147
4440,89,0.11670071501532175
4063,19,0.36257309941520466
4505,58,0.191167574107683
5272,40,0.24102564102564103
5274,48,0.20212765957446807
394,34,0.3315508021390374
3277,27,0.24786324786324787
805,68,0.13476733977172958
2871,47,0.13135985198889916
401,38,0.3741109530583215
5281,67,0.23156942559927635
2455,20,0.30526315789473685
406,38,0.3968705547652916
4825,31,0.1935483870967742
193,33,0.10606060606060606
3287,11,0.41818181818181815
2466,31,0.25806451612903225
820,66,0.1006993006993007
5691,60,0.17288135593220338
1245,49,0.2457482993197279
2638,12,0.42424242424242425
5859,11,0.2
2297,22,0.5930735930735931
2062,13,0.3717948717948718
2898,369,0.043905384706020976
4097,78,0.17915417915417917
4845,6,0.8666666666666667
6128,18,0.16339869281045752
4972,17,0.5073529411764706
3308,26,0.2246153846153846
2071,37,0.4519519519519519
6136,40,0.31794871794871793
1252,48,0.2721631205673759
5315,57,0.13596491228070176
3722,67,0.19810040705563092
4483,77,0.19958988380041012
128,11,0.4909090909090909
1690,55,0.1420875420875421
846,74,0.15623843021103295
41,81,0.14290123456790124
4488,106,0.15363881401617252
4114,86,0.26621067031463747
2769,27,0.21367521367521367
5613,49,0.22704081632653061
5728,27,0.28205128205128205
2503,60,0.15819209039548024
5326,32,0.23790322580645162
351,68,0.2559262510974539
53,25,0.47333333333333333
5236,25,0.19666666666666666
1282,85,0.1927170868347339
2097,14,0.12087912087912088
2512,43,0.26799557032115173
4126,15,0.12380952380952381
4977,60,0.2745762711864407
6106,22,0.22510822510822512
1244,28,0.2724867724867725
460,37,0.3933933933933934
5342,35,0.2957983193277311
5343,187,0.11868207693634639
1695,28,0.6296296296296297
5353,52,0.26998491704374056
4331,86,0.1625170998632011
5351,45,0.33535353535353535
2114,32,0.4032258064516129
1303,45,0.3212121212121212
2116,133,0.13009797220323535
2952,78,0.1848151848151848
4905,74,0.18400592373195113
1699,137,0.13095749248604552
6224,50,0.2742857142857143
2011,11,0.4727272727272727
5478,27,0.3190883190883191
4146,59,0.2255990648743425
2538,42,0.2508710801393728
3990,48,0.20124113475177305
2124,197,0.11623329534859629
5758,14,0.26373626373626374
262,35,0.3697478991596639
2321,5,0.0
486,32,0.2721774193548387
1372,26,0.49230769230769234
1325,36,0.22063492063492063
896,34,0.43137254901960786
6185,10,0.17777777777777778
898,82,0.09003312255344775
5137,56,0.2064935064935065
3781,31,0.2817204301075269
5489,39,0.23346828609986506
4928,18,0.3333333333333333
4930,19,0.3508771929824561
6215,15,0.24761904761904763
4689,42,0.20092915214866433
4546,22,0.37662337662337664
5417,23,0.25691699604743085
5381,46,0.293719806763285
3617,27,0.6809116809116809
2330,31,0.4236559139784946
1725,17,0.33088235294117646
4945,49,0.22789115646258504
731,23,0.2490118577075099
6229,51,0.2384313725490196
1341,69,0.14109121909633418
1342,82,0.05389942788316772
1343,68,0.21027216856892011
2583,65,0.15240384615384617
2866,74,0.2136245834875972
4185,8,0.17857142857142858
4187,153,0.10483316133470932
3262,70,0.16728778467908903
6244,27,0.48148148148148145
1746,83,0.21481046135762563
3895,57,0.21929824561403508
1360,56,0.24025974025974026
5690,22,0.38095238095238093
4202,134,0.10010099876557065
2507,108,0.12703357563170647
2179,125,0.1665806451612903
5821,42,0.39372822299651566
535,45,0.17777777777777778
2123,38,0.4310099573257468
3010,133,0.13009797220323535
1756,67,0.13749434644957034
6258,18,0.17647058823529413
4981,49,0.18622448979591838
2605,22,0.23809523809523808
3097,7,0.09523809523809523
1761,36,0.18888888888888888
5322,17,0.125
94,19,0.32748538011695905
5832,70,0.16977225672877846
5823,46,0.19806763285024154
2480,29,0.3078817733990148
1769,42,0.31010452961672474
2680,45,0.1393939393939394
2333,13,0.19230769230769232
5454,29,0.2536945812807882
3710,26,0.40615384615384614
5422,45,0.24242424242424243
2271,45,0.21717171717171718
3433,77,0.22932330827067668
5424,18,0.1895424836601307
2619,59,0.22384570426651082
2202,51,0.16470588235294117
2331,13,0.1794871794871795
5008,53,0.07982583454281568
4221,53,0.2946298984034833
1019,36,0.21587301587301588
1394,26,0.46153846153846156
2683,43,0.27353266888150607
5927,31,0.2838709677419355
258,19,0.24561403508771928
979,37,0.16666666666666666
3853,29,0.39408866995073893
4234,53,0.26850507982583455
1910,86,0.1417236662106703
870,31,0.3161290322580645
5446,37,0.3843843843843844
4609,34,0.30303030303030304
2233,23,0.3438735177865613
1405,139,0.09425503075800229
2686,71,0.11026156941649899
2915,121,0.08181818181818182
6317,13,0.38461538461538464
3907,37,0.16516516516516516
5777,28,0.17195767195767195
4254,39,0.13225371120107962
6322,64,0.1775793650793651
1991,32,0.15524193548387097
3080,13,0.47435897435897434
5604,28,0.4497354497354497
588,23,0.41106719367588934
4623,21,0.4380952380952381
2246,20,0.3157894736842105
5466,41,0.12560975609756098
1419,20,0.08947368421052632
5468,45,0.3101010101010101
1421,61,0.19562841530054645
1422,39,0.21997300944669365
2665,58,0.19661222020568664
3878,37,0.32882882882882886
1822,39,0.2807017543859649
2253,102,0.11318190642593672
5057,58,0.191167574107683
203,26,0.08
5356,29,0.21428571428571427
3475,10,0.4444444444444444
3093,71,0.14245472837022133
5481,36,0.10317460317460317
2263,35,0.44537815126050423
1832,41,0.12926829268292683
5296,72,0.215962441314554
4926,53,0.3229317851959361
5075,47,0.32562442183163737
3899,17,0.19117647058823528
4647,33,0.17803030303030304
4601,59,0.22209234365867914
1840,56,0.18051948051948052
1841,42,0.29500580720092917
4655,71,0.18832997987927566
2687,40,0.34615384615384615
620,13,0.2692307692307692
5085,35,0.09747899159663866
2397,47,0.29879740980573544
1847,66,0.17622377622377622
277,37,0.1111111111111111
6360,145,0.1460727969348659
3910,22,0.3593073593073593
5495,41,0.24146341463414633
702,81,0.24320987654320989
4662,166,0.06396495071193867
628,57,0.18107769423558898
3501,71,0.103420523138833
231,51,0.29333333333333333
6060,11,0.16363636363636364
3506,42,0.23925667828106853
1524,50,0.19510204081632654
2704,7,0.19047619047619047
5558,37,0.24924924924924924
3917,518,0.04556283279687535
2285,6,0.3333333333333333
2707,23,0.22924901185770752
6431,52,0.17647058823529413
5108,118,0.12777053455019557
1464,77,0.1862611073137389
1055,112,0.07175032175032175
6139,49,0.18112244897959184
1863,17,0.10294117647058823
4793,79,0.17396949042518664
5517,28,0.21957671957671956
6488,132,0.21362479759426325
4406,24,0.2427536231884058
6386,37,0.2987987987987988
4317,26,0.24615384615384617
3116,9,0.5
4320,121,0.1847107438016529
1879,37,0.3123123123123123
6104,38,0.15220483641536273
5500,68,0.07638279192273925
2728,35,0.17478991596638654
3998,26,0.28307692307692306
1474,281,0.038103711235383836
1072,61,0.25519125683060107
5811,154,0.040998217468805706
4698,13,0.5384615384615384
259,26,0.1753846153846154
5955,35,0.06722689075630252
853,11,0.6727272727272727
3158,48,0.13829787234042554
6404,30,0.30344827586206896
2318,68,0.23880597014925373
1263,108,0.06317064728279681
3947,54,0.2529699510831586
4150,73,0.1708523592085236
5548,92,0.1815575728619207
675,29,0.32019704433497537
4956,10,0.1111111111111111
1900,25,0.26
4339,37,0.3078078078078078
4651,60,0.280225988700565
5974,28,0.1455026455026455
4216,59,0.19929865575686734
2623,48,0.24468085106382978
687,9,0.3611111111111111
5156,85,0.12240896358543417
3558,80,0.22468354430379747
4714,57,0.35401002506265666
2753,119,0.16550348953140578
3969,23,0.1976284584980237
4345,17,0.5514705882352942
1913,35,0.25546218487394956
3856,32,0.25201612903225806
2762,108,0.05970924195223261
3497,69,0.17050298380221654
2345,60,0.15084745762711865
1919,9,0.5833333333333334
255,44,0.07928118393234672
4489,50,0.15428571428571428
2360,20,0.16842105263157894
4727,16,0.35833333333333334
3983,39,0.3441295546558704
5586,38,0.39829302987197723
3573,31,0.2924731182795699
3727,21,0.36666666666666664
5182,84,0.14543889845094665
4361,42,0.2229965156794425
1935,19,0.29239766081871343
3515,39,0.2699055330634278
1940,31,0.18924731182795698
355,127,0.04036995375578053
3585,33,0.24053030303030304
1140,26,0.4553846153846154
1944,116,0.09070464767616192
4658,29,0.21921182266009853
6359,23,0.43478260869565216
4002,65,0.3283653846153846
1551,57,0.18671679197994986
4381,33,0.23106060606060605
5701,16,0.2
3219,28,0.5370370370370371
5612,35,0.45546218487394957
6190,36,0.3
3418,78,0.12187812187812187
1429,71,0.1682092555331992
4758,59,0.12857977790765635
3611,30,0.4528735632183908
1568,66,0.17389277389277388
3614,55,0.3084175084175084
4761,33,0.4034090909090909
1163,93,0.13370733987844788
5219,53,0.25544267053701014
6013,77,0.18284347231715653
197,17,0.375
4023,61,0.19398907103825136
4024,51,0.21098039215686273
5629,22,0.2597402597402597
5631,13,0.19230769230769232
4400,114,0.1350721937587331
6498,27,0.2336182336182336
3626,62,0.0750925436277102
5229,7,0.09523809523809523
3236,41,0.28292682926829266
358,45,0.3242424242424242
5250,62,0.2681121099947118
4784,66,0.1794871794871795
4032,40,0.3038461538461538
2409,57,0.13471177944862156
1998,47,0.20351526364477335
6520,76,0.12035087719298246
2418,187,0.11431200046000806
5861,35,0.20672268907563024
4420,54,0.21733053808525507
770,16,0.49166666666666664
3948,169,0.08023386869540716
2422,16,0.21666666666666667
3747,20,0.22631578947368422
2424,14,0.1978021978021978
6070,42,0.1672473867595819
5590,57,0.20112781954887218
6415,15,0.42857142857142855
6265,15,0.5142857142857142
2015,50,0.18122448979591838
4778,40,0.26153846153846155
5670,38,0.2233285917496444
6542,131,0.15126247798003523
2026,47,0.10823311748381129
39,1,0.0
292,30,0.17011494252873563
40,22,0.354978354978355
2442,60,0.11751412429378531
6208,24,0.03260869565217391
2993,206,0.06398295050911675
3461,91,0.2468864468864469
4410,246,0.0522316243570599
640,41,0.2280487804878049
4818,22,0.19913419913419914
2703,34,0.1622103386809269
3330,48,0.26773049645390073
6276,338,0.031640124313030045
705,90,0.10411985018726591
1625,68,0.199297629499561
5232,40,0.07564102564102564
3749,31,0.25161290322580643
2570,102,0.06173558532323821
4640,127,0.13535808023997
1681,24,0.31521739130434784
1638,4,0.5
2990,82,0.05359831376091539
923,83,0.04936820452541875
480,17,0.29411764705882354
519,58,0.11433756805807622
281,35,0.06554621848739496
1079,103,0.07709880068532267
2647,98,0.06353881758889122
718,21,0.16666666666666666
2649,57,0.07268170426065163
5479,54,0.1530398322851153
5915,101,0.05485148514851485
4168,11,0.2545454545454545
2912,29,0.15024630541871922
2079,21,0.1380952380952381
418,146,0.16457250826641473
42,8,0.14285714285714285
3672,12,0.12121212121212122
1142,7,0.47619047619047616
43,3,0.0
5199,107,0.06065949567977429
44,4,0.5
2048,67,0.2695612844866576
5107,77,0.26999316473000684
5387,40,0.29615384615384616
