,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
13680,251,2573,0.084577113,0.163461536,0.001454334
13696,388,1616,0.095238097,0.307692319,0.01384708
13712,194,1633,0.074074075,0.159999996,0.005154639
13728,452,6430,0.214285716,0.461538464,0.016968327
13744,325,871,0.015384615,0.102564104,0.028521536
13760,167,2295,0.009569378,0.033333335,0.006082725
13776,92,251,0.204747781,0.605263174,0.014409222
13792,100,590,0.042857144,0.130434781,0.00921659
13808,83,3280,0.111111112,0.333333343,0.016614746
13824,120,5661,0.314960629,0.481927723,0.002364066
13840,325,4248,0.038740922,0.410256416,0.002918856
13856,78,1945,0.027777778,0.084507041,0.004608295
13888,80,427,0.035294119,0.088235296,0.007046765
13904,12,2075,0.027777778,0.0625,0.001832941
13920,188,2645,0.034285713,0.07692308,0.013317191
13936,174,1702,0.059999999,0.157894731,0.005759539
13952,61,4349,0.053030305,0.304347813,0.001671309
13968,431,675,0.00729927,0.068965517,0.142920554
13969,431,764,0.027491409,0.15384616,0.09388458
13984,101,2085,0.0,0.0,0.011574074
14000,238,4117,0.046875,0.103448279,0.008498584
14016,398,1051,0.097902097,0.269230783,0.011404134
14032,246,6084,0.096339114,0.214592278,0.0032
14048,110,4924,0.0,0.0,0.003218021
14049,110,6516,0.096153848,0.344827592,0.007154213
14064,120,677,0.205607474,0.478260875,0.0
14080,263,3992,0.018927446,0.239999995,0.003108808
14096,169,1020,0.020458264,0.490196079,0.012939001
14112,251,92,0.204747781,0.605263174,0.014409222
14113,251,777,0.028169014,0.125,0.00201671
14128,78,5065,0.032967035,0.130434781,0.013562387
14144,202,4719,0.012121212,0.137931034,0.013059702
14160,387,2161,0.001959824,0.800000012,0.005859375
14176,431,1972,0.086294413,0.187845305,0.008975713
14192,349,4216,0.08510638,0.186046511,0.013010053
14208,156,5778,0.064516127,0.13333334,0.003500583
14224,167,5563,0.021621622,0.105263159,0.0
14240,88,5466,0.029126214,0.073170729,0.02177294
14256,184,2645,0.033333335,0.086956523,0.0144435
14257,184,4187,0.058510639,0.239130437,0.003865979
14320,439,1,0.018518519,0.037037037,0.012452107
14336,469,1453,0.043478262,0.159999996,0.0
14352,246,4687,0.069204152,0.263157904,0.00304414
14384,432,6270,0.129870132,0.303030312,0.003021148
14385,432,6342,0.073619634,0.363636374,0.008982036
14576,251,5274,0.0125,0.041666668,0.050104383
14577,251,5373,0.0,0.0,0.002280502
14608,398,3476,0.039999999,0.269230783,0.015838733
14609,398,4202,0.027624309,0.096153848,0.00443459
14610,398,4258,0.056910571,0.134615391,0.003767898
14624,169,412,0.056603774,0.176470593,0.004210526
14640,49,5041,0.05319149,0.178571433,0.002683363
14656,95,5367,0.0,0.0,0.009100101
14672,382,763,0.01923077,0.07692308,0.041529022
14688,62,1921,0.0,0.0,0.007530121
14689,62,2867,0.010928961,0.086956523,0.009513742
14704,35,2650,0.007279345,0.533333361,0.006104329
14705,35,4717,0.007455732,0.533333361,0.021578649
14720,413,616,0.014705882,0.0625,0.016304348
14736,395,2161,0.008725158,0.439024389,0.006042296
14752,251,2916,0.085714288,0.157894731,0.003473227
14753,251,2946,0.038709678,0.127659574,0.008575381
14754,251,3034,0.079999998,0.19298245,0.036260482
14755,251,3173,0.041666668,0.114754096,0.003946998
14768,15,3968,0.0,0.0,0.011049724
14800,138,4793,0.03809524,0.13333334,0.002321083
14816,227,167,0.0,0.0,0.007960199
14817,227,680,0.036363635,0.100000001,0.006507592
14832,222,832,0.0,0.0,0.072596289
14848,1,395,0.152542368,0.333333343,0.11046312
14849,1,439,0.018518519,0.037037037,0.012452107
14864,218,3004,0.006134969,0.086956523,0.015138024
14880,251,6502,0.128630713,0.27192983,0.004002287
14896,233,2907,0.006224066,0.083333336,0.0
14912,132,3051,0.034063261,0.125,0.011320755
14928,95,1178,0.121739127,0.311111122,0.010729614
14929,95,1411,0.054263566,0.134615391,0.003796095
14944,108,5433,0.035714287,0.115384616,0.00104639
14958,108,3918,0.03773585,0.07692308,0.009024064
14960,13,4974,0.0,0.0,0.026121901
14961,13,5418,0.026785715,0.09375,0.004160888
14976,327,1990,0.028571429,0.083333336,0.011160715
14992,351,2907,0.025793651,0.191176474,0.013718411
14993,351,3420,0.024390243,0.05172414,0.002150538
15008,431,2766,0.013840831,0.086956523,0.002807412
15009,431,3032,0.006920415,0.045454547,0.006030702
15010,431,3040,0.0,0.0,0.008394543
15024,112,1284,0.014150944,0.346153855,0.037625417
15040,194,6219,0.0,0.0,0.036874451
15056,167,227,0.0,0.0,0.007960199
15072,178,5651,0.0,0.0,0.001834862
15088,388,2918,0.067415729,0.200000003,0.010760953
15089,388,3399,0.028037382,0.06666667,0.003212851
15120,16,2459,0.031707317,0.171052635,0.001939864
15121,16,2650,0.028169014,0.421052635,0.007485689
15152,138,399,0.023529412,0.06666667,0.010544815
15168,174,3715,0.090909094,0.176470593,0.001426534
15169,174,3781,0.078125,0.161290318,0.000361925
15170,174,4349,0.047619049,0.184210524,0.005728607
15184,431,4489,0.017123288,0.100000001,0.029912326
15200,49,1047,0.056338027,0.142857149,0.025809094
15201,49,1771,0.089743592,0.25,0.007989348
15202,49,3286,0.005952381,0.071428575,0.002273761
15312,112,5894,0.027027028,0.07692308,0.005464481
15328,95,2936,0.0,0.0,0.001128032
15360,210,431,0.03125,0.120481931,0.01719057
15728,174,486,0.111111112,0.21875,0.008787346
15808,122,5661,0.100000001,0.297297299,0.004640371
16016,412,169,0.056603774,0.176470593,0.004210526
16017,412,351,0.057142857,0.14705883,0.002237136
16176,16,4248,0.037861917,0.223684207,0.009496676
16177,16,4342,0.020618556,0.086956523,0.006635071
16178,16,4717,0.016014235,0.236842111,0.026636569
17056,98,5320,0.086092718,0.419354826,0.00990099
20768,517,1824,0.033794165,0.205607474,0.0
21952,582,3803,0.05882353,0.122448981,0.016722407
21953,582,4239,0.100000001,0.408163279,0.013333334
22224,496,5519,0.004329004,0.200000003,0.010526316
22256,606,1348,0.15476191,0.302325577,0.001869159
22352,813,1090,0.133858263,0.300884962,0.121683441
23344,790,3471,0.0,0.0,0.005181347
24224,705,3189,0.019323671,0.044444446,0.024311183
24448,793,3803,0.040540539,0.166666672,0.019963702
24830,479,311,0.091772154,0.439393938,0.021241831
24896,818,696,0.106060609,0.5,0.010250569
24897,818,763,0.093922652,0.212500006,0.006622517
24944,693,1148,0.009090909,0.03846154,0.005167959
25040,754,1264,0.119999997,0.310344815,0.011143211
25264,744,1090,0.071823202,0.684210539,0.016842104
25456,514,1943,0.057971016,0.200000003,0.009478673
25920,568,4075,0.08387097,0.371428579,0.012048192
25984,818,5880,0.083969466,0.458333343,0.010416667
26160,500,1020,0.023887973,0.617021263,0.003246753
26352,771,2116,0.022371365,0.300751865,0.002739726
26400,524,4328,0.022988506,0.047619049,0.022284122
26448,796,3840,0.0,0.0,0.018518519
26736,813,2621,0.094594598,0.285714298,0.019557822
26864,837,2594,0.142857149,0.28125,0.006256517
26960,486,174,0.111111112,0.21875,0.008787346
26976,705,4331,0.060240965,0.116279073,0.003696858
27040,683,1453,0.036585364,0.119999997,0.011614402
27041,683,2614,0.031690139,0.150000006,0.002252252
27152,832,5004,0.0,0.0,0.008560558
27168,543,5466,0.012345679,0.024390243,0.0
27232,813,5333,0.253012061,0.442105263,0.022455091
27280,594,866,0.06666667,0.162790701,0.011679644
27296,871,325,0.015384615,0.102564104,0.028521536
27344,525,5652,0.0,0.0,0.011808118
27345,525,5783,0.0,0.0,0.010286554
27472,764,2907,0.01417004,0.134615391,0.011520738
27584,808,1616,0.014925373,0.07692308,0.009532888
27712,841,6261,0.017857144,0.07692308,0.006160164
27728,662,95,0.090000004,0.360000014,0.015306123
27729,662,301,0.180000007,0.360000014,0.008510638
27856,613,2907,0.008510638,0.159999996,0.009276438
27888,763,382,0.01923077,0.07692308,0.041529022
27904,693,5462,0.026548672,0.096774191,0.012987013
27933,612,3660,0.010144928,0.4375,0.018814676
27936,763,818,0.093922652,0.212500006,0.006622517
28112,831,1095,0.0,0.0,0.00520156
28352,898,2655,0.01980198,0.095238097,0.011695907
28400,567,695,0.0,0.0,0.010964912
28496,937,1233,0.010526316,0.222222224,0.01438849
28528,677,120,0.205607474,0.478260875,0.0
28544,620,5543,0.004905969,0.461538464,0.008163265
28576,806,1100,0.0,0.0,0.008745081
28577,806,4719,0.018987341,0.352941185,0.010396612
28672,564,2367,0.021013597,0.232876718,0.0
28704,616,413,0.014705882,0.0625,0.016304348
28752,680,227,0.036363635,0.100000001,0.006507592
28912,902,4719,0.011976048,0.121212125,0.005976096
29104,724,1284,0.028124999,0.461538464,0.005938242
29136,874,2650,0.019147085,0.278481007,0.010224949
29200,508,2161,0.000979432,0.5,0.006973501
29232,938,5433,0.037142858,0.213114753,0.0
29264,729,3620,0.171428576,0.300000012,0.000424989
29265,729,3895,0.243589744,0.474999994,0.000855432
29408,763,4034,0.013245033,0.02739726,0.002457002
29440,683,506,0.009615385,0.022222223,0.020938024
29504,872,1825,0.030927835,0.360000014,0.015822785
29552,586,2116,0.042194095,0.087719299,0.00248139
29584,859,1155,0.00456621,0.07692308,0.001792115
29600,662,1252,0.0,0.0,0.036075037
29648,876,2161,0.003902439,0.444444448,0.035928145
29696,729,420,0.024,0.224999994,0.007217322
29697,729,1005,0.078571431,0.275000006,0.004024145
29698,729,1661,0.035211269,0.125,0.00212766
29712,771,3372,0.001766784,0.5,0.0
29728,938,4253,0.043478262,0.138461545,0.009081735
29824,797,1284,0.004830918,0.600000024,0.016096579
29856,832,222,0.0,0.0,0.072596289
29888,866,594,0.06666667,0.162790701,0.011679644
29904,724,3051,0.01734104,0.15384616,0.018099548
29936,696,818,0.106060609,0.5,0.010250569
30000,659,3840,0.104166664,0.200000003,0.011055277
30032,777,251,0.028169014,0.125,0.00201671
30160,846,4069,0.028462999,0.202702701,0.0
30352,818,4851,0.09150327,0.285714298,0.017241379
30448,766,2554,0.080882356,0.19298245,0.002843602
30592,938,6163,0.013114754,0.571428597,0.006545455
30688,683,3637,0.0546875,0.116666667,0.007874016
30896,868,2114,0.235294119,0.387096763,0.008658009
31024,675,431,0.00729927,0.068965517,0.142920554
31025,675,1972,0.034482758,0.241379306,0.004557106
31026,675,2650,0.0090009,0.344827592,0.016792612
31056,764,431,0.027491409,0.15384616,0.09388458
31232,940,2352,0.054421768,0.159999996,0.01835853
31280,899,3840,0.0,0.0,0.011477762
31392,763,2645,0.025974026,0.051282052,0.002886003
31952,938,3077,0.039877299,0.351351351,0.003232759
32320,892,4328,0.04109589,0.103448279,0.040417209
32384,941,4222,0.079999998,0.375,0.0
32640,1020,169,0.020458264,0.490196079,0.012939001
32800,1051,398,0.097902097,0.269230783,0.011404134
32928,675,3051,0.01183432,0.137931034,0.009505172
32929,675,4717,0.010147601,0.37931034,0.011458916
32930,675,6248,0.028169014,0.068965517,0.007170436
33488,695,567,0.0,0.0,0.010964912
33696,938,1440,0.072824158,0.135761589,0.003076923
33697,938,1616,0.058956917,0.157575756,0.011913104
33760,959,4050,0.056410257,0.275000006,0.001331558
34608,938,5729,0.024922118,0.296296299,0.001988071
34896,938,1152,0.044642858,0.306122452,0.002020202
34909,938,1077,0.038922157,0.288888901,0.003118503
35456,589,1558,0.039999999,0.13333334,0.005194805
35457,590,100,0.042857144,0.130434781,0.00921659
35728,658,2038,0.06818182,0.400000006,0.010810811
35840,1063,5519,0.026217228,0.148936167,0.006545114
36464,1036,3992,0.036111113,0.173333332,0.0
36576,506,683,0.009615385,0.022222223,0.020938024
36577,506,1020,0.013888889,0.377777785,0.011210762
37440,1073,461,0.035,0.152173907,0.015463918
37760,1004,3459,0.01447178,0.232558146,0.00265252
38048,1090,813,0.133858263,0.300884962,0.121683441
38049,1090,1233,0.037681159,0.074285716,0.009776536
38080,1012,5633,0.039999999,0.07692308,0.0
38128,1047,49,0.056338027,0.142857149,0.025809094
38144,1115,1920,0.004329004,0.100000001,0.003968254
38624,1005,729,0.078571431,0.275000006,0.004024145
39023,959,1128,0.029702971,0.142857149,0.017857144
39376,1135,1825,0.026666667,0.090909094,0.003397509
39536,1060,2907,0.016597511,0.195121944,0.0
39888,959,1746,0.096916303,0.265060246,0.002747253
39889,959,2161,0.047483381,0.602409661,0.0
39920,1095,831,0.0,0.0,0.00520156
40624,1077,938,0.038922157,0.288888901,0.003118503
40704,1071,2554,0.123529412,0.368421048,0.002762431
40960,1172,1465,0.0,0.0,0.0
41184,1135,2658,0.015151516,0.083333336,0.054030117
41728,1090,2621,0.119999997,0.489795923,0.020684168
41729,1090,3026,0.020833334,0.190476194,0.0
41824,959,2495,0.098958336,0.422222227,0.011952192
41856,962,2907,0.010548524,0.166666672,0.00591716
42096,1090,6502,0.185053378,0.32911393,0.006729475
42128,1090,744,0.071823202,0.684210539,0.016842104
42160,1063,1446,0.029411765,0.08510638,0.004349927
42189,1115,5618,0.029962547,0.150943398,0.010695187
42256,1020,500,0.023887973,0.617021263,0.003246753
42257,1020,506,0.013888889,0.377777785,0.011210762
42288,938,3883,0.081497796,0.195767194,0.008307373
42289,938,4037,0.022727273,0.137931034,0.001901141
42768,1128,959,0.029702971,0.142857149,0.017857144
42800,1263,6219,0.0,0.0,0.016973127
42880,1291,5919,0.027777778,0.200000003,0.003891051
43104,1101,2161,0.002918288,0.272727281,0.002781641
43216,1284,4017,0.03421462,0.478260875,0.013677811
43424,1198,2898,0.027989822,0.314285725,0.003058104
43488,959,3239,0.056818184,0.120481931,0.007614213
43920,1183,5468,0.098039217,0.444444448,0.005235602
43936,1145,3365,0.074074075,0.666666687,0.0
43968,1115,4050,0.011583012,0.075000003,0.0
44032,1218,2650,0.013537906,0.483870953,0.0
44240,1284,16,0.040419161,0.355263144,0.013300084
44241,1284,112,0.014150944,0.346153855,0.037625417
44320,1063,3701,0.016701462,0.170212761,0.002388916
44416,1284,4150,0.020648967,0.19178082,0.0
44417,1284,4171,0.015974442,0.588235319,0.006593407
44418,1284,4202,0.048746519,0.261194021,0.00625
44419,1284,4216,0.038284838,0.423728824,0.011135858
44432,1005,1825,0.093484417,0.297297299,0.003558719
44480,1075,251,0.039999999,0.142857149,0.003996574
44481,1075,2065,0.015873017,0.045454547,0.0
44496,1100,806,0.0,0.0,0.008745081
44528,1311,1670,0.028571429,0.156862751,0.00456621
44704,1050,1284,0.029940119,0.289855063,0.002024292
44736,1284,724,0.028124999,0.461538464,0.005938242
44737,1284,797,0.004830918,0.600000024,0.016096579
45056,1196,311,0.135135129,0.25,0.027322404
45664,1090,4543,0.110552765,0.478260875,0.0
45744,1121,98,0.01734104,0.069767445,0.02016129
46176,1155,859,0.00456621,0.07692308,0.001792115
46272,1054,1147,0.0,0.0,0.008196721
46496,1284,3133,0.025236594,0.516129017,0.016276704
46544,1178,95,0.121739127,0.311111122,0.010729614
46640,1148,693,0.009090909,0.03846154,0.005167959
46736,1152,938,0.044642858,0.306122452,0.002020202
46880,1208,2594,0.045454547,0.103448279,0.012517385
46960,1264,4454,0.041044775,0.200000003,0.005912162
46961,1264,5543,0.011942675,0.272727281,0.004191115
46962,1264,5783,0.046511628,0.114285715,0.00648561
47040,1051,1538,0.047244094,0.214285716,0.031609196
47120,1156,2913,0.015544041,0.272727281,0.002538071
47488,1284,5405,0.021978023,0.4375,0.019607844
47489,1284,5468,0.029457364,0.422222227,0.011065007
47600,1193,3772,0.069767445,0.13636364,0.0041841
48112,1311,5893,0.079545453,0.274509817,0.007281553
48160,1266,1179,0.0,0.0,0.0
48208,1284,5013,0.014285714,0.449999988,0.017509727
48256,1135,5363,0.0078125,0.052631579,0.001102536
48288,1284,6163,0.004815409,0.428571433,0.010169491
48368,1252,662,0.0,0.0,0.036075037
48369,1252,2639,0.036231883,0.104166664,0.010309278
48592,1020,1910,0.023961661,0.348837197,0.0
49680,1264,2650,0.025939178,0.527272701,0.020318724
50000,1321,86,0.019736841,0.039999999,0.009146341
50240,1320,2310,0.138888896,0.263157904,0.007462686
50400,1179,1266,0.0,0.0,0.0
50401,1179,2249,0.007246377,0.022727273,0.0
50528,1446,1063,0.029411765,0.08510638,0.004349927
50640,1601,1616,0.005747126,0.100000001,0.0
50736,1358,1666,0.08139535,0.388888896,0.00462963
51248,1411,95,0.054263566,0.134615391,0.003796095
51744,1371,1398,0.0,0.0,0.0
51968,1592,4717,0.005602241,0.545454562,0.0
52112,1568,4719,0.024861878,0.13636364,0.0
52256,1526,2090,0.0125,0.07692308,0.009057971
52480,1440,938,0.072824158,0.135761589,0.003076923
52528,1595,2645,0.034482758,0.25,0.002141328
52592,1342,4734,0.008264462,0.025,0.020134227
52608,1253,2116,0.016304348,0.055555556,0.012987013
52640,1284,1788,0.027456647,0.206521735,0.005813953
52832,1504,2392,0.126760557,0.290322572,0.00310559
53264,1147,1054,0.0,0.0,0.008196721
53296,1284,1050,0.029940119,0.289855063,0.002024292
53297,1284,1264,0.03058104,0.363636374,0.017642643
53360,1284,2907,0.124210529,0.262806237,0.012875536
53472,1348,606,0.15476191,0.302325577,0.001869159
54288,1746,959,0.096916303,0.265060246,0.002747253
54304,1465,1172,0.0,0.0,0.0
54464,1233,937,0.010526316,0.222222224,0.01438849
54465,1233,1090,0.037681159,0.074285716,0.009776536
54608,1237,5543,0.002446982,0.230769232,0.001901141
54609,1237,6420,0.002479339,0.230769232,0.0
55296,1616,1601,0.005747126,0.100000001,0.0
55584,1398,1371,0.0,0.0,0.0
56176,1726,4202,0.018957347,0.049382716,0.011363637
56960,1432,2859,0.090909094,0.375,0.002932551
57376,1616,1,0.043478262,0.296296299,0.020352781
57377,1616,388,0.095238097,0.307692319,0.01384708
57424,1453,469,0.043478262,0.159999996,0.0
57425,1453,683,0.036585364,0.119999997,0.011614402
57520,1356,6276,0.01897019,0.184210524,0.004926108
57968,1670,1311,0.028571429,0.156862751,0.00456621
58560,1478,3252,0.19480519,0.394736856,0.0
59248,1264,754,0.119999997,0.310344815,0.011143211
59249,1264,1284,0.03058104,0.363636374,0.017642643
59250,1264,2161,0.016003881,0.600000024,0.002554278
59424,1704,4719,0.038690478,0.295454532,0.003521127
59581,1538,1051,0.047244094,0.214285716,0.031609196
60256,1640,2257,0.0,0.0,0.009803922
60384,1616,2517,0.035874441,0.121212125,0.005807201
60431,1607,2881,0.055555556,0.225806445,0.005698006
60512,1786,5040,0.0,0.0,0.001120448
60816,1702,174,0.059999999,0.157894731,0.005759539
61328,1616,808,0.014925373,0.07692308,0.009532888
61329,1616,938,0.058956917,0.157575756,0.011913104
61376,1699,3883,0.025157232,0.05839416,0.009009009
61696,1633,194,0.074074075,0.159999996,0.005154639
61920,1719,3034,0.097864769,0.300546438,0.004962779
62784,1825,4453,0.183458641,0.443636358,0.039682541
62816,1820,2907,0.006564551,0.272727281,0.011996573
62960,1666,1358,0.08139535,0.388888896,0.00462963
63088,1743,5367,0.097560972,0.307692319,0.026737968
63744,1771,49,0.089743592,0.25,0.007989348
63824,1972,431,0.086294413,0.187845305,0.008975713
64192,1921,62,0.0,0.0,0.007530121
64256,1558,589,0.039999999,0.13333334,0.005194805
64257,1558,1875,0.016129032,0.03846154,0.0
64432,1945,78,0.027777778,0.084507041,0.004608295
64448,1486,3834,0.0,0.0,0.002512563
64449,1486,4719,0.006349206,0.166666672,0.002298851
64880,1788,6165,0.103975534,0.369565219,0.006097561
64976,1824,4977,0.024549918,0.25,0.0
65072,1616,4211,0.046632126,0.109090909,0.0
65073,1616,4213,0.015706806,0.103448279,0.00166113
65074,1616,4354,0.043956045,0.100000001,0.037662338
65968,1661,729,0.035211269,0.125,0.00212766
66400,1953,6148,0.02488336,0.246153846,0.011428571
66672,1824,517,0.033794165,0.205607474,0.0
66800,1943,514,0.057971016,0.200000003,0.009478673
66992,1959,6148,0.0096,0.162162155,0.0
67152,1825,1135,0.026666667,0.090909094,0.003397509
67200,2055,2116,0.03267974,0.112781957,0.003960396
67424,1854,426,0.150943398,0.307692319,0.008324662
67504,2085,101,0.0,0.0,0.011574074
67760,1788,1284,0.027456647,0.206521735,0.005813953
68320,1847,1945,0.048309177,0.151515156,0.00340136
68896,1825,4017,0.042207792,0.282608688,0.036474165
68992,1825,872,0.030927835,0.360000014,0.015822785
68993,1825,1005,0.093484417,0.297297299,0.003558719
69008,1875,1558,0.016129032,0.03846154,0.0
70528,2065,1075,0.015873017,0.045454547,0.0
70560,1910,1020,0.023961661,0.348837197,0.0
71120,2116,586,0.042194095,0.087719299,0.00248139
71121,2116,771,0.022371365,0.300751865,0.002739726
71122,2116,1253,0.016304348,0.055555556,0.012987013
72112,1920,1115,0.004329004,0.100000001,0.003968254
72448,1959,4627,0.028776979,0.108108111,0.0
72656,1943,4677,0.045454547,0.102564104,0.003205128
72896,2161,1101,0.002918288,0.272727281,0.002781641
73200,1972,675,0.034482758,0.241379306,0.004557106
73232,1916,2753,0.09865471,0.184873953,0.0
73456,2116,3239,0.024169184,0.060150377,0.021327015
73552,2090,1526,0.0125,0.07692308,0.009057971
73772,2161,876,0.003902439,0.444444448,0.035928145
74512,1969,5081,0.097744361,0.317073166,0.008356546
74560,2043,4033,0.007272727,0.230769232,0.0
74976,2161,6015,0.003917728,0.800000012,0.004424779
75344,1983,5516,0.044709388,0.121951222,0.0
75504,2002,2161,0.0078125,0.666666687,0.001690141
75505,2002,5516,0.016985139,0.333333343,0.001672241
75552,2161,395,0.008725158,0.439024389,0.006042296
75648,2133,80,0.008849557,0.029411765,0.001981506
75856,2116,2055,0.03267974,0.112781957,0.003960396
75904,1962,4349,0.051470589,0.259259254,0.006369427
76016,2120,2367,0.011612903,0.290322572,0.011450382
76032,2038,658,0.06818182,0.400000006,0.010810811
76128,2114,868,0.235294119,0.387096763,0.008658009
76432,1910,5023,0.017241379,0.0625,0.0
76464,2161,1264,0.016003881,0.600000024,0.002554278
76604,2055,4155,0.046838406,0.188679248,0.0
76864,2133,4192,0.112149529,0.307692319,0.0
77024,2075,12,0.027777778,0.0625,0.001832941
77312,1990,327,0.028571429,0.083333336,0.011160715
77408,1962,3189,0.04964539,0.259259254,0.010989011
78048,1945,1847,0.048309177,0.151515156,0.00340136
79040,2310,4328,0.0,0.0,0.096975088
79232,2259,3992,0.046109509,0.246153846,0.003076923
79407,2128,2560,0.0,0.0,0.0
79408,2130,5543,0.003215434,0.125,0.00397351
79504,2269,5554,0.006688963,0.114285715,0.004756243
79584,2298,2621,0.076576576,0.346938789,0.00304878
79648,2271,4565,0.025806451,0.177777782,0.0
79664,2295,167,0.009569378,0.033333335,0.006082725
79792,2257,3476,0.051948052,0.137931034,0.058091287
79872,2380,6420,0.011560693,0.560000002,0.008064516
79920,2230,3935,0.007002801,0.151515156,0.013245033
79952,2161,959,0.047483381,0.602409661,0.0
80126,2259,2560,0.014362657,0.246153846,0.0
80160,2296,4450,0.15126051,0.600000024,0.008130081
80400,2161,2002,0.0078125,0.666666687,0.001690141
80464,2249,2438,0.023255814,0.049382716,0.0
80560,2238,3286,0.008982036,0.111111112,0.003671971
80976,2218,4679,0.012820513,0.05882353,0.014159292
81152,2257,1640,0.0,0.0,0.009803922
81296,2305,4147,0.123595506,0.255813956,0.003115265
81392,2161,387,0.001959824,0.800000012,0.005859375
81472,2340,262,0.01754386,0.057142857,0.010802469
81552,2249,1179,0.007246377,0.022727273,0.0
81616,2204,2907,0.00631579,0.103448279,0.008179959
82062,2161,508,0.000979432,0.5,0.006973501
82592,2352,940,0.054421768,0.159999996,0.01835853
84048,2330,5832,0.174418598,0.483870953,0.010351967
84480,2468,3093,0.009433962,0.028169014,0.0
85616,2426,3992,0.009174312,0.09375,0.003521127
85904,2260,3366,0.109890111,0.232558146,0.00625
86560,2367,564,0.021013597,0.232876718,0.0
86592,2390,343,0.0625,0.166666672,0.003278689
86880,2367,2120,0.011612903,0.290322572,0.011450382
86960,2503,2782,0.056179777,0.14705883,0.0
87040,2517,1616,0.035874441,0.121212125,0.005807201
87488,2506,3935,0.007092198,0.208333328,0.009009009
87520,2374,2807,0.03166227,0.272727281,0.0
87521,2374,2896,0.0,0.0,0.008438818
87536,2310,1320,0.138888896,0.263157904,0.007462686
87680,2298,2554,0.060085837,0.245614037,0.001908397
87728,2438,3472,0.013422819,0.049382716,0.0
87952,2573,251,0.084577113,0.163461536,0.001454334
87984,2392,1504,0.126760557,0.290322572,0.00310559
88896,2340,4148,0.036363635,0.121212125,0.003984064
89280,2650,426,0.011669659,0.371428579,0.00308642
89616,2554,2298,0.060085837,0.245614037,0.001908397
90112,2554,199,0.214285716,0.473684222,0.002722323
