,source,target
436,424,760
437,424,588
438,424,257
439,424,1796
440,424,2645
441,424,2424
442,424,2737
443,424,1213
444,424,1147
445,424,751
446,5905,1521
447,5905,1535
448,5905,1636
449,5905,887
450,5905,861
451,5905,213
452,5905,48
453,5905,920
454,5905,224
455,5905,3097
456,5905,400
457,5905,704
458,5905,276
459,5905,69
460,5905,929
461,5905,82
462,9045,2347
463,9045,216
464,9045,937
465,9045,2928
466,9045,1659
467,9045,2063
468,9045,920
469,9045,224
470,9045,810
471,9045,553
472,9045,407
473,9045,1876
474,9045,929
475,9045,1447
476,9045,139
477,9045,569
478,9045,2384
479,9045,2078
480,9045,704
481,9045,719
482,9045,276
483,9045,69
484,9045,841
485,3702,1640
486,3702,1417
487,3702,964
488,3702,861
489,3702,152
490,3702,3164
491,3702,920
492,3702,224
493,3702,3097
494,3702,706
495,3702,1108
496,3702,1895
497,3702,2645
498,3702,2737
499,3702,2153
500,3702,1075
501,3702,257
502,3702,3054
503,3702,2656
504,3702,802
505,3702,2424
506,3702,3044
507,3702,139
508,3702,2168
509,3702,2061
510,3702,83
511,3702,803
512,3702,1796
513,3702,276
514,3702,502
515,3702,2178
516,3702,588
517,3702,2549
518,3702,2524
519,3702,635
520,3702,2501
521,3702,436
522,3702,1213
523,3636,3068
524,3636,2446
525,3636,3155
526,3636,2024
527,3636,861
528,3636,2433
529,3636,573
530,3636,920
531,3636,224
532,3636,3097
533,3636,329
534,3636,1656
535,3636,1570
536,3636,802
537,3636,859
538,3500,1640
539,3500,1535
540,3500,838
541,3500,861
542,3500,2611
543,3500,2282
544,3500,920
545,3500,224
546,3500,810
547,3500,1369
548,3500,2384
549,1769,89
550,1769,2446
551,1769,1373
552,1769,861
553,1769,152
554,1769,861
555,1769,920
556,1769,224
557,1769,3097
558,1769,1291
559,1769,2549
560,1769,2524
561,1769,83
562,1769,2501
563,1769,821
564,1769,3044
565,1769,2424
566,1769,2737
567,1769,2645
568,1769,1505
569,3367,1951
570,3367,3152
571,3367,1828
572,3367,846
573,3367,1881
574,3367,2003
575,3367,920
576,3367,224
577,3367,810
578,3367,1369
579,3367,718
580,3367,929
581,3367,577
582,3367,2367
583,3367,3054
584,3367,3106
585,3367,139
586,3367,569
587,3367,2362
588,3367,2384
589,3367,176
590,3367,1420
591,3367,2136
592,3367,69
593,3367,2889
594,349,1951
595,349,2770
596,349,2082
597,349,1999
598,349,846
599,349,3103
600,349,1649
601,349,920
602,349,224
603,349,393
604,349,2549
605,349,2524
606,349,1387
607,349,83
608,349,569
609,349,2724
610,349,2501
611,349,2645
612,349,2424
613,349,3044
614,349,2737
615,349,751
616,1983,1726
617,1983,1417
618,1983,2851
619,1983,40
620,1983,2928
621,1983,131
622,1983,2063
623,1983,920
624,1983,224
625,1983,810
626,1983,3142
627,1983,257
628,1983,1387
629,1983,569
630,1983,608
631,1983,1147
632,1983,2130
633,3867,2846
634,3867,1670
635,3867,2903
636,3867,2323
637,3867,2289
638,3867,2282
639,3867,920
640,3867,224
641,3867,3097
642,3867,1889
643,3867,1391
644,3867,257
645,3867,2962
646,3867,635
647,3867,569
648,3867,608
649,3867,1608
650,3867,2645
651,3867,276
652,3867,1548
653,3867,1147
654,3867,2130
655,3867,440
656,1234,2605
657,1234,911
658,1234,956
659,1234,861
660,1234,1615
661,1234,653
662,1234,920
663,1234,224
664,1234,810
665,1234,1161
666,1234,257
667,1234,1146
668,1234,2936
669,1234,139
670,1234,2384
671,1234,3044
672,1234,2130
673,8341,3068
674,8341,1079
675,8341,2557
676,8341,653
677,8341,2668
678,8341,1174
679,8341,920
680,8341,224
681,8341,810
682,8341,1218
683,8341,2549
684,8341,2524
685,8341,83
686,8341,569
687,8341,928
688,8341,2501
689,8341,1505
690,4036,2846
691,4036,476
692,4036,2975
693,4036,861
694,4036,213
695,4036,1085
696,4036,920
697,4036,224
698,4036,810
699,4036,1428
700,4036,2362
701,4036,3051
702,4036,3044
703,4036,2424
704,4036,2737
705,4036,1028
706,137,2858
707,137,1713
708,137,2481
709,137,861
710,137,3145
711,137,48
712,137,920
713,137,1907
714,137,1612
715,137,2327
716,137,2962
717,137,569
718,137,1608
719,137,2409
720,137,3057
721,137,2661
722,5310,1554
723,5310,378
724,5310,51
725,5310,2522
726,5310,1469
727,5310,861
728,5310,800
729,5310,2093
730,5310,2063
731,5310,1480
732,5310,920
733,5310,1144
734,5310,1761
735,5310,760
736,5310,1548
737,5310,2409
738,5310,569
739,5310,2661
740,5310,2362
741,4677,1948
742,4677,2223
743,4677,653
744,4677,2243
745,4677,2282
746,4677,920
747,4677,224
748,4677,3097
749,4677,1889
750,4677,1108
751,4677,928
752,4677,2737
753,4677,1530
754,4677,1548
755,4677,257
756,4677,569
757,4677,3054
758,4677,2424
759,4677,1431
760,4677,946
761,4677,1607
762,4677,855
763,4677,803
764,4677,704
765,4677,1796
766,4677,276
767,4677,502
768,4677,440
769,4677,588
770,4677,608
771,4677,2068
772,4677,436
773,4677,768
774,4677,1213
775,4677,1147
776,6242,2665
777,6242,3152
778,6242,1464
779,6242,861
780,6242,213
781,6242,1085
782,6242,920
783,6242,1907
784,6242,2185
785,6242,1424
786,6242,1108
787,6242,1645
788,6242,569
789,6242,2362
790,6242,440
791,6242,1431
792,6242,1147
793,6242,2970
794,6242,64
795,4619,1948
796,4619,3152
797,4619,2928
798,4619,473
799,4619,1649
800,4619,920
801,4619,224
802,4619,3097
803,4619,400
804,4619,1656
805,4619,2549
806,4619,2524
807,4619,2153
808,4619,83
809,4619,2168
810,4619,276
811,4619,2501
812,4619,2424
813,4619,2737
814,4619,751
815,4619,440
816,8165,2069
817,8165,2770
818,8165,17
819,8165,1666
820,8165,2323
821,8165,676
822,8165,1047
823,8165,920
824,8165,1144
825,8165,1761
826,8165,760
827,8165,1656
828,8165,1895
829,8165,139
830,8165,3054
831,8165,436
832,8165,2424
833,8165,2737
834,8165,1147
835,8165,1525
836,8165,2178
837,2481,1199
838,2481,1417
839,2481,2017
840,2481,861
841,2481,1594
842,2481,1174
843,2481,920
844,2481,224
845,2481,810
846,2481,2101
847,2481,1656
848,2481,1391
849,2481,821
850,2481,2424
851,2481,2737
852,2481,1147
853,2481,440
854,1508,1726
855,1508,1618
856,1508,630
857,1508,861
858,1508,152
859,1508,846
860,1508,920
861,1508,224
862,1508,3097
863,1508,706
864,1508,1548
865,1508,768
866,8985,2554
867,8985,1417
868,8985,1045
869,8985,2799
870,8985,3084
871,8985,1896
872,8985,653
873,8985,920
874,8985,224
875,8985,3097
876,8985,1025
877,8985,1656
878,8985,447
879,8985,569
880,8985,1914
881,8985,2677
882,8985,156
883,9132,2605
884,9132,421
885,9132,2121
886,9132,653
887,9132,1569
888,9132,2063
889,9132,920
890,9132,1907
891,9132,1612
892,9132,2327
893,9132,588
894,9132,257
895,9132,2660
896,9132,1796
897,9132,768
898,9132,1213
899,9132,2677
900,9132,3057
901,1068,3048
902,1068,2465
903,1068,28
904,1068,653
905,1068,811
906,1068,2282
907,1068,920
908,1068,224
909,1068,810
910,1068,2204
911,1068,1656
912,1068,1108
913,1068,1387
914,1068,855
915,1068,3054
916,1068,803
917,1068,704
918,1068,276
919,1068,2645
920,1068,2424
921,1068,1431
922,1068,2737
923,1068,436
924,1068,502
925,7388,839
926,7388,2864
927,7388,1778
928,7388,1807
929,7388,653
930,7388,811
931,7388,2063
932,7388,920
933,7388,224
934,7388,810
935,7388,2204
936,7388,1656
937,7388,440
938,7388,2936
939,7388,2661
940,4207,454
941,4207,2465
942,4207,580
943,4207,653
944,4207,2243
945,4207,1649
946,4207,920
947,4207,224
948,4207,3097
949,4207,706
950,4207,929
951,4207,1843
952,4207,569
953,4207,2362
954,4207,1147
955,4207,440
956,4207,276
957,4207,2645
958,4207,2424
959,4207,768
960,4207,2737
961,4207,2728
962,4207,69
963,4207,1525
964,4207,2679
965,4207,1876
966,700,2598
967,700,1191
968,700,2334
969,700,861
970,700,2484
971,700,691
972,700,2814
973,700,119
974,700,451
975,700,1119
976,700,2936
977,700,635
978,700,2384
979,700,2545
980,700,350
981,700,2661
982,4222,89
983,4222,433
984,4222,1238
985,4222,1806
986,4222,653
987,4222,2668
988,4222,653
989,4222,920
990,4222,224
991,4222,3097
992,4222,1291
993,4222,2990
994,4222,1075
995,4222,1764
996,4222,569
997,4222,1231
998,4222,2061
999,4222,276
1000,4222,1245
1001,4222,2424
1002,4222,2645
1003,4222,2737
1004,4222,768
1005,4222,1113
1006,4222,1505
1007,591,2598
1008,591,476
1009,591,2778
1010,591,861
1011,591,2484
1012,591,2063
1013,591,920
1014,591,224
1015,591,3097
1016,591,400
1017,591,1075
1018,591,2912
1019,591,2936
1020,591,635
1021,591,2061
1022,591,2424
1023,591,2737
1024,591,1525
1025,591,2661
1026,6291,1449
1027,6291,684
1028,6291,1636
1029,6291,653
1030,6291,2243
1031,6291,861
1032,6291,920
1033,6291,224
1034,6291,3097
1035,6291,400
1036,6291,2549
1037,6291,2524
1038,6291,257
1039,6291,83
1040,6291,569
1041,6291,608
1042,6291,2501
1043,6291,2424
1044,6291,2737
1045,6291,2130
1046,5250,308
1047,5250,3152
1048,5250,193
1049,5250,653
1050,5250,210
1051,5250,653
1052,5250,920
1053,5250,1144
1054,5250,1761
1055,5250,760
1056,5250,1013
1057,5250,139
1058,5250,569
1059,5250,2764
1060,5250,276
1061,2475,515
1062,2475,1696
1063,2475,640
1064,2475,2323
1065,2475,676
1066,2475,2323
1067,2475,920
1068,2475,224
1069,2475,3097
1070,2475,329
1071,2475,1656
1072,2475,139
1073,2475,2168
1074,2475,2384
1075,2475,2153
1076,1464,89
1077,1464,294
1078,1464,580
1079,1464,3029
1080,1464,861
1081,1464,1594
1082,1464,846
1083,1464,920
1084,1464,224
1085,1464,810
1086,1464,464
1087,1464,1013
1088,1464,635
1089,1464,569
1090,1464,2764
1091,1464,768
1092,1464,1548
1093,3377,1051
1094,3377,509
1095,3377,516
1096,3377,2928
1097,3377,1616
1098,3377,2063
1099,3377,920
1100,3377,1907
1101,3377,1612
1102,3377,2327
1103,3377,3161
1104,3377,1525
1105,3377,2912
1106,4428,1133
1107,4428,1191
1108,4428,1901
1109,4428,2686
1110,4428,846
1111,4428,1687
1112,4428,3045
1113,4428,2814
1114,4428,119
1115,4428,1644
1116,4428,404
1117,4428,929
1118,4428,139
1119,4428,569
1120,4428,2362
1121,4428,704
1122,4428,2107
1123,4428,69
1124,4428,440
1125,8860,2352
1126,8860,1713
1127,8860,846
1128,8860,759
1129,8860,2063
1130,8860,920
1131,8860,224
1132,8860,3097
1133,8860,400
1134,8860,1074
1135,8860,588
1136,8860,2549
1137,8860,2524
1138,8860,257
1139,8860,2153
1140,8860,2962
1141,8860,83
1142,8860,2168
1143,8860,139
1144,8860,2384
1145,8860,430
1146,8860,2760
1147,8860,1796
1148,8860,1608
1149,8860,2501
1150,8860,2424
1151,8860,2737
1152,8860,1213
1153,8860,2734
1154,3167,2598
1155,3167,509
1156,3167,1707
1157,3167,2373
1158,3167,861
1159,3167,155
1160,3167,1085
1161,3167,920
1162,3167,224
1163,3167,3097
1164,3167,329
1165,3167,588
1166,3167,1108
1167,3167,257
1168,3167,502
1169,3167,3054
1170,3167,803
1171,3167,1796
1172,3167,436
1173,3167,1213
1174,4648,1199
1175,4648,509
1176,4648,865
1177,4648,3111
1178,4648,861
1179,4648,960
1180,4648,2323
1181,4648,920
1182,4648,224
1183,4648,3097
1184,4648,2510
1185,4648,1525
1186,1761,2598
1187,1761,216
1188,1761,1937
1189,1761,2856
1190,1761,861
1191,1761,468
1192,1761,2928
1193,1761,920
1194,1761,224
1195,1761,3097
1196,1761,400
1197,1761,2409
1198,1761,1662
1199,1761,569
1200,1761,2384
1201,1761,2661
1202,6377,2665
1203,6377,509
1204,6377,3047
1205,6377,514
1206,6377,653
1207,6377,181
1208,6377,3026
1209,6377,3084
1210,6377,782
1211,6377,920
1212,6377,1907
1213,6377,1612
1214,6377,2160
1215,6377,1656
1216,6377,1195
1217,6377,1012
1218,6377,569
1219,6377,2362
1220,6377,666
1221,8559,2347
1222,8559,216
1223,8559,2801
1224,8559,846
1225,8559,3103
1226,8559,757
1227,8559,920
1228,8559,224
1229,8559,810
1230,8559,2201
1231,8559,1656
1232,8559,2447
1233,8559,2709
1234,8559,1764
1235,8559,1895
1236,8559,675
1237,8559,3054
1238,8559,569
1239,8559,2168
1240,8559,2656
1241,8559,1245
1242,8559,436
1243,8559,2194
1244,8559,2153
1245,8559,2409
1246,8559,2178
1247,790,1521
1248,790,1191
1249,790,2927
1250,790,653
1251,790,2243
1252,790,1649
1253,790,920
1254,790,224
1255,790,3097
1256,790,706
1257,790,2990
1258,790,569
1259,790,1231
1260,790,276
1261,790,2545
1262,790,3044
1263,790,1113
1264,790,440
1265,3321,2069
1266,3321,1618
1267,3321,2223
1268,3321,861
1269,3321,621
1270,3321,2282
1271,3321,920
1272,3321,224
1273,3321,810
1274,3321,2204
1275,3321,2912
1276,3321,635
1277,3321,2362
1278,3321,383
1279,3321,2645
1280,3321,2424
1281,3321,2737
1282,3321,1525
1283,8743,1951
1284,8743,1143
1285,8743,499
1286,8743,653
1287,8743,2668
1288,8743,653
1289,8743,920
1290,8743,224
1291,8743,3097
1292,8743,706
1293,8743,1968
1294,8743,1764
1295,8743,2912
1296,8743,2936
1297,8743,3061
1298,8743,1013
1299,8743,139
1300,8743,569
1301,8743,2384
1302,8743,2764
1303,8743,1245
1304,8743,802
1305,8743,1525
1306,1619,1550
1307,1619,3152
1308,1619,2223
1309,1619,2323
1310,1619,1963
1311,1619,846
1312,1619,920
1313,1619,224
1314,1619,810
1315,1619,2204
1316,1619,635
1317,1619,1548
1318,1619,276
1319,1619,840
1320,1619,2362
1321,7250,3048
1322,7250,1417
1323,7250,1902
1324,7250,861
1325,7250,152
1326,7250,1649
1327,7250,920
1328,7250,224
1329,7250,3097
1330,7250,400
1331,7250,2424
1332,7250,2384
1333,7250,2362
1334,7250,2737
1335,7250,2936
1336,3576,2347
1337,3576,433
1338,3576,1883
1339,3576,695
1340,3576,861
1341,3576,960
1342,3576,48
1343,3576,920
1344,3576,224
1345,3576,3097
1346,3576,329
1347,3576,2661
1348,3576,486
1349,3576,2502
1350,3576,2936
1351,8540,1051
1352,8540,307
1353,8540,62
1354,8540,2150
1355,8540,1047
1356,8540,644
1357,8540,2928
1358,8540,920
1359,8540,224
1360,8540,3097
1361,8540,2510
1362,8540,1525
1363,8540,139
1364,8540,2645
1365,8540,768
1366,8540,2912
1367,9105,2069
1368,9105,294
1369,9105,472
1370,9105,861
1371,9105,1594
1372,9105,2063
1373,9105,920
1374,9105,224
1375,9105,810
1376,9105,2109
1377,9105,1656
1378,9105,2709
1379,9105,929
1380,9105,1895
1381,9105,139
1382,9105,3054
1383,9105,2168
1384,9105,859
1385,9105,2362
1386,9105,2656
1387,9105,704
1388,9105,1570
1389,9105,318
1390,9105,436
1391,9105,2153
1392,9105,2184
1393,9105,3088
1394,9105,69
1395,9105,1481
1396,9105,2178
1397,9105,440
1398,1295,3068
1399,1295,509
1400,1295,499
1401,1295,861
1402,1295,1114
1403,1295,1047
1404,1295,920
1405,1295,224
1406,1295,3097
1407,1295,2510
1408,1295,2549
1409,1295,2524
1410,1295,1108
1411,1295,635
1412,1295,83
1413,1295,569
1414,1295,3054
1415,1295,803
1416,1295,704
1417,1295,2501
1418,1295,436
1419,1295,502
1420,1295,763
1421,4163,2858
1422,4163,1417
1423,4163,2223
1424,4163,2344
1425,4163,861
1426,4163,2611
1427,4163,2003
1428,4163,2814
1429,4163,119
1430,4163,451
1431,4163,1134
1432,4163,276
1433,4163,821
1434,4163,768
1435,4163,2645
1436,4163,2409
1437,4163,2661
1438,8528,1199
1439,8528,3152
1440,8528,1636
1441,8528,653
1442,8528,2224
1443,8528,2063
1444,8528,920
1445,8528,224
1446,8528,3097
1447,8528,1997
1448,8528,928
1449,8528,2153
1450,8528,1530
1451,8528,257
1452,8528,2960
1453,8528,929
1454,8528,569
1455,8528,1912
1456,8528,802
1457,8528,1562
1458,8528,69
1459,8528,1525
1460,8528,1607
1461,8528,139
1462,8528,2168
1463,8528,704
1464,8528,1796
1465,8528,440
1466,8528,588
1467,8528,608
1468,8528,768
1469,8528,1213
1470,8528,3019
1471,5557,1640
1472,5557,619
1473,5557,17
1474,5557,653
1475,5557,359
1476,5557,1047
1477,5557,920
1478,5557,1144
1479,5557,1761
1480,5557,760
1481,5557,3054
1482,5557,436
1483,5557,2902
1484,5557,751
1485,4852,438
1486,4852,2864
1487,4852,60
1488,4852,653
1489,4852,1304
1490,4852,1649
1491,4852,920
1492,4852,224
1493,4852,3097
1494,4852,400
1495,4852,1656
1496,4852,326
1497,4852,588
1498,4852,257
1499,4852,1606
1500,4852,1213
1501,4852,569
1502,4852,2384
1503,4852,859
1504,4852,2362
1505,4852,1570
1506,4852,1796
1507,4852,821
1508,4852,2424
1509,4852,2737
1510,4852,2676
1511,4852,1028
1512,4852,1147
1513,4852,1481
1514,4852,2734
1515,3942,1521
1516,3942,1079
1517,3942,2082
1518,3942,846
1519,3942,654
1520,3942,48
1521,3942,920
1522,3942,224
1523,3942,3097
1524,3942,2510
1525,3942,2549
1526,3942,2524
1527,3942,83
1528,3942,2501
1529,3942,2645
1530,3942,2424
1531,3942,2737
1532,6436,1951
1533,6436,2770
1534,6436,1095
1535,6436,3035
1536,6436,861
1537,6436,2484
1538,6436,2928
1539,6436,920
1540,6436,224
1541,6436,3097
1542,6436,2874
1543,6436,2549
1544,6436,2524
1545,6436,83
1546,6436,569
1547,6436,1362
1548,6436,2384
1549,6436,318
1550,6436,276
1551,6436,2424
1552,6436,2501
1553,6436,2737
1554,6436,2184
1555,6436,751
1556,6436,390
1557,8372,2605
1558,8372,2446
1559,8372,1832
1560,8372,653
1561,8372,359
1562,8372,1649
1563,8372,920
1564,8372,224
1565,8372,3097
1566,8372,2510
1567,8372,1548
1568,8372,276
1569,8372,3044
1570,8372,2442
1571,181,2248
1572,181,3152
1573,181,2334
1574,181,861
1575,181,1594
1576,181,1649
1577,181,920
1578,181,224
1579,181,3097
1580,181,1889
1581,181,588
1582,181,257
1583,181,1013
1584,181,569
1585,181,2764
1586,181,1796
1587,181,2424
1588,181,2737
1589,181,1548
1590,181,1213
1591,3442,308
1592,3442,174
1593,3442,653
1594,3442,784
1595,3442,861
1596,3442,920
1597,3442,224
1598,3442,810
1599,3442,754
1600,3442,465
1601,3442,1387
1602,3055,1554
1603,3055,378
1604,3055,29
1605,3055,861
1606,3055,152
1607,3055,2063
1608,3055,920
1609,3055,224
1610,3055,3097
1611,3055,706
1612,3055,1108
1613,3055,3054
1614,3055,2384
1615,3055,803
1616,3055,2362
1617,3055,436
1618,3055,2424
1619,3055,2737
1620,3055,502
1621,3055,1028
1622,3055,2661
1623,1434,1121
1624,1434,216
1625,1434,1301
1626,1434,861
1627,1434,213
1628,1434,1085
1629,1434,920
1630,1434,1907
1631,1434,2185
1632,1434,2538
1633,1434,407
1634,1434,1656
1635,1434,2534
1636,1434,139
1637,1434,569
1638,1434,2384
1639,1434,2078
1640,1434,1147
1641,1434,440
1642,1434,3088
1643,1434,69
1644,1434,1876
1645,1518,515
1646,1518,168
1647,1518,2831
1648,1518,2928
1649,1518,495
1650,1518,846
1651,1518,920
1652,1518,224
1653,1518,3097
1654,1518,400
1655,1518,1801
1656,1518,1764
1657,1518,2359
1658,1518,569
1659,1518,1245
1660,1518,768
1661,1518,2475
1662,1518,2737
1663,1518,2424
1664,1518,2728
1665,1518,1505
1666,3744,454
1667,3744,1713
1668,3744,2338
1669,3744,1077
1670,3744,846
1671,3744,45
1672,3744,3164
1673,3744,920
1674,3744,224
1675,3744,3097
1676,3744,329
1677,3744,2115
1678,3744,3108
1679,3744,2709
1680,1136,1199
1681,1136,1417
1682,1136,3020
1683,1136,653
1684,1136,1499
1685,1136,2928
1686,1136,920
1687,1136,224
1688,1136,810
1689,1136,3142
1690,1136,2960
1691,1136,929
1692,1136,3019
1693,1136,3054
1694,1136,569
1695,1136,139
1696,1136,2902
1697,1136,1147
1698,1136,704
1699,1136,440
1700,1136,802
1701,1136,436
1702,1136,3143
1703,1136,2265
1704,1136,69
1705,1136,751
1706,1136,1876
1707,7230,3048
1708,7230,2060
1709,7230,640
1710,7230,653
1711,7230,2243
1712,7230,3164
1713,7230,920
1714,7230,224
1715,7230,3097
1716,7230,706
1717,7230,1968
1718,7230,1764
1719,7230,2709
1720,7230,2660
1721,7230,3061
1722,7230,1013
1723,7230,569
1724,7230,1362
1725,7230,2764
1726,7230,2061
1727,7230,276
1728,7230,1245
1729,7230,2424
1730,7230,821
1731,7230,2737
1732,7230,2684
1733,7230,2677
1734,7230,1525
1735,7230,3057
1736,7230,390
1737,1947,2598
1738,1947,1222
1739,1947,104
1740,1947,653
1741,1947,210
1742,1947,3164
1743,1947,920
1744,1947,1144
1745,1947,1761
1746,1947,760
1747,1947,2549
1748,1947,2524
1749,1947,1108
1750,1947,2502
1751,1947,83
1752,1947,3054
1753,1947,2168
1754,1947,803
1755,1947,2501
1756,1947,436
1757,1947,2645
1758,1947,2153
1759,1947,502
1760,1947,486
1761,6689,2665
1762,6689,1535
1763,6689,653
1764,6689,856
1765,6689,48
1766,6689,920
1767,6689,224
1768,6689,810
1769,6689,3142
