,source,target
652,4945,569
653,4945,2384
654,4945,1362
655,4945,608
656,4945,2645
657,4945,2424
658,4945,768
659,4945,2737
660,4945,3057
661,4945,390
662,5693,1951
663,5693,3152
664,5693,583
665,5693,653
666,5693,2056
667,5693,48
668,5693,920
669,5693,224
670,5693,810
671,5693,1290
672,5693,569
673,5693,2424
674,5693,276
675,5693,2737
676,3385,1948
677,3385,3152
678,3385,1301
679,3385,2928
680,3385,405
681,3385,846
682,3385,920
683,3385,1907
684,3385,2185
685,3385,1043
686,3385,929
687,3385,569
688,3385,822
689,3385,1147
690,3385,276
691,3385,2728
692,3385,69
693,3385,440
694,5250,670
695,5250,911
696,5250,642
697,5250,989
698,5250,2928
699,5250,1605
700,5250,1488
701,5250,2063
702,5250,1549
703,5250,920
704,5250,1907
705,5250,1612
706,5250,2327
707,5250,2962
708,5250,635
709,5250,1362
710,5250,1608
711,5250,2645
712,5250,2424
713,5250,3044
714,5250,2737
715,5250,390
716,2475,1234
717,2475,3152
718,2475,357
719,2475,861
720,2475,44
721,2475,846
722,2475,920
723,2475,1907
724,2475,2185
725,2475,2538
726,2475,1607
727,2475,2737
728,2475,257
729,2475,635
730,2475,928
731,2475,569
732,2475,608
733,2475,3161
734,2475,2424
735,2475,1530
736,2475,997
737,1464,308
738,1464,3152
739,1464,2334
740,1464,653
741,1464,1304
742,1464,3164
743,1464,920
744,1464,224
745,1464,810
746,1464,553
747,1464,326
748,1464,569
749,1464,2384
750,1464,2362
751,1464,1762
752,1464,276
753,1464,133
754,1464,2893
755,1464,2676
756,1464,1147
757,3377,2846
758,3377,2464
759,3377,1464
760,3377,846
761,3377,1881
762,3377,3045
763,3377,2814
764,3377,119
765,3377,1644
766,3377,1656
767,3377,1699
768,3377,2478
769,3377,1295
770,4428,515
771,4428,221
772,4428,376
773,4428,656
774,4428,1047
775,4428,1375
776,4428,757
777,4428,920
778,4428,1907
779,4428,2185
780,4428,1342
781,4428,635
782,4428,2638
783,4428,276
784,4428,2645
785,4428,1548
786,3167,1234
787,3167,3152
788,3167,2481
789,3167,3084
790,3167,3084
791,3167,920
792,3167,1907
793,3167,2185
794,3167,1043
795,3167,2645
796,3167,2424
797,3167,2737
798,4648,1234
799,4648,3152
800,4648,2256
801,4648,2504
802,4648,585
803,4648,507
804,4648,799
805,4648,1516
806,4648,3084
807,4648,782
808,4648,1047
809,4648,1333
810,4648,920
811,4648,1144
812,4648,1761
813,4648,760
814,4648,3051
815,4648,139
816,4648,569
817,4648,3044
818,6377,1550
819,6377,2060
820,6377,1510
821,6377,861
822,6377,2124
823,6377,2063
824,6377,920
825,6377,224
826,6377,810
827,6377,3030
828,6377,2424
829,6377,3044
830,6377,2737
831,3859,308
832,3859,3152
833,3859,2482
834,3859,1542
835,3859,507
836,3859,1588
837,3859,653
838,3859,181
839,3859,653
840,3859,1862
841,3859,920
842,3859,1907
843,3859,1612
844,3859,2160
845,3859,1108
846,3859,257
847,3859,635
848,3859,3054
849,3859,569
850,3859,608
851,3859,803
852,3859,436
853,3859,502
854,3859,2130
855,790,1234
856,790,3152
857,790,1936
858,790,861
859,790,2303
860,790,2063
861,790,920
862,790,224
863,790,2867
864,790,201
865,790,569
866,790,2480
867,790,1525
868,790,2912
869,3321,1234
870,3321,3152
871,3321,1510
872,3321,2152
873,3321,653
874,3321,359
875,3321,2282
876,3321,920
877,3321,1907
878,3321,2185
879,3321,1043
880,3321,928
881,3321,569
882,3321,94
883,1619,1948
884,1619,3152
885,1619,1095
886,1619,2024
887,1619,861
888,1619,2484
889,1619,48
890,1619,920
891,1619,1144
892,1619,1761
893,1619,760
894,1619,2534
895,1619,569
896,1619,2384
897,1619,2362
898,1619,2645
899,1619,69
900,1619,1876
901,3576,2846
902,3576,1713
903,3576,1915
904,3576,1463
905,3576,653
906,3576,2044
907,3576,2919
908,3576,2814
909,3576,2922
910,3576,1384
911,3576,2549
912,3576,2524
913,3576,1387
914,3576,635
915,3576,83
916,3576,2724
917,3576,2501
918,3576,802
919,3576,2645
920,1295,1121
921,1295,509
922,1295,490
923,1295,861
924,1295,2124
925,1295,757
926,1295,920
927,1295,224
928,1295,810
929,1295,1302
930,1295,635
931,1295,257
932,4163,308
933,4163,3152
934,4163,357
935,4163,1551
936,4163,653
937,4163,126
938,4163,846
939,4163,920
940,4163,224
941,4163,810
942,4163,1614
943,4163,1656
944,4163,395
945,4163,1645
946,4163,3161
947,4163,2645
948,4163,2677
949,5531,1951
950,5531,3152
951,5531,591
952,5531,2628
953,5531,1354
954,5531,2323
955,5531,595
956,5531,2855
957,5531,846
958,5531,241
959,5531,920
960,5531,1907
961,5531,1612
962,5531,2327
963,5531,717
964,5531,635
965,5531,928
966,5531,2409
967,5531,2735
968,5531,2914
969,5531,1548
970,4852,2352
971,4852,2060
972,4852,864
973,4852,3080
974,4852,861
975,4852,2484
976,4852,3164
977,4852,920
978,4852,1907
979,4852,2185
980,4852,1043
981,4852,1391
982,4852,2502
983,4852,2936
984,4852,635
985,4852,569
986,4852,2384
987,4852,1548
988,4852,1147
989,4852,486
990,4852,440
991,4667,2858
992,4667,294
993,4667,49
994,4667,2940
995,4667,844
996,4667,861
997,4667,1114
998,4667,2086
999,4667,2323
1000,4667,920
1001,4667,1144
1002,4667,1761
1003,4667,760
1004,4667,588
1005,4667,257
1006,4667,139
1007,4667,2362
1008,4667,1796
1009,4667,802
1010,4667,2153
1011,4667,1213
1012,4667,1147
1013,4667,1525
1014,181,1121
1015,181,2770
1016,181,1779
1017,181,2024
1018,181,2323
1019,181,1427
1020,181,653
1021,181,920
1022,181,224
1023,181,3097
1024,181,329
1025,181,2549
1026,181,2524
1027,181,1108
1028,181,83
1029,181,2168
1030,181,3054
1031,181,803
1032,181,2362
1033,181,2501
1034,181,436
1035,181,2153
1036,181,502
1037,181,440
1038,5283,1550
1039,5283,1191
1040,5283,1274
1041,5283,653
1042,5283,2243
1043,5283,2063
1044,5283,920
1045,5283,224
1046,5283,810
1047,5283,338
1048,5283,257
1049,5283,2962
1050,5283,139
1051,5283,1147
1052,5283,1608
1053,5283,2645
1054,5283,2424
1055,5283,2737
1056,5283,946
1057,5283,3057
1058,3055,194
1059,3055,2060
1060,3055,428
1061,3055,1202
1062,3055,846
1063,3055,654
1064,3055,48
1065,3055,920
1066,3055,224
1067,3055,3097
1068,3055,2510
1069,3055,635
1070,3055,569
1071,3055,2645
1072,3055,751
1073,1434,2846
1074,1434,2918
1075,1434,956
1076,1434,450
1077,1434,2928
1078,1434,1209
1079,1434,653
1080,1434,920
1081,1434,224
1082,1434,3097
1083,1434,400
1084,1434,440
1085,1434,1195
1086,1434,1113
1087,1434,139
1088,1434,2362
1089,1518,1726
1090,1518,1417
1091,1518,51
1092,1518,1451
1093,1518,1354
1094,1518,2928
1095,1518,1020
1096,1518,2287
1097,1518,3164
1098,1518,2031
1099,1518,920
1100,1518,1144
1101,1518,1761
1102,1518,760
1103,1518,1075
1104,1518,929
1105,1518,2912
1106,1518,569
1107,1518,2061
1108,1518,276
1109,1518,768
1110,1518,69
1111,1518,1525
1112,3744,3068
1113,3744,1191
1114,3744,1538
1115,3744,2928
1116,3744,1659
1117,3744,3023
1118,3744,920
1119,3744,224
1120,3744,810
1121,3744,2739
1122,3744,1108
1123,3744,635
1124,3744,928
1125,3744,3054
1126,3744,803
1127,3744,584
1128,3744,1228
1129,3744,2265
1130,3744,276
1131,3744,2645
1132,3744,2424
1133,3744,1113
1134,3744,2737
1135,3744,436
1136,3744,502
1137,3744,821
1138,3744,768
1139,3744,3143
1140,3744,2285
1141,1136,1234
1142,1136,3152
1143,1136,1863
1144,1136,2094
1145,1136,846
1146,1136,673
1147,1136,653
1148,1136,920
1149,1136,1144
1150,1136,1761
1151,1136,760
1152,1136,2549
1153,1136,588
1154,1136,1195
1155,1136,1391
1156,1136,2936
1157,1136,1213
1158,1136,569
1159,1136,2384
1160,1136,2362
1161,1136,1796
1162,1136,2501
1163,1136,1276
1164,1136,440
1165,1947,1948
1166,1947,421
1167,1947,496
1168,1947,861
1169,1947,621
1170,1947,846
1171,1947,920
1172,1947,224
1173,1947,810
1174,1947,2964
1175,1947,2912
1176,1947,2015
1177,1947,569
1178,1947,3161
1179,1947,1839
1180,1947,821
1181,1947,3070
1182,1947,3057
1183,1947,1525
1184,1947,1505
1185,6689,1234
1186,6689,3152
1187,6689,967
1188,6689,653
1189,6689,2703
1190,6689,2063
1191,6689,920
1192,6689,224
1193,6689,810
1194,6689,1982
1195,6689,569
1196,6689,2366
1197,3088,308
1198,3088,3152
1199,3088,1081
1200,3088,861
1201,3088,2505
1202,3088,861
1203,3088,920
1204,3088,224
1205,3088,3097
1206,3088,1722
1207,3088,2962
1208,3088,318
1209,3088,1608
1210,3088,2424
1211,3088,2737
1212,3088,2184
1213,3088,2734
1214,1022,1951
1215,1022,3152
1216,1022,1095
1217,1022,2024
1218,1022,653
1219,1022,856
1220,1022,2323
1221,1022,920
1222,1022,1144
1223,1022,1761
1224,1022,760
1225,1022,1108
1226,1022,3054
1227,1022,803
1228,1022,2362
1229,1022,2645
1230,1022,2424
1231,1022,436
1232,1022,2737
1233,1022,502
1234,1022,1147
1235,6133,2605
1236,6133,2446
1237,6133,3047
1238,6133,660
1239,6133,403
1240,6133,861
1241,6133,800
1242,6133,2093
1243,6133,48
1244,6133,418
1245,6133,920
1246,6133,1907
1247,6133,1612
1248,6133,2327
1249,6133,588
1250,6133,257
1251,6133,928
1252,6133,569
1253,6133,1796
1254,6133,2645
1255,6133,1213
1256,6133,1505
1257,5929,1521
1258,5929,1191
1259,5929,2256
1260,5929,2504
1261,5929,507
1262,5929,2795
1263,5929,653
1264,5929,2322
1265,5929,1649
1266,5929,920
1267,5929,1144
1268,5929,1761
1269,5929,760
1270,5929,635
1271,5929,1147
1272,3200,308
1273,3200,1798
1274,3200,861
1275,3200,2073
1276,3200,653
1277,3200,920
1278,3200,224
1279,3200,3097
1280,3200,1291
1281,3200,2936
1282,3200,569
1283,3200,2362
1284,3200,440
1285,3200,276
1286,3200,1028
1287,3200,1147
1288,3200,2734
1289,3200,2661
1290,2904,515
1291,2904,1943
1292,2904,1936
1293,2904,653
1294,2904,1403
1295,2904,2919
1296,2904,2814
1297,2904,119
1298,2904,1644
1299,2904,406
1300,2904,1895
1301,2904,928
1302,2904,584
1303,2904,1228
1304,2904,2737
1305,2904,1548
1306,2904,1656
1307,2904,257
1308,2904,3054
1309,2904,2656
1310,2904,2362
1311,2904,318
1312,2904,2424
1313,2904,2184
1314,2904,1195
1315,2904,2709
1316,2904,83
1317,2904,1796
1318,2904,276
1319,2904,1627
1320,2904,2178
1321,2904,440
1322,2904,2549
1323,2904,2524
1324,2904,588
1325,2904,2501
1326,2904,436
1327,2904,1213
1328,2554,1234
1329,2554,3152
1330,2554,1229
1331,2554,507
1332,2554,653
1333,2554,2322
1334,2554,2928
1335,2554,920
1336,2554,224
1337,2554,3097
1338,2554,1155
1339,2554,1656
1340,2554,2524
1341,2554,2549
1342,2554,83
1343,2554,928
1344,2554,569
1345,2554,608
1346,2554,2501
1347,598,1051
1348,598,1417
1349,598,3047
1350,598,2399
1351,598,1926
1352,598,2928
1353,598,2738
1354,598,247
1355,598,920
1356,598,1907
1357,598,1612
1358,598,2327
1359,598,704
1360,3257,1449
1361,3257,378
1362,3257,2963
1363,3257,3084
1364,3257,861
1365,3257,920
1366,3257,1907
1367,3257,2185
1368,3257,1496
1369,3257,635
1370,3257,440
1371,3257,3004
1372,3257,2645
1373,3257,1260
1374,3403,515
1375,3403,294
1376,3403,516
1377,3403,861
1378,3403,2484
1379,3403,1085
1380,3403,920
1381,3403,224
1382,3403,810
1383,3403,1614
1384,3403,1656
1385,3403,1391
1386,3403,257
1387,3403,2936
1388,3403,635
1389,3403,2384
1390,3403,440
1391,3403,2424
1392,3403,2737
1393,3403,1548
1394,3403,1147
1395,3403,2130
1396,3403,2661
1397,3812,1521
1398,3812,3152
1399,3812,2121
1400,3812,2928
1401,3812,1659
1402,3812,2063
1403,3812,920
1404,3812,224
1405,3812,3097
1406,3812,400
1407,3812,1108
1408,3812,1391
1409,3812,1895
1410,3812,1013
1411,3812,502
1412,3812,3054
1413,3812,2764
1414,3812,803
1415,3812,2656
1416,3812,1295
1417,3812,436
1418,3812,2424
1419,3812,2737
1420,3812,598
1421,3812,3057
1422,3812,1147
1423,3812,2178
1424,3812,440
1425,5143,1550
1426,5143,2770
1427,5143,798
1428,5143,2928
1429,5143,2600
1430,5143,1649
1431,5143,920
1432,5143,224
1433,5143,810
1434,5143,2604
1435,5143,635
1436,5143,318
1437,5143,276
1438,5143,2424
1439,5143,2737
1440,5143,1548
1441,5143,2184
1442,3242,1121
1443,3242,509
1444,3242,3047
1445,3242,1650
1446,3242,1354
1447,3242,2323
1448,3242,1501
1449,3242,2003
1450,3242,920
1451,3242,1907
1452,3242,1612
1453,3242,2327
1454,3242,1074
1455,3242,2534
1456,3242,635
1457,3242,569
1458,3242,2384
1459,3242,430
1460,3242,2760
1461,3242,1548
1462,2299,515
1463,2299,294
1464,2299,653
1465,2299,2044
1466,2299,2063
1467,2299,920
1468,2299,224
1469,2299,810
1470,2299,2964
1471,2299,1764
1472,2299,2502
1473,2299,1245
1474,2299,2645
1475,2299,2424
1476,2299,2737
1477,2299,486
1478,5803,1234
1479,5803,3152
1480,5803,2984
1481,5803,1515
1482,5803,2323
1483,5803,48
1484,5803,920
1485,5803,224
1486,5803,810
1487,5803,130
1488,5803,1656
1489,5803,569
1490,5803,2168
1491,5803,768
1492,5803,2153
1493,5803,1147
1494,5803,946
1495,5803,1505
1496,1134,1948
1497,1134,1565
1498,1134,2104
1499,1134,536
1500,1134,861
1501,1134,2484
1502,1134,2928
1503,1134,920
1504,1134,224
1505,1134,3097
1506,1134,615
1507,1134,569
1508,1134,276
1509,4770,308
1510,4770,2583
1511,4770,3111
1512,4770,861
1513,4770,2433
1514,4770,653
1515,4770,920
1516,4770,1907
1517,4770,2185
1518,4770,1043
1519,4770,635
1520,2208,1948
1521,2208,3152
1522,2208,2121
1523,2208,861
1524,2208,2484
1525,2208,2063
1526,2208,920
1527,2208,224
1528,2208,3097
1529,2208,2510
1530,2208,1387
1531,2208,2724
1532,2208,802
1533,2208,2599
1534,2208,2424
1535,2208,2737
1536,2208,350
1537,1595,1640
1538,1595,3152
1539,1595,9
1540,1595,1938
1541,1595,861
1542,1595,468
1543,1595,861
1544,1595,920
1545,1595,224
1546,1595,3097
1547,1595,1015
1548,1595,929
1549,1595,2912
1550,1595,2406
1551,1595,139
1552,1595,569
1553,1595,1362
1554,1595,1912
1555,1595,2362
1556,1595,2645
1557,1595,69
1558,1595,1525
1559,1595,390
1560,3689,1948
1561,3689,421
1562,3689,2192
1563,3689,861
1564,3689,2484
1565,3689,861
1566,3689,920
1567,3689,1907
1568,3689,1612
1569,3689,2777
1570,3689,588
1571,3689,257
1572,3689,1699
1573,3689,139
1574,3689,569
1575,3689,1912
1576,3689,1796
1577,3689,3070
1578,3689,1213
1579,3689,1525
1580,1972,454
1581,1972,1191
1582,1972,2440
1583,1972,846
1584,1972,673
1585,1972,349
1586,1972,920
1587,1972,224
1588,1972,3097
1589,1972,1722
1590,6754,308
1591,6754,3152
1592,6754,3047
1593,6754,660
1594,6754,1725
1595,6754,846
1596,6754,35
1597,6754,846
1598,6754,1783
1599,6754,920
1600,6754,1907
1601,6754,1612
1602,6754,2327
1603,6754,635
1604,6754,855
1605,6754,704
1606,6754,2645
1607,6754,1431
1608,6754,3044
1609,6754,751
1610,4525,1951
1611,4525,421
1612,4525,2256
1613,4525,2504
1614,4525,507
1615,4525,861
1616,4525,960
1617,4525,1959
1618,4525,48
1619,4525,1160
1620,4525,920
1621,4525,1144
1622,4525,1761
1623,4525,760
1624,4525,2549
1625,4525,2524
1626,4525,139
1627,4525,569
1628,4525,83
1629,4525,2501
1630,3816,515
1631,3816,294
1632,3816,51
1633,3816,1451
1634,3816,403
1635,3816,861
1636,3816,1114
1637,3816,861
1638,3816,2567
1639,3816,920
1640,3816,1144
1641,3816,1761
1642,3816,760
1643,3816,3104
1644,3816,853
1645,3145,454
1646,3145,2918
1647,3145,2984
1648,3145,861
1649,3145,44
1650,3145,1047
1651,3145,920
1652,3145,224
1653,3145,810
1654,3145,130
1655,3145,588
1656,3145,257
1657,3145,139
1658,3145,3054
1659,3145,2902
1660,3145,1796
1661,3145,436
1662,3145,2645
1663,3145,3044
1664,3145,802
1665,3145,1213
1666,4357,308
1667,4357,3152
1668,4357,3047
1669,4357,620
1670,4357,403
1671,4357,2323
1672,4357,1427
1673,4357,48
1674,4357,2976
1675,4357,920
1676,4357,1907
1677,4357,1612
1678,4357,2327
1679,4357,2549
1680,4357,2524
1681,4357,1391
1682,4357,1108
1683,4357,1013
1684,4357,139
1685,4357,3054
1686,4357,83
1687,4357,2764
1688,4357,803
1689,4357,276
1690,4357,802
1691,4357,2424
1692,4357,2501
1693,4357,2737
1694,4357,436
1695,4357,502
1696,4357,1147
1697,4357,440
1698,2221,3040
1699,2221,1417
1700,2221,2256
1701,2221,507
1702,2221,2928
1703,2221,2518
1704,2221,653
1705,2221,920
1706,2221,1144
1707,2221,1761
1708,2221,760
1709,2221,2549
1710,2221,2524
1711,2221,929
1712,2221,83
1713,2221,569
1714,2221,2362
1715,2221,2501
1716,2221,2424
1717,2221,2737
1718,2221,1028
1719,2221,69
1720,420,308
1721,420,3152
1722,420,2482
1723,420,507
1724,420,861
1725,420,231
1726,420,861
1727,420,920
1728,420,1907
1729,420,2302
1730,420,3153
1731,420,929
1732,420,2912
1733,420,2015
1734,420,635
1735,420,569
1736,420,1839
1737,420,802
1738,420,69
1739,420,1525
1740,420,440
1741,493,1554
1742,493,1713
1743,493,333
1744,493,861
1745,493,489
1746,493,1281
1747,493,2814
1748,493,119
1749,493,1644
1750,493,2782
1751,493,1342
1752,493,139
1753,493,2638
1754,493,276
1755,493,2677
1756,493,2734
1757,6995,2347
1758,6995,509
1759,6995,642
1760,6995,933
1761,6995,507
1762,6995,2928
1763,6995,1605
1764,6995,653
1765,6995,279
1766,6995,920
1767,6995,1907
1768,6995,1612
