,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
11712,430,859,0.085714288,0.214285716,0.034782607
11728,94,2447,0.024221454,0.291666657,0.001430615
11760,263,2262,0.0,0.0,0.002085506
11792,737,675,0.121951222,0.394736856,0.01057445
11824,1017,1304,0.0,0.0,0.0
11840,211,2002,0.10204082,0.232558146,0.004385965
11856,532,2482,0.0,0.0,0.003396739
11872,877,182,0.014285714,0.051282052,0.006896552
11873,877,1002,0.081967212,0.344827592,0.01904762
11888,94,5949,0.073170729,0.150000006,0.0
11904,1094,3991,0.033333335,0.166666672,0.0
11905,1094,5404,0.046511628,0.166666672,0.007352941
11920,1264,1046,0.0,0.0,0.023335621
11936,35,2006,0.0,0.0,0.007194245
11952,166,3034,0.019390581,0.4375,0.007918552
11968,620,7062,0.15384616,0.400000006,0.006440532
11984,1311,555,0.0,0.0,0.017948719
12000,227,1552,0.0,0.0,0.018018018
12016,13,1615,0.054054055,0.166666672,0.002791347
12032,1304,1017,0.0,0.0,0.0
12064,431,5104,0.051282052,0.117647059,0.002224694
12112,675,6696,0.00862069,0.05882353,0.006183249
12113,675,6742,0.0,0.0,0.003223916
12144,675,737,0.121951222,0.394736856,0.01057445
12336,555,1311,0.0,0.0,0.017948719
13664,1542,710,0.217391297,0.454545468,0.008354219
14064,431,526,0.044444446,0.117647059,0.002218525
14065,431,1103,0.003703704,0.05882353,0.011382114
14066,431,1964,0.079999998,0.200000003,0.022631578
14096,150,748,0.0,0.0,0.0
14160,106,1169,0.011494253,0.125,0.008916324
14192,99,6077,0.045454547,0.300000012,0.01622718
14193,100,24,0.0,0.0,0.007974481
14194,100,198,0.0,0.0,0.002079002
14288,748,150,0.0,0.0,0.0
14304,398,4202,0.0,0.0,0.00443459
14305,399,704,0.0,0.0,0.015228426
14320,174,4444,0.02,0.181818187,0.011111111
14496,32,1111,0.142857149,0.444444448,0.004289216
14560,972,1717,0.021276595,0.052631579,0.018978102
14576,14,4486,0.107142858,0.300000012,0.006944444
14592,1169,106,0.011494253,0.125,0.008916324
14593,1169,190,0.022222223,0.166666672,0.008533747
14608,368,1981,0.0,0.0,0.018208303
14624,178,1170,0.0625,0.260869563,0.007181329
14736,506,593,0.0,0.0,0.016430171
14768,1364,3743,0.09259259,0.263157904,0.0
14832,179,4444,0.010309278,0.142857149,0.0
14864,704,399,0.0,0.0,0.015228426
14880,153,2466,0.0,0.0,0.008646492
14881,153,2989,0.15384616,0.363636374,0.007021063
14882,153,4076,0.0,0.0,0.009780776
14896,368,3443,0.013333334,0.125,0.006048387
14912,16,5892,0.0,0.0,0.002891566
14960,258,5466,0.050000001,0.181818187,0.011039559
15040,198,100,0.0,0.0,0.002079002
15180,970,764,0.0,0.0,0.001254705
15248,1542,2719,0.107142858,0.363636374,0.007930215
15249,1542,3133,0.0,0.0,0.017396521
15264,675,3577,0.117283948,0.234567896,0.002643948
15279,675,3370,0.076190479,0.615384638,0.002613999
15296,832,2021,0.0,0.0,0.006531679
15297,832,2373,0.0,0.0,0.009146341
15298,832,5556,0.021739131,0.050000001,0.000664231
19344,2447,94,0.024221454,0.291666657,0.001430615
23840,1773,6463,0.0,0.0,0.0
24160,1773,3956,0.00136612,0.07692308,0.0
24832,1900,2009,0.014925373,0.083333336,0.0
24960,2590,2002,0.049180329,0.142857149,0.002113048
24992,1717,972,0.021276595,0.052631579,0.018978102
25232,1869,5842,0.07434053,0.276785702,0.0
25360,1981,368,0.0,0.0,0.018208303
25680,2002,211,0.10204082,0.232558146,0.004385965
25681,2002,2590,0.049180329,0.142857149,0.002113048
25808,2481,3267,0.0,0.0,0.010362694
25936,2014,3827,0.039999999,0.25,0.0
26224,2215,5842,0.026809651,0.212765962,0.0
26400,2021,832,0.0,0.0,0.006531679
26448,1856,5842,0.0,0.0,0.007470651
26478,1869,5198,0.0,0.0,0.015050167
26992,2009,1900,0.014925373,0.083333336,0.0
27136,2632,2151,0.0,0.0,0.003514939
27392,1615,13,0.054054055,0.166666672,0.002791347
27424,2638,6129,0.071428575,0.25,0.005089059
27904,2006,35,0.0,0.0,0.007194245
27952,2373,832,0.0,0.0,0.009146341
28032,1774,3076,0.055555556,0.13333334,0.0
28224,2757,793,0.0,0.0,0.011363637
28400,2151,2632,0.0,0.0,0.003514939
28416,1979,493,0.043478262,0.230769232,0.001908397
28672,2016,1846,0.114754096,0.4375,0.0
28832,1846,2016,0.114754096,0.4375,0.0
28880,2466,946,0.0,0.0,0.038647342
28912,1964,431,0.079999998,0.200000003,0.022631578
29024,2262,6168,0.033333335,0.09259259,0.0
29184,2440,1165,0.135593221,0.307692319,0.0
29536,2114,775,0.0,0.0,0.007905139
29648,2087,375,0.0,0.0,0.0
29664,2377,4611,0.0,0.0,0.001106195
29808,2605,716,0.0,0.0,0.007281553
29968,1962,6064,0.083333336,0.5,0.001602564
30016,2069,2125,0.07692308,0.15384616,0.0
30352,2466,153,0.0,0.0,0.008646492
30448,2345,5842,0.056722689,0.161676645,0.010649627
30496,2719,1542,0.107142858,0.363636374,0.007930215
31120,2125,2069,0.07692308,0.15384616,0.0
31200,2177,5945,0.013513514,0.200000003,0.0
31216,2664,737,0.132075474,0.318181813,0.00990099
31217,2664,1046,0.212121218,0.388888896,0.015558699
31360,2535,2310,0.428571433,0.75,0.012722646
31856,2913,5631,0.045454547,0.142857149,0.0
31872,2262,263,0.0,0.0,0.002085506
31984,2310,2360,0.05882353,0.166666672,0.0
31985,2310,2535,0.428571433,0.75,0.012722646
34176,3133,1542,0.0,0.0,0.017396521
34784,2719,1399,0.050420169,0.176470593,0.014880952
35248,3034,166,0.019390581,0.4375,0.007918552
36288,2482,532,0.0,0.0,0.003396739
36289,2482,5466,0.0,0.0,0.028376248
37552,2989,153,0.15384616,0.363636374,0.007021063
37920,3098,1334,0.0,0.0,0.0
38048,3625,1472,0.013333334,0.125,0.011450382
38080,2360,2310,0.05882353,0.166666672,0.0
38112,3370,675,0.076190479,0.615384638,0.002613999
38832,4081,753,0.100000001,0.333333343,0.022099448
39664,3443,368,0.013333334,0.125,0.006048387
39824,3302,4127,0.0,0.0,0.022727273
40080,3839,5095,0.03125,0.125,0.005797102
40176,3189,6461,0.043478262,0.100000001,0.013651877
40366,3076,1774,0.055555556,0.13333334,0.0
40496,3713,1490,0.0,0.0,0.015503876
42048,3577,675,0.117283948,0.234567896,0.002643948
42096,3285,938,0.014778325,0.130434781,0.002139037
42320,4115,6,0.0,0.0,0.028186275
42321,4115,675,0.027027028,0.214285716,0.008106543
42384,3991,1094,0.033333335,0.166666672,0.0
42528,3827,2014,0.039999999,0.25,0.0
43616,3956,1773,0.00136612,0.07692308,0.0
43728,4127,3302,0.0,0.0,0.022727273
43760,3706,7097,0.0,0.0,0.005405406
43792,4037,1169,0.022988506,0.222222224,0.0393617
44320,4076,153,0.0,0.0,0.009780776
44512,3267,2481,0.0,0.0,0.010362694
44624,3377,4202,0.130434781,0.272727281,0.03257329
45552,4444,174,0.02,0.181818187,0.011111111
45553,4444,179,0.010309278,0.142857149,0.0
46592,4265,454,0.050000001,0.157894731,0.002994012
46720,4242,430,0.136690646,0.263888896,0.016635859
46816,4524,5969,0.008,0.055555556,0.028846154
47072,4202,398,0.0,0.0,0.00443459
47248,3902,7025,0.0,0.0,0.0
47712,4611,2377,0.0,0.0,0.001106195
47744,3743,1364,0.09259259,0.263157904,0.0
49792,3750,6136,0.0,0.0,0.021367522
49840,4087,1292,0.0,0.0,0.020080321
50304,4486,14,0.107142858,0.300000012,0.006944444
50816,4102,5719,0.0,0.0,0.004366812
50817,4108,6588,0.0,0.0,0.042079207
51584,4202,3377,0.130434781,0.272727281,0.03257329
53984,5104,431,0.051282052,0.117647059,0.002224694
54416,5085,6007,0.02631579,0.06666667,0.011152416
55760,5085,430,0.101265825,0.533333361,0.02905569
56176,4748,675,0.008403362,0.050000001,0.003755055
56224,4677,719,0.0,0.0,0.018691588
56240,4328,5852,0.04109589,0.230769232,0.043478262
56288,5577,1046,0.024390243,0.111111112,0.006973501
56352,4741,80,0.0,0.0,0.008029648
57200,5631,2913,0.045454547,0.142857149,0.0
57360,5468,1,0.02631579,0.07692308,0.025620496
57968,5949,94,0.073170729,0.150000006,0.0
58112,5198,1869,0.0,0.0,0.015050167
58192,5410,1088,0.0,0.0,0.0
58400,5556,832,0.021739131,0.050000001,0.000664231
59152,5338,675,0.213836476,0.365591407,0.003217315
59184,5379,5262,0.0,0.0,0.005319149
60224,5892,16,0.0,0.0,0.002891566
61360,5262,5379,0.0,0.0,0.005319149
61776,5842,2215,0.026809651,0.212765962,0.0
61777,5842,2345,0.056722689,0.161676645,0.010649627
62304,5842,1856,0.0,0.0,0.007470651
62560,5842,6313,0.008746356,0.300000012,0.004343105
62561,5842,6345,0.005665722,0.105263159,0.005399568
62562,5842,6402,0.0,0.0,0.005122951
63552,5842,6801,0.011560693,0.285714298,0.002162162
63648,5842,1162,0.011594203,0.307692319,0.001986097
63649,5842,1291,0.0,0.0,0.007312614
63680,5945,2177,0.013513514,0.200000003,0.0
63696,5466,258,0.050000001,0.181818187,0.011039559
63697,5466,2482,0.0,0.0,0.028376248
64064,5095,3839,0.03125,0.125,0.005797102
64224,5842,876,0.0,0.0,0.006006006
64256,5842,1869,0.07434053,0.276785702,0.0
64320,5852,4328,0.04109589,0.230769232,0.043478262
64368,6007,5085,0.02631579,0.06666667,0.011152416
64432,5842,6692,0.002915452,0.125,0.003092784
64433,5842,6698,0.005899705,0.400000006,0.0
64768,5404,1094,0.046511628,0.166666672,0.007352941
65680,5969,4524,0.008,0.055555556,0.028846154
66528,6064,1962,0.083333336,0.5,0.001602564
67136,6077,99,0.045454547,0.300000012,0.01622718
67408,6129,2638,0.071428575,0.25,0.005089059
67504,6136,3750,0.0,0.0,0.021367522
68064,5719,4102,0.0,0.0,0.004366812
68416,6692,5842,0.002915452,0.125,0.003092784
69400,6359,368,0.054054055,0.122448981,0.0
69464,6345,5842,0.005665722,0.105263159,0.005399568
69576,5775,485,0.019417476,0.25,0.014492754
69656,6461,3189,0.043478262,0.100000001,0.013651877
69657,6463,1773,0.0,0.0,0.0
69944,6801,5842,0.011560693,0.285714298,0.002162162
70056,6696,675,0.00862069,0.05882353,0.006183249
70104,6974,35,0.100000001,0.307692319,0.007046389
70200,6168,2262,0.033333335,0.09259259,0.0
70232,6965,1047,0.0,0.0,0.012135922
70248,6600,793,0.029850746,0.079999998,0.0
70328,6742,675,0.0,0.0,0.003223916
70360,7075,1547,0.25,0.400000006,0.0
70456,6402,5842,0.0,0.0,0.005122951
70488,7062,620,0.15384616,0.400000006,0.006440532
70504,6313,5842,0.008746356,0.300000012,0.004343105
70552,6588,4108,0.0,0.0,0.042079207
70568,6698,5842,0.005899705,0.400000006,0.0
70584,7025,3902,0.0,0.0,0.0
70616,7097,3706,0.0,0.0,0.005405406
